state,observation_count,authorized_target_rows_read,unauthorized_later_target_rows_read,active_factor_count,active_factor_fraction,active_set_sha256,active_laplace_leader,full_shadow_leader,action_agreement,full_laplace_ei_regret,active_full_ei_spearman,maximum_absolute_ei_difference,median_absolute_ei_difference,worst_challenger,active_ei_gap,b_struct,max_psi,epsilon_struct,theorem_certificate_passed,map_iterations,map_function_evaluations,map_gradient_infinity_norm,factor_energy_gradient_calls,factor_energy_gradient_work,factor_hessian_calls,factor_hessian_work,single_active_fit_conditioning_seconds,factor_energy_gradient_seconds,hessian_construction_seconds,dense_cholesky_seconds,selected_variance_solve_seconds,laplace_solve_relative_residual,load_solve_seconds,load_solve_iterations,load_solve_relative_residual,peak_rss_bytes,path,checkpoint_index,requested_fraction,target_factor_count,factors_added_to_next_checkpoint,ranking_solve_seconds,ranking_solve_iterations,ranking_solve_relative_residual,contribution_sum_error
seed_0_after_12_queries,20,20,0,118482,0.9499991981911191,0f8ce5f17a7a6643cbfd3e8b71f556d12a5b119c2595a8cb6498cc34a434318c,133,133,True,0.0,0.9994888040895673,5.2669942081105055e-08,5.721551359810003e-09,26,-1.4823529324641668e-06,0.03190485955622701,0.031903377203294545,0.02,False,62,77,3.6452501985806407e-06,78,9241596,1,118482,0.18142675003036857,0.17277103778906167,0.0028427918441593647,0.00042820884846150875,0.0005685838405042887,1.5087872683650397e-15,0.0006855831015855074,17,4.578457412872164e-12,222232576,STATIC_INFLUENCE_PREFIX,13,0.95,118482,6236,0.0,0,0.0,0.0
seed_0_after_12_queries,20,20,0,124718,1.0,ca96c2892ddecebe17eb0a20a124f0297c1191176707496b601d06e3549d4da7,133,133,True,0.0,1.0,6.392664345198241e-13,6.206318274178091e-14,118,-5.811146918928577e-07,0.0,-5.811146918928577e-07,0.02,True,40,49,3.94471363185378e-07,50,6235900,1,124718,0.12486545811407268,0.11772108031436801,0.0029535419307649136,0.0004256248939782381,0.0005327500402927399,1.5192025478975518e-15,0.0,0,0.0,222232576,STATIC_INFLUENCE_PREFIX,14,1.0,124718,0,0.0,0,0.0,0.0
seed_0_after_12_queries,20,20,0,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,133,133,True,0.0,0.3586651306789546,5.970957788757958e-06,6.04949260674125e-07,69,-7.0613866525362e-06,1.7758680277763097,1.7758609663896572,0.02,False,0,0,0.0,0,0,0,0,3.4207943826913834e-05,0.0,0.0,0.0,0.0,0.0,0.0006911249365657568,17,6.5095045986266285e-12,222232576,RERANKED_FINE_PATH,0,0.0,0,1247,0.0006568750832229853,17,9.637591985824306e-12,2.051026015692514e-12
seed_0_after_12_queries,20,20,0,1247,0.009998556744014496,d98e077c1aac5ef757e709032f34f113c6d7db7d138c4d944e8b988b132906b8,105,133,False,1.3806001397388268e-06,0.4595099239206087,3.424424802281555e-06,5.843188933966582e-07,31,-3.15203836853216e-06,1.7534162938383886,1.75341314180002,0.02,False,67,79,1.0209135979655226e-07,80,99760,1,1247,0.007804625201970339,0.0027075104881078005,0.00012254109606146812,0.0003920421004295349,0.0005410839803516865,1.156325761543827e-15,0.0006767080631107092,17,6.4975364245920535e-12,222232576,RERANKED_FINE_PATH,1,0.01,1247,1247,0.000660457881167531,17,5.2929396971453384e-12,1.2390088954816747e-12
seed_0_after_12_queries,20,20,0,2494,0.019997113488028993,96a07a6a1c942a00d7336d74e076dd9880d83cbcb1e8224ff0294cc11c0ee86e,72,133,False,1.282760215531387e-06,0.5417068663450693,1.8211695656694297e-06,5.553538488047678e-07,103,-1.7334857448782922e-06,1.8163731877820908,1.816371454296346,0.02,False,92,105,5.759238473765295e-07,106,264364,1,2494,0.012340208049863577,0.006080716149881482,0.00016708392649888992,0.0003862918820232153,0.0005748330149799585,1.3219195085692506e-15,0.0006889998912811279,17,6.468249255446125e-12,222232576,RERANKED_FINE_PATH,2,0.02,2494,3742,0.0006369589827954769,17,4.863642363529352e-12,2.0754509222342676e-12
seed_0_after_12_queries,20,20,0,6236,0.050000801808880835,ee63bee13b5fd7275c096712fceaada4959d3decff6ce39efbe5bf1d12b5ff40,70,133,False,1.0982379807156243e-06,0.6900016799865601,1.708992972436988e-06,5.416064047754646e-07,166,-1.5407304160469465e-06,1.7423740376521009,1.7423724969216847,0.02,False,71,81,2.848911853699926e-07,82,511352,1,6236,0.017063833074644208,0.011469543445855379,0.00025875004939734936,0.00039845798164606094,0.0005426669958978891,1.6045429503671866e-15,0.0006933331023901701,17,6.709887898620318e-12,222232576,RERANKED_FINE_PATH,3,0.05,6236,6236,0.0006398330442607403,17,5.864071060762639e-12,7.196021556410415e-12
seed_0_after_12_queries,20,20,0,12472,0.10000160361776167,e3fe8bfb812d8c16e724d2ca826a03b25ab1d04d6285f8e97cd046a0a66cf2d7,133,133,True,0.0,0.8155878752969976,1.2313646158674226e-06,4.844489578704606e-07,123,-1.3150289731007064e-06,1.1008931086225269,1.1008917935935538,0.02,False,70,83,2.0470896889140944e-06,84,1047648,1,12472,0.02788120904006064,0.021833207923918962,0.0003921249881386757,0.0004280409775674343,0.000565374968573451,1.4590246994440824e-15,0.0006733748596161604,17,6.425128775775696e-12,222232576,RERANKED_FINE_PATH,4,0.1,12472,12472,0.0006570420227944851,17,7.745193904376668e-12,1.077582467701177e-12
seed_0_after_12_queries,20,20,0,24944,0.20000320723552334,81f956a661d2528103cdb9d1af235cfaf25570a842a0695250b2b203c1bbc47f,133,133,True,0.0,0.8445172438620492,1.0863233818984014e-06,4.1080361775465155e-07,2,-1.1603884395321087e-06,0.9548465757687222,0.9548454153802827,0.02,False,81,93,8.042687201573195e-07,94,2344736,1,24944,0.054332542000338435,0.04742845776490867,0.0006732090841978788,0.0004138331860303879,0.0005658748559653759,1.5484316998109573e-15,0.0007028339896351099,17,6.352700109763806e-12,222232576,RERANKED_FINE_PATH,5,0.2,24944,12471,0.0006625421810895205,17,8.454612847339895e-12,8.870681966755001e-14
seed_0_after_12_queries,20,20,0,37415,0.29999679276447666,7941294ca1b2d0bb59249ab8fbdd9fa61524d6b81635267a5f5e1adcffcb524b,133,133,True,0.0,0.812734298125615,9.171053064705061e-07,2.743901569939929e-07,45,-1.3554440824236454e-06,0.8443672220276335,0.8443658665835512,0.02,False,23,33,2.557237874858953e-06,34,1272110,1,37415,0.029412500094622374,0.02486141351982951,0.0009824589360505342,0.00041329185478389263,0.0005783338565379381,1.5988483898556103e-15,0.0006891249213367701,17,7.350412509278519e-12,222232576,RERANKED_FINE_PATH,6,0.3,37415,12472,0.0006532920524477959,17,7.392561601536724e-12,3.0260238759183267e-12
seed_0_after_12_queries,20,20,0,49887,0.39999839638223833,759b594a4589b2194679f42b95d42fd200c869ce2043c334d9d0c9a4681bb7c6,133,133,True,0.0,0.8289821681426548,8.30539164946468e-07,1.9949524187226897e-07,111,-1.7883699873679903e-06,0.7381129394276411,0.7381111510576538,0.02,False,68,80,3.416325554516514e-07,81,4040847,1,49887,0.08513308293186128,0.0773903364315629,0.001227417029440403,0.0004324160981923342,0.0005290829576551914,1.5129246630820244e-15,0.000704833073541522,17,7.867050326358056e-12,222232576,RERANKED_FINE_PATH,7,0.4,49887,12472,0.0006767918821424246,17,7.12757658771508e-12,4.917399820669743e-12
seed_0_after_12_queries,20,20,0,62359,0.5,37433c1762d16bfb598c70a0366d3dd2d60a9eb7df873ca725751775142b12d3,133,133,True,0.0,0.8891040871673027,7.551354198282699e-07,4.4811279468004255e-08,118,-9.632041045983153e-07,0.5925296184376172,0.5925286552335126,0.02,False,70,79,9.999549062736368e-07,80,4988720,1,62359,0.10759070795029402,0.09902403526939452,0.0017294581048190594,0.00045616691932082176,0.0005385840777307749,1.640049579796475e-15,0.0007198341190814972,17,7.903732437255973e-12,222232576,RERANKED_FINE_PATH,8,0.5,62359,12472,0.0006682919338345528,17,6.2294609774910736e-12,2.4080737404119645e-12
seed_0_after_12_queries,20,20,0,74831,0.6000016036177617,4a1fa12551469b70c833a9f7f0698734fca4b4002af8d5908a12ce0d8899e1f1,133,133,True,0.0,0.9113975088199296,6.010068521881079e-07,1.636864967390582e-08,27,-1.2863989250684287e-06,0.48864609196818104,0.488644805569256,0.02,False,43,51,6.254299598773549e-07,52,3891212,1,74831,0.08579683303833008,0.07982646184973419,0.0019870412070304155,0.0003773339558392763,0.000520374858751893,1.4757184966881905e-15,0.0007213752251118422,17,9.081829118020023e-12,222232576,RERANKED_FINE_PATH,9,0.6,74831,12472,0.0006568748503923416,17,7.86230147981096e-12,1.3877787807814457e-15
seed_0_after_12_queries,20,20,0,87303,0.7000032072355233,b8ffc98a0d2445af995028cf1ca60573b30ffbf11c93659ab73d998c591e8ebf,133,133,True,0.0,0.9395732834137329,5.635987618796853e-07,5.3298463359313934e-09,168,-1.7463255538220645e-06,0.3844609044302183,0.38445915810466447,0.02,False,57,67,3.470338693545641e-06,68,5936604,1,87303,0.12543112481944263,0.11763711739331484,0.002124791033565998,0.0003970828838646412,0.000510083045810461,1.5942518643667128e-15,0.00072704185731709,17,9.046992642893007e-12,222232576,RERANKED_FINE_PATH,10,0.7,87303,12471,0.0006937498692423105,17,8.22016610622446e-12,2.4062973835725643e-12
seed_0_after_12_queries,20,20,0,99774,0.7999967927644767,9f40813bc71347d750d78e20d2da7634a3736c046d2778268ad05b66ea1234c9,133,133,True,0.0,0.9740826073391413,5.130083937947196e-07,1.3371671464868615e-09,53,-1.2851680505798728e-06,0.2917644303126591,0.2917631451446085,0.02,False,66,80,4.7775633232396975e-06,81,8081694,1,99774,0.16488125012256205,0.15660967235453427,0.0023334170691668987,0.0005058750975877047,0.000546041876077652,1.5369558248886807e-15,0.0006951659452170134,17,8.591043020299943e-12,222232576,RERANKED_FINE_PATH,11,0.8,99774,12472,0.0006601251661777496,17,6.984242874382662e-12,7.324141293452158e-13
seed_0_after_12_queries,20,20,0,112246,0.8999983963822383,bc2ffaed3e2d4ac00f45d87528a4f9a7d788dd8b2dda67ad567a0bf163bb84df,133,133,True,0.0,0.992483260133919,3.1106426731246066e-07,1.1794700926132568e-09,51,-1.3422769878309888e-06,0.17001428563372184,0.170012943356734,0.02,False,42,52,1.4291352303935634e-06,53,5949038,1,112246,0.12173241702839732,0.11446979735046625,0.002527332864701748,0.0004045830573886633,0.0005223329644650221,1.4914839090471787e-15,0.0007389578968286514,17,7.206891228706804e-12,222232576,RERANKED_FINE_PATH,12,0.9,112246,6236,0.0006806249730288982,17,8.118060184888447e-12,6.600275881396556e-14
seed_0_after_12_queries,20,20,0,118482,0.9499991981911191,05caff2e156724c90f62d7573f5b14afcc53082420b88154b17c892b57fd329e,133,133,True,0.0,0.9993688050495598,5.293039823130977e-08,1.1997138210131559e-09,30,-1.536531449196635e-06,0.04313331322656945,0.04313177669512026,0.02,False,37,47,9.033681257347714e-07,48,5687136,1,118482,0.11316279205493629,0.10644099512137473,0.0026330838445574045,0.00040333298966288567,0.0005169580690562725,1.4616805944374803e-15,0.000722167082130909,17,4.6458072961384895e-12,222232576,RERANKED_FINE_PATH,13,0.95,118482,6236,0.0006576671730726957,17,7.773068783068658e-12,3.495120859398071e-14
seed_0_after_12_queries,20,20,0,124718,1.0,ca96c2892ddecebe17eb0a20a124f0297c1191176707496b601d06e3549d4da7,133,133,True,0.0,1.0,9.930144915712685e-13,5.219474280408233e-14,118,-5.81115025637422e-07,0.0,-5.81115025637422e-07,0.02,True,21,33,3.4510219262540165e-06,34,4240412,1,124718,0.08671229192987084,0.08053133147768676,0.0028154579922556877,0.0004225000739097595,0.0005583749152719975,1.5622618021373073e-15,0.0,0,0.0,222232576,RERANKED_FINE_PATH,14,1.0,124718,0,0.0,0,0.0,0.0
