action_position_x,action_position_xhat,action_key_x,action_key_xhat,node_x,node_xhat,total_structural_influence,highest_influence_factor_index,highest_influence_factor_graph_distance,factors_for_90_percent,factor_fraction_for_90_percent,factor_set_sha256_for_90_percent,factors_for_95_percent,factor_fraction_for_95_percent,factor_set_sha256_for_95_percent,factors_for_99_percent,factor_fraction_for_99_percent,factor_set_sha256_for_99_percent
38,170,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000011153,504,2005,5.580580402729412,1196,0,463,0.27543129089827484,e29ef29a083f7b494d270f55af34695d3dd8969f9ee48840037267c54a75ce8d,878,0.5223081499107673,bb0583424756bd27e788fb9ecd989c6ed747de555886379a7c96397430793368,1443,0.8584176085663295,3eb67036f4ebd8c0383bc9e36ec7adb584aed62b9b41d41cda5af32d61ab920a
38,171,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000290229,504,2008,4.965927923838559,1196,0,563,0.33491969066032123,24d4a5b38a2423ecd5666c3f1e1ed31c868759b77e9dc439a5a0a8c395bbc597,954,0.5675193337299227,f2603ec8f469918ace36f54497f6a75499e5ea2396229218743aba24b467c327,1470,0.8744794765020821,0a6cc18ea9dd72a1789546ce001993d8e121f81b9e7e3e098eb8533fc30c2c35
38,172,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000010842,504,2011,5.978990151695953,920,0,544,0.3236168947055324,a06264ff4fc66d73c3404a95fe26322182058bfdd71f2bf089eeaf34d82b3959,939,0.5585960737656157,dd99c62d917c6288b6927cc9ce83314fe02f7226e337c2600770b530dc1dca71,1461,0.8691255205234979,f8a678a9654ab3903813b790974688106937356a1a1d05542529a7b60d73391f
38,173,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000010309,504,2017,4.706966810691316,1196,0,515,0.30636525877453896,c13a36efcda88c67d00460f1b0cda1f7247fc277db66e8b0ac9a601b5cca32e6,901,0.535990481856038,cd54d7e2b51c280f98cceffeae73f757a7628a7e39618766a211fffc760eaf1e,1442,0.8578227245687091,9078a3bf259f025e49861727285ed8a40956ccf55655b3a05caace165d674862
38,174,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000287088,504,2019,4.864561192286341,1196,0,524,0.31171921475312314,02a1cda3decc58a9ed19247f1886ad58f63fd1e4142cba4c5b0f8eb1947fa3a4,929,0.552647233789411,b8a5758ea36dd0b12b23e4062b2b0e03b7b345efb842423ccb839ee386e12466,1472,0.875669244497323,56791be080dd4812ad4c5e77ea03ca902130b4516fe91f97a9925470607b5da9
38,175,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000290273,504,2020,5.905071857423047,1196,0,461,0.2742415229030339,4d12f63e26d0d67c25252d7ceaa2e43b3fdfbd8ac6dc97ae312e829db22c7e69,859,0.5110053539559786,9d2acbc932ef838bb7989675e7cd747f40da059c798208eb19a1ff4f4953b3af,1429,0.8500892325996431,ebb458732e5c5ce9ef0153aeb4e46049b23526017e624caefcf07503cd1b200c
38,176,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000287053,504,2037,5.1689681084113985,1196,0,503,0.2992266508030934,6565694fe677fdbb218c437e0d43aba5aa0881aae8e948be687e5247cf03baf4,914,0.5437239738251041,ad0a0ffba6944afce3f8e7fe5d7785a3eeefd5928e7fb62a697bac9c259b37ee,1458,0.8673408685306365,935b03438d5e2b987ee80d483e3fafb9cf4842b6a1abc1945dbb81b3d1cc52e2
38,177,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000010890,504,2038,5.848060861766389,1112,0,503,0.2992266508030934,adcd87708a8c7f5cb945b6bee375654666b6412fbb3238e3acd6fb22f0a5cb9c,899,0.5348007138607972,cb9b0542baa63d67e0a2ca0a58e1d20d11b5d4cdf08f6e9428c6a0fca7674df9,1442,0.8578227245687091,f430251eef7fa163b8db165ffae4c8e995875157744f789b1c37b58fe3bf8350
38,178,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000287083,504,2046,5.888938987042073,401,0,522,0.3105294467578822,607a8c9d1d40c4fbcb31f54f9052f2d0d4ca23a4bfffa9e2fecc5ebf622304cf,921,0.5478881618084473,beabde824614dda9ed44042bbaabeb2d1f4419ccc42bd99ad35cf5cbef840036,1455,0.8655562165377751,ba269fa72ee972f40234e1f7ae0216c45582b2f7c01a2f85a001b5bcf75afe31
38,179,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000010746,504,2047,6.278631543172703,313,0,516,0.30696014277215944,b9160eb57d1f196acaffadecfb7f849e543c645bd71bad606143caaf4b8de202,901,0.535990481856038,560819d4355b0341b00339e7bd7d84e846537aa0265e0971c773fc36a2689e03,1424,0.8471148126115408,acf98fae3c3c4cc7c0081a5895dd2891e5c8775dde89ffc66dcd9018214151cc
38,180,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000011761,504,2048,5.131706575410773,1196,0,595,0.3539559785841761,04871b489dce2f0cf098aa8ff47a9409cd9102caf4f9a3df5757bb6d283c5034,993,0.5907198096371208,b9e03538a4a2e4b3bcc97dc9cf73bc9c180d7bdd239b6f8069209b2f3172bd28,1485,0.883402736466389,0fb4005541d058dc826a4eb5ec5afad9cdd440a6fddda93fc07a22c3c98e2af6
38,181,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000290216,504,2053,5.68356918933571,958,0,520,0.3093396787626413,eb77c29fe7895867fa50afd6a11ccc2e6ff4fb8935d307e65b0801218e83478a,918,0.546103509815586,9fb2eb7605ec314f354c723da95b71f4156efef1ad034dbbade6b9e42695bf1b,1457,0.8667459845330161,3e215c8fa5e19215b9344532914ca030aa4fdfe78d863d3f99c9442be981d2dc
38,182,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000290238,504,2055,6.305677783651592,1568,0,483,0.2873289708506841,05e6702b9af969cd369e4c2a9629b4f41ea079033991f7654debb3838abe9636,879,0.5229030339083879,66f8e668b021403de00f6cc3f96f84240b84c685787c13590b7e9d339b26348d,1427,0.8488994646044021,d8fb5f9ba8e8850935851a5763964e41bfb8554ddd4cb18e4c4fafe1cbb9a488
38,183,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000010902,504,2056,4.951610729087195,1196,0,516,0.30696014277215944,21cb347f2821ef7bb06c0d820ae86c7bbbeec59de4c17d6a2f61aa9712b35999,915,0.5443188578227246,65f960f9afe7d8682df05f8c39809b9e3d46c52816f008eff5f9f55e5d530f59,1460,0.8685306365258775,bcc4a0fe42893cc9104a54a8660e704e65f0e358d15de33d45e529423d160491
38,184,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000010790,504,2063,5.850067219156987,160,0,518,0.30814991076740034,db8caa7e6c77bc09fc71962797240c5f180398440d63b62f3c56e9353bd6edb9,909,0.5407495538370017,354c0a63e625befc845b61bc4d50f7037d2ff5dd5cffd75aeca108c3ac133004,1449,0.8619869125520524,3a767dc62923ff9b27b7d673a88026216ce3f137a6d8f6d8c2d69433c84a3022
38,185,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000290276,504,2071,4.666338367448402,1196,0,533,0.3170731707317073,37fe1d9de93335cab758e73d7084e8b7993fe1fa09f2f7722ca3a7d354a33a8d,948,0.5639500297441998,e2c7284d96e03682142bcedaf050f98114873fc39045850426370465cd101d71,1475,0.8774538964901845,ee22f779cff612eeb7e6fcb5aff10db15e41a09ea453fb62b8290be15a970a3b
38,186,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000010678,504,2075,4.802670340453883,1196,0,532,0.31647828673408684,36b1ce37610f13cd73bb16c84ff6e50e6aa1b686ab597aaabb3b12fcf4fde206,916,0.544913741820345,12081723aaa1b88660158d691f53ff378a43d63b4cd6bb6850eb078181afafff,1455,0.8655562165377751,993a67f6d894900424b3e39388a4fa74920ac29772b3180243d729639e0d7db5
38,187,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000290154,504,2086,5.767056086224441,1125,0,550,0.3271861986912552,db5d1c73b65689cd3b31218c5c8ae630a4831c98fb75523aa67fdac103e7a287,939,0.5585960737656157,479f84f749392faec267b6567e3cf5b6dc77cac9c7fc910121262417cf66b1e2,1461,0.8691255205234979,e376ddc6f5c564b857779382886e4f23cab63299cc4d81b84c87d5c21500165f
38,188,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000011210,504,2087,5.737780904634636,1196,0,517,0.3075550267697799,050145ac3915ae850eee0407ff3db4e74521e1f54b12b38a8910715a3c740e86,901,0.535990481856038,eb8040a4aef2937fc8d0171eaeb7d1a8ad381ca96fe94e4654c91e9670391037,1438,0.8554431885782272,e5e28c5a61570ced76252414c47087dc1ee5a1b07e3c57a3b6b47c9f9d225138
38,189,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000290236,504,2112,6.089448143855444,1279,0,528,0.314098750743605,c2176930399fa7f525ff32da9d0d52a3dc43c9b2598914f1d1438ec2bc8d13c2,916,0.544913741820345,f4d188e855b5b06c2d9c972dc2eb5fd020c3be5eddc6b3694f40d9f784b747fc,1449,0.8619869125520524,75849f3137ccdbab7d82797c973be825356023b839ad5642983a074e55413a84
38,190,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000290308,504,2124,5.886844040526218,1196,0,440,0.26174895895300415,af7b34326d97b38a14a408deb9fd7a7c4d53dd07319f425f96317fcb141728c7,852,0.5068411659726353,22d9ac2e59a0e5d532556431623f4feafbde0902aa06c1652269e4edb08f4f4f,1434,0.8530636525877454,670deb9c18a43b7b6698452af314b4bd21c69134002db537d7883deb74ec24d6
39,40,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000286968,505,506,5.20109742528646,1242,0,582,0.34622248661511007,2854ec91ef8e1003a11b54399cc2685cfc8181c11ea260a1dd2f0463631a04c9,981,0.5835812016656752,42b00c29f8e8cc6aacecf363b79bbba6c4f86913bf64697012104bdcf4146be7,1484,0.8828078524687686,10d1d835d05ead936df7d582ad4f3c953d94c5cbb1aba628842a15987ee14157
39,41,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000010975,505,507,5.200984650598313,967,0,549,0.3265913146936347,08bb8879b2f5f6b3bc07843b0a3c36cde75d893ababc0f91be84b6225616e852,932,0.5544318857822724,9eb519a16dd49a5fa9a9567c0896bec6eb115302129c5e142b11e8cea37419a8,1450,0.8625817965496728,d0557b701e4ed8a37c6c19e91ee8cd4a8ee761a8ab6dccd331cddd1ba12c1ed7
39,42,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000012174,505,508,4.1968641474520565,949,0,554,0.32956573468173705,190075debcc96fae824f64d4ea53c08b9b2414a88baf1048d805d75cac8da0fb,929,0.552647233789411,215cc630195c7fd894d7992fb45d8d89cc0cf2d65412bfd500ce4afaf7bd58fa,1450,0.8625817965496728,79f10d4877e7f646524a9aa4efc23ea14f6a1d30b1b574da7cb2034f95b41381
39,43,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000010575,505,509,4.481128766583726,912,0,474,0.2819750148720999,e0940f1334900e68a2b33b5ba620203a30669e5ad9badb3a52daab228bbf351a,868,0.5163593099345628,a7635faaaf2f54f817b2e573b48073d376c83f75aae094f7a92beb6608c0ab84,1435,0.8536585365853658,dffb5cc1769439f3ef3207c7da0a4aa32e9e5ffe1fae5f639fd157d57cb3da04
39,44,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000011802,505,510,4.428165388659573,1077,0,603,0.3587150505651398,d60830ff078ffe2d308df20bf958817a6d77a634b9c28b9803ff7c6e369b38f0,986,0.5865556216537775,d9c8232215919c5887e9929e4ae6601a29e73c95992ad06d2e651930ac94bb6d,1487,0.88459250446163,270de4b21b498adb83fd91b300b0d155d74362707507c1b56e855f988a3def02
39,45,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000011201,505,511,5.233019090814684,891,0,524,0.31171921475312314,d160b1d15284c47e1863db491bce35095370084fdde522c9372ebeea53af5eaf,924,0.5496728138013087,1ffd78670bdcedd9a4016d9da1cd479dc438ea72f49575f626281ab961d9282a,1457,0.8667459845330161,cf52cd1b5cb5da3ba8bee07442ae1fe12c1415fb5ffa896e872f373df5edcbee
39,46,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000289999,505,513,5.411997446615546,1560,0,530,0.31528851873884595,bffbdc23aa4785e9138a1d61c760795704d9f180a695c7aec10028005d2f9257,930,0.5532421177870316,43a6a009fcdb8bcd176eaa0569e5bea4647af98787b608ce5690359fcf1e6507,1470,0.8744794765020821,6446fbae3ca41a684974adb32288ef9314f8d08b5ac22ee00af13600a0d6f36f
39,47,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000290087,505,514,5.368431813234795,753,0,526,0.3129089827483641,755c75d9c7bf80b2ed8f6404a4eeeb6cacebc82c7be43d69dc3aefd403dd4ce0,923,0.5490779298036883,9c4f71e709b5c802440bbb92e1a4735e599c65720ffaf98451c11773a461b0ea,1465,0.8715050565139798,a0d2e8ba87bd994c5a4da16d60ce1255a9ce4661a7a1183f0d42037a0fb596d3
39,48,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000289757,505,519,4.6185407609847005,1024,0,613,0.36466389054134446,1c8fc95fd2ba612110ab1ecca663a532270122f01c69e9d03ee9062bcfd3790d,1006,0.5984533016061868,93061cad5f369c46a4c13c9e22df8e147ceeee270a2c411cd058c02e206766bb,1493,0.8881618084473528,212ac4dfed7438487862486beb8bb9b0babc9da95090535cc83a48d3c576222e
39,49,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000010042,505,559,5.322163627011433,1422,0,557,0.33135038667459843,f98e155c64ef53e9602e1ffc235d137307a1029bc7cdd999534b901998d793aa,972,0.578227245687091,1afa7a039602a1481777de5d2061afb2808892305b30b902c44c097b499764e0,1487,0.88459250446163,7bc4b0d4b2caa7b70159951ef2bb70827378208cdb53a4a8f680ca0aa3e7c84e
39,50,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000289749,505,566,4.464326536985002,949,0,614,0.3652587745389649,149285ac6955e32c255f606a09284612876a41881ab890cec3311381c268b21f,1008,0.5996430696014278,00981e909a6a50addb1af839d195bd162831826cdbc8282498ee9e50badddb2d,1493,0.8881618084473528,a2ad5c576b52e22164b39ec512360c8f0270ce9a22fd82e2d03c49fbb48cfdee
39,51,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000289780,505,567,5.443104584495366,1108,0,597,0.355145746579417,6dc4c7eb5b3a8f5c18abcd9af18401a25c8e2bc2245c98564d0ff8e1c12e19f7,1001,0.5954788816180845,872c15b3870afc775eec54579a7a5fe6f98cbce3afaaf27f18dd5c8a0ff3a64d,1496,0.8899464604402142,9f09270dda38e690a7c96497e8359078a342e1050fd585bbd26ecb73b7841212
39,52,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000289740,505,580,4.548189290871252,1081,0,616,0.36644854253420583,a02c7933990caaa743294af9cecb0318860e7bd1d471040f231a4dd6a04dbe42,1011,0.6014277215942891,5297b332b060c26feba6aa2fd182df97602f1fdcb2d550dd23c6d734954ed81b,1492,0.8875669244497323,8e24af1b45afe448e4bd20a72c61ad1ff7c366d0f6d784a5e5e33fc4238f0f25
39,53,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000289794,505,601,3.9778566954224077,949,0,749,0.4455681142177275,9d7d467cb57532ea9904ad1f48639e186280a2bca6c8e71d8f7e7c0c07cd6afd,1109,0.6597263533610946,c53bf5201d55a79a5bbff30ad72e681a8dd5f478d7727414f14e7a8309822a8b,1523,0.9060083283759667,b818ee95754deb7a31126d23c2cf0ef6d078c844108d4b819dcb3a4eed7a4846
39,54,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000289808,505,614,4.664290518385854,1346,0,594,0.3533610945865556,a196b9157738c2ee1f32fa2700b551174876ab1bf5d1793e0498b01efe687aea,985,0.5859607376561571,bd21d0f355c80e716d9bba06224bd7f8003801ba1e3265e65b3b2990f2e704f1,1480,0.8804283164782868,206824a261193c17104f9587d29d8d75d423a3afbca49344251f455c2ec4e395
39,55,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000009667,505,648,5.402621847891307,738,0,566,0.3367043426531826,bdae083f0368abdc08b97c6ab6d140e703eb4aa909d7443eb2d5b139df178568,959,0.570493753718025,afb9a6243e17857554312a593cb549759c6562bfea1790ade437f34a771ac66b,1466,0.8720999405116002,70a11a2046e426319c30d70187643d5092776cf2f3d7445bcfe05ba07c29cb02
39,56,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000009691,505,650,4.576183719688563,1032,0,578,0.3438429506246282,ee8c25c152c51610eaf775f99078a7cdf00fefd8e3b1289faf75f3a73f487aab,964,0.5734681737061273,3cbed9d7dc828793a3b3ec928ca82bea15be43ffed759cf2447efed03db22a0b,1459,0.8679357525282569,5a7c2f1409d5208ce5e73b499d83fdb2579069042362e78124fad9bfc61c4990
39,57,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000010286,505,653,5.255096232377506,543,0,531,0.31588340273646637,2d9f353d548d6eaa3ad486a6d6570b99ef038b5dc23178cc5f076f67bb07f2cf,912,0.5425342058298632,63eeebcf8e1c4c3e0758afaea668b316e83af4fe0807f700b166979747f258d1,1442,0.8578227245687091,a22c3e97182683d74087c732d9a2251827b9969040678eaa61597412712a0a95
39,58,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000009900,505,654,5.651014198329718,625,0,559,0.3325401546698394,bf4dfe1a163637b7e0880851d0543b8308120b91c30b0d1701375623ed8360df,932,0.5544318857822724,154753a5c097d72d8b6076de6412ed3e017161fb45ec74f86e512ea19550c1e6,1443,0.8584176085663295,c5d9c240741b3549f89a1f8836b1d4c4e6db18a6a0d176f0bb4c4c91e9d894ab
39,59,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000010018,505,658,5.613291367840014,347,0,540,0.32123735871505055,f07c80b0fdce58df0ed8e5020602d34fa92448a84e4c5917db147eb0eca1b1ee,918,0.546103509815586,83d99b4eca761c6dc168c7651d29fe3ed110125f65eaa96dd9c0be6206b05732,1436,0.8542534205829864,8424156983dcf9769b344b01251ecfef7177a7d3b64624a815dce93e609b50ec
39,60,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000011892,505,663,5.588136711010289,472,0,529,0.31469363474122547,0d43675537b98ce60deac8c846bc701d27b596e5c1c6771100c3c2e3699ade63,930,0.5532421177870316,e08fb1ebde21a163779ce6c90358f3a5cc02b03900a2fbf07751e9933ea91df0,1456,0.8661511005353956,c5e13de8c5fb3c560bdcc6d717cb0c38fced67bf0550920f494d8419eb819b55
39,61,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000011004,505,675,5.6279992009815345,1050,0,540,0.32123735871505055,59b1a35221fdef87ff0532f77b43a599687f9eddea3767725b308d8d0a535964,939,0.5585960737656157,2170edd8f452c1097c867559ed5a34b6f8fd06b5f22f05b2a27edb724adf4270,1464,0.8709101725163593,4c008bbc1f30cbfab9d732cf914b9b99d14ff6e05d8e5c84c65373fb3e750638
39,62,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000010085,505,691,5.707848139810459,157,0,553,0.3289708506841166,8566ee342f4e99291a48ac68b070a3f1078a92075773f239157f065f48d39189,939,0.5585960737656157,31ce7e332acda2c80922d59f87365403ba981c7bae0e78248f96b05a1d01f2b9,1458,0.8673408685306365,6af9d6c736f5fc06ea8f4b76516bc9746a0ac04a715696abd059946224123f58
39,63,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000286978,505,695,4.5593218413949685,435,0,563,0.33491969066032123,77052e458d8811311e766efe9b76b4dba84b28ae5d3ef0b7eebd6b212cb7c6a0,957,0.5693039857227841,6c67583fd3cc7f844d0c54d25818e7fd37e4b60a4a17c8b1b90ac8aa11dce8b9,1477,0.8786436644854253,96e4eaf4b334dc7f6c310941cf907a3feea65d678586a14186bb141fb087f112
39,64,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000289994,505,702,4.726074561986417,880,0,608,0.36168947055324213,4d698f738378e8823c912abbbee63705007dbe136e40cf4929d2940c08200b1c,1011,0.6014277215942891,2b1d1e06b1d4fd46334cda8e288916f3df0bcca3786e496f87c792b4928773c6,1494,0.8887566924449732,eb8367af0e239da5d516875afe6f766492b2ebe5be196e2d0377989d58261245
39,65,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000289867,505,703,5.44139712237411,778,0,568,0.33789411064842356,d2c6f7a83409991151aa2ce20f7c8f4a7bffcf7262781fee81c015a7a19b947e,970,0.5770374776918501,2e97af53eba7fc795c48eb7b773aa264ba78a9a942c2ff950cb6ae34b3a86090,1482,0.8816180844735276,6805c976be017dacde5870f60c75db4dbc0d4e79a608f51ea9bbf5be6d706f31
39,66,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000290176,505,704,5.6282045259505455,1022,0,571,0.33967876264128494,97195991404b186b60bec5bb10cc790faa5840025bd11c019942a6f233ad20fe,980,0.5829863176680548,10e48075532633f2f6ef545701fd3315daee0795254ef43e46ecafaa768e78de,1485,0.883402736466389,165fac038cb81a98ac220770c1cf8c8742720eb80f36458df99855f2e8f1a72b
39,67,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000290178,505,705,5.624741261150734,993,0,579,0.34443783462224864,98bb8f98404c6cb8a4e71d0293cc4520ea627b4aac145f2662beef5c5757db0e,981,0.5835812016656752,e83c2e97963e2730c8c78d551ffd63433369ae2c5245db0216408865e31ab094,1484,0.8828078524687686,2ed4f6327ca0d6bda9ff265b1b920b5725a19e723ad2e86f2379c538da016d09
39,68,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000289894,505,706,5.498023238013292,957,0,593,0.35276621058893515,f08dcf773241a62d302c1d96903584cfaf4a7617f872792319cc8e62c550b02f,996,0.5925044616299822,b1d7bbf5b39e17e3fa033d8c52ee4b3e2fd4ab4097fee7df1582091aca9dc37d,1494,0.8887566924449732,b5ebcd24e1ff35d0d64999f466e70e057af25205df92a8c2a4c33b8385810dde
39,69,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000289849,505,707,5.484783915480905,558,0,563,0.33491969066032123,a6e7008094c7f5f35b17c25ebd34b771877339a8498fe8160c1de749efcfe1eb,970,0.5770374776918501,a638db9f7fe771f1474d625ef17b2c3a84a62458b27f427fdc2c2ffc16c0cefe,1484,0.8828078524687686,d1a0ed72aa193baee2de5d5c3d724f6f400edf70ca9d0e87742969454d4ca799
39,70,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000286988,505,708,4.430053124786409,976,0,568,0.33789411064842356,6bb0bebd45bc1b8f88f82a958717564abd8bba15e1259a2710834a166c52b4e3,963,0.5728732897085068,49b276dadbb76e1e4663c75ec5c6301c12b07b92dcba25182a765411a3097887,1483,0.8822129684711482,996de719008dc573c832a5ac0e1a4b03f6c9b89b5858e32525c89c87cc2b87b0
39,71,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000289958,505,709,5.455603908174392,1637,0,504,0.2998215348007139,41c0fcd7363e3a3c758dd78abdabe8f0e8b7581c1d76bb23b68c6e568ee700c8,899,0.5348007138607972,0ed839b7d04f4c8638c1b3be465f2c8aaa7987a0353653aeda1d7f9aaf47ba5b,1456,0.8661511005353956,80e3f3804fe859074397eb746d6929887b4f7ca735d14819ecd1d238d90497cc
39,72,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000290106,505,710,5.174122736527886,837,0,524,0.31171921475312314,3f86bfd07658d6a170ccc3eae18a37ac9f3a506b4f96b5327e1a0b365bae578c,923,0.5490779298036883,8718f35a2235d750129e348872aec24929d696dac43ab8c2a67192ac9ef58be7,1464,0.8709101725163593,6c22167512673abb57e6084bae685c1832af452c61db4ae3e20c70fb3069d402
39,73,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000011744,505,712,4.699156011689981,1010,0,607,0.36109458655562165,2aedf2b9ea609cc2a69b35ac264bda226d2a7803355be36a704492c183ba4952,987,0.5871505056513979,5390479acd22ba5fdbdd828209f34782ae17bdfe1b0c542c48527dbbe2f003ae,1468,0.8732897085068412,198a682c4d5142b9bf20b75a0b47442781629478c13b8eec7efd9597e6d8dec7
39,74,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000011596,505,716,5.507801077891221,388,0,505,0.3004164187983343,9043c2783d49ae3aa954f8cf1493e2fb114e494526c937d1e6a5e3ba353fd213,905,0.5383700178465199,3a5d00ffe36432d58f7dcf866ada37ff575f2a0cece362fb13a55920ba9a2247,1440,0.8566329565734682,aa60f0c0983c5053f3b0f30f8761a5c5ae059f50e75fb7c9e4e1cf28dce4e5c9
39,75,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000010320,505,717,5.20711743945529,774,0,546,0.32480666270077335,7576ab2c5d0ab007a73368dc381f9d6f4005f5124ecfe1f0d3e1c76948eef929,932,0.5544318857822724,37c92802c17765b550ce807ccecf1d0718ab870783f7f47a64f205a7843d097a,1455,0.8655562165377751,f8953ef45ba874172943e4e2686e9d18b5733366980df9f22e32ec2d81e2f243
39,76,current-nlr-pbe-gw-v1:gw:matdb:000289712,current-nlr-pbe-gw-v1:gw:matdb:000010421,505,720,5.314848320533511,376,0,546,0.32480666270077335,2cc28c52284f2906be8331d61a2a8374aa02e9bf2185230feb67b26c27d864b6,922,0.5484830458060678,eeadf2cc6631b1a2d9c7a09c7ddbeadc0d5026dbef62824577836eedf5343958,1441,0.8572278405710886,02b9d2c8edf1555028292ef106594978417287409adb5094c8cfa1bfb817e855
