candidate_count,constant_high_utility_nll,converged,coverage_50,coverage_80,coverage_90,coverage_95,crps,dataset,finite,fit_evaluations,fit_iterations,fit_message,fit_seconds,high_utility_count,high_utility_nll,interval_calibration_error,model,n,nll,objective,one_step_regret,record_type,rmse,seed,selected_test_index,selected_top_decile,spearman,top10_recall
111835,1.8093977689403358,True,0.27351573676680974,0.7468705293276109,0.8405758226037195,0.8675786838340487,0.05749210172580359,trpb,True,24,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.17991327600020668,11184,1.5765304039158703,0.10536480686695279,S2,48,-0.5249161311697201,1.6391253047533472,1.4302820447011118,offline,0.1383957298429966,6,89183,True,0.2939905766250418,0.380811870098114
111787,1.1152573817721867,True,0.19465068431881205,0.609983003846498,0.7814652473387602,0.8326326147240362,0.06066251493877648,trpb,True,14,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08326979200001006,11179,1.2871411853277255,0.1828171124429734,S0,96,-0.535246295256202,1.349679120244629,1.6806514361366331,offline,0.1389255440599783,6,56986,True,0.3810271429631289,0.3808927536010742
111787,1.7437884224904396,True,0.21388317380803293,0.5818946238482869,0.7767242150460685,0.830575185615887,0.0607174477631591,trpb,True,11,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.052612271000270994,11179,1.7718417185692477,0.1867307004204312,S1,96,-0.548508532025212,1.3741692794737033,1.6806514361366331,offline,0.13609342019128337,6,56986,True,0.3696814304408927,0.44109490513801575
111787,1.7691281403815011,True,0.12264066553358977,0.34394847481885676,0.5771535915555953,0.7151802486805617,0.061302263135553155,trpb,True,24,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.17950723600006313,11179,2.6077369716364216,0.34776925485284915,S2,96,-0.5047417049552844,1.4266370486838593,1.6806514361366331,offline,0.13763964974102405,6,56986,True,0.3586005867301508,0.38778066635131836
111691,1.9011146470644291,True,0.21897940913160252,0.6240823634735899,0.7539838854073411,0.8082363473589973,0.05824339300461969,trpb,True,15,14,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08503343399979713,11170,1.7229723171449212,0.1861794986571173,S0,192,-0.5731267908774943,1.3670982670544787,1.7670221986601178,offline,0.13429458917449938,6,12979,True,0.40738472801470704,0.41933751106262207
111691,2.04027382090464,True,0.19561324977618622,0.5742166517457475,0.7758281110116383,0.8322291853178155,0.0588854764640198,trpb,True,11,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.05321742199976143,11170,1.7582754986618252,0.1930282005371531,S1,192,-0.5811987374498944,1.3748408570227293,1.4780371566297485,offline,0.13269260905933827,6,23410,True,0.37263763690990603,0.43061771988868713
111691,2.055097317444158,True,0.12676812891674127,0.3239928379588183,0.4801253357206804,0.5705461056401074,0.05769127218228242,trpb,True,39,34,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2952833629997258,11170,3.160993895931402,0.41214189794091316,S2,192,-0.5322989583452192,1.3412663229489346,1.1925279507374538,offline,0.13632622011539636,6,48947,True,0.373077881654756,0.4327663481235504
111835,0.35786862236957573,True,0.8368204577968527,0.9082618025751072,0.9206008583690987,0.9260550786838341,0.05868073178588197,trpb,True,19,14,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.8192679180001505,11184,0.2867415203496486,0.1224070100143061,S0,48,-0.5086616031662524,1.4558776673793956,1.4590186618048828,offline,0.14536477261101727,7,22681,True,0.25846434817415154,0.1976931393146515
111835,0.5844323985049581,True,0.7914878397711016,0.8617668097281831,0.8825107296137339,0.8958333333333334,0.058974475065136235,trpb,True,15,13,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08111750900025072,11184,0.5195876166123641,0.10622764663805434,S1,48,-0.5034474079595107,1.4681396190819882,1.7525145620832576,offline,0.14558730933671976,7,6164,False,0.14667118721077965,0.2837982773780823
111835,0.1535252195306214,True,0.24543991416309013,0.5496244635193133,0.5736766809728183,0.583601573676681,0.0732632882121738,trpb,True,27,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.20875102500031062,11184,5.236486665520765,0.2994143419170243,S2,48,0.10102634365707897,1.6079014055354701,1.6881986636870991,offline,0.1877493580443696,7,29405,False,0.14416672178144668,0.2382868379354477
111787,1.4698233091755124,True,0.6986313623758833,0.851507290455318,0.8685928973969049,0.8801323910904374,0.055792906281232915,trpb,True,19,17,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11308618900011425,11179,1.2642893496555772,0.08785334108596474,S0,96,-0.5178256223457737,1.43259693865536,1.4221920680660018,offline,0.14263355153003418,7,68087,True,0.38585827468149314,0.2886662483215332
111787,2.5999060859689958,True,0.3656856606136506,0.7780660166383397,0.8212720279094731,0.8339744163163073,0.05567405936813915,trpb,True,13,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06279958100003569,11179,2.3705245634037597,0.08775046963055733,S1,96,-0.5256340899831717,1.4340317594882281,1.7551831446555273,offline,0.13985508696365148,7,6674,False,0.3016509710216764,0.36658018827438354
111787,2.568035286613025,True,0.12478754808122372,0.32704177475623936,0.468199302263172,0.527149118883621,0.0638913993582024,trpb,True,27,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.20422419000033187,11179,4.0428066747624625,0.425705564003936,S2,96,-0.3658549478529383,1.4987073544166258,1.0825823528467922,offline,0.15168516943825047,7,107889,True,0.25079923968448303,0.33992308378219604
111691,2.5526156741921415,True,0.3315129811996419,0.7298119964189794,0.8113697403760072,0.8476275738585497,0.051829242707697266,trpb,True,17,14,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09291147400017508,11170,2.399541838276896,0.10741942703670546,S0,192,-0.47211575694625485,1.3842414892051935,1.0595317090516672,offline,0.13884484116447243,7,47344,True,0.3686980693545063,0.323813796043396
111691,3.378782115423895,True,0.2370635631154879,0.6822739480752015,0.798478066248881,0.8358997314234556,0.05255105418072856,trpb,True,11,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.05391514599978109,11170,3.185828553987303,0.1490711727842435,S1,192,-0.47313469386862583,1.4004976121704318,1.567312903834173,offline,0.1376286681607893,7,45764,True,0.2909324570986507,0.35568487644195557
111691,3.7481958122181953,True,0.20420769919427037,0.5118173679498658,0.6450313339301701,0.7141450313339301,0.04980922527442269,trpb,True,41,36,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.30937318499991306,11170,4.781730596961692,0.26869964189794093,S2,192,-0.3989938504255678,1.347630052722666,1.0595317090516672,offline,0.1341727114380794,7,47344,True,0.3320329046113649,0.40796777606010437
111835,21.26790762975489,True,0.33476394849785407,0.6195457796852647,0.651824034334764,0.6763233190271817,0.04426879882363452,trpb,True,17,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.7542997679997825,11184,20.97448196128802,0.2168857296137339,S0,48,4.330968417065933,1.4420187248106133,1.0657462026347213,offline,0.14913339805870782,8,76003,False,0.3931491103116689,0.3407546579837799
111835,19.637145737499768,True,0.3374463519313305,0.6461909871244635,0.675071530758226,0.6965307582260372,0.04395747993810501,trpb,True,13,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07610760499983371,11184,20.070781108167598,0.1986900929899857,S1,48,4.644278029442401,1.440951769342892,1.0888694040793812,offline,0.14852437882326502,8,86842,False,0.389660056952592,0.3243025839328766
111835,28.008862412413382,True,0.2840665236051502,0.5602646638054364,0.6538805436337625,0.6891094420600858,0.0439668373712006,trpb,True,26,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.19570070400004624,11184,27.36001841901907,0.24066970672389126,S2,48,4.431483844470644,1.6458794985028222,1.0157681423466611,offline,0.14676227069414702,8,64908,True,0.3203981085745303,0.3564020097255707
111787,6.424233878402024,True,0.48510600232578943,0.7495303694427051,0.7782449235173092,0.8022184452992217,0.04594057391235384,trpb,True,19,17,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.10864325799957442,11179,6.105959823567452,0.08372506485374363,S0,96,0.2946362543109219,1.4252069626911308,1.3290558461959405,offline,0.14457017896988672,8,27413,False,0.4501145906569727,0.3209589421749115
111787,6.866397574119716,True,0.45567582073530727,0.7343232847302978,0.765542535110475,0.789337150013418,0.04587748363694036,trpb,True,12,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.055987870000080875,11179,6.6929570865918295,0.10128030235262549,S1,96,0.3207683134953572,1.4286313868074538,1.346752694949765,offline,0.1446827931551985,8,29783,False,0.44033684031462206,0.34153324365615845
111787,8.14101433630474,True,0.3837552553895697,0.7166115037123177,0.7711781017980142,0.7982824939618929,0.045540642665732683,trpb,True,30,25,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2254756389997965,11179,7.436700963341118,0.12004316128455138,S2,96,0.23211391685520844,1.5339878812379661,1.1208891902751712,offline,0.14230630071362446,8,13056,True,0.4423841889995714,0.34931567311286926
111691,3.4505884896514636,True,0.23455684870188004,0.6418979409131602,0.7732318710832587,0.8254252461951657,0.04974205632958157,trpb,True,17,15,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09495429600019634,11170,3.6405471221571704,0.16872202327663383,S0,192,-0.3653389088799653,1.3608550130589445,1.226765829828749,offline,0.13770251255813334,8,50901,True,0.40838026561521984,0.3606087863445282
111691,3.655976477458343,True,0.14744852282900628,0.3791405550581916,0.6147717099373321,0.7414503133393017,0.05176258187455446,trpb,True,10,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.04909481599997889,11170,4.507252066684163,0.31679722470904204,S1,192,-0.26429161276976365,1.3324290662807154,1.2599925346295304,offline,0.13743833927343363,8,55349,True,0.33408267444353723,0.354341983795166
111691,4.888631028583018,True,0.13222918531781558,0.333034914950761,0.5226499552372427,0.6550581915846017,0.049470272565831794,trpb,True,42,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.3149041579999903,11170,6.528174186766463,0.37675693822739476,S2,192,-0.21202406004959307,1.337574901205051,1.226765829828749,offline,0.13285335992633357,8,50901,True,0.3632593143778485,0.40716204047203064
111835,0.1407613892820519,True,0.4730865522174535,0.9111230329041488,0.922120886981402,0.9298998569384835,0.07512081915744229,trpb,True,15,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.755571840999437,11184,0.13609311794699136,0.045064377682403414,S0,48,-0.40080938964749513,1.4335023367883233,0.9715625976443918,offline,0.1485079754286625,9,40088,True,0.4271279037099374,0.22836194932460785
111835,0.22862393211843235,True,0.27226394849785407,0.8595314735336195,0.9096924177396281,0.9217632331902719,0.07419744239697632,trpb,True,12,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06804904899945541,11184,0.28853530921132753,0.08129917739628037,S1,48,-0.41267046854799305,1.4224860128685437,1.8758596054980148,offline,0.14745143236603456,9,60772,False,0.3854218331122746,0.2611766755580902
111835,0.30266847011768316,True,0.19188125894134478,0.6647889842632332,0.76931330472103,0.835389842632332,0.07398928347813895,trpb,True,26,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.20680909299971972,11184,0.6491819039720419,0.17215665236051503,S2,48,-0.40372559314414086,1.5781897253068087,0.9715625976443918,offline,0.14944470230012932,9,40088,True,0.3228847103484094,0.2858547866344452
111787,0.7145787358714925,True,0.4138116110564451,0.8498971285445925,0.8949816620449056,0.904463726630289,0.06003214183593851,trpb,True,17,14,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09872334600004251,11179,0.5849941676437922,0.04666003220323821,S0,96,-0.5321633782668296,1.4191266053700988,1.265661192879529,offline,0.14110496937597716,9,15996,True,0.4315852590460996,0.25574737787246704
111787,1.0008886665157153,True,0.3011002773056624,0.7677788710975937,0.8622417031934878,0.8875570265676715,0.05964057874023634,trpb,True,10,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.05036917999950674,11179,0.9650206139251314,0.08283053045889614,S1,96,-0.5261225375203026,1.4095219231512763,1.879085076614193,offline,0.1401468861588886,9,33955,False,0.363876109366089,0.28929242491722107
111787,1.4550011772123503,True,0.19304052240808658,0.5481706771625369,0.6389659182395563,0.6887020305930763,0.06016563517628897,trpb,True,27,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.1997657199999594,11179,2.7610667024512168,0.270280212899186,S2,96,-0.3886577739738466,1.4438470252848399,0.9715625976443918,offline,0.14671366138353287,9,40040,True,0.31163602859431805,0.33509257435798645
111691,1.5149316808226674,True,0.20671441360787823,0.6130707251566696,0.7760071620411817,0.8363473589973143,0.05854677826822718,trpb,True,15,13,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08496144699984143,11170,1.4486648677640774,0.17946508504923905,S0,192,-0.5536373347224469,1.3725985481460774,0.9715625976443918,offline,0.13683657971961752,9,39944,True,0.37556406247517804,0.37529096007347107
111691,1.9105023934824856,True,0.16275738585496866,0.4794091316025067,0.7265890778871978,0.820680393912265,0.059756870953521835,trpb,True,11,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.05263047700009338,11170,2.007433020583444,0.24014100268576546,S1,192,-0.541341162325802,1.3629791743089297,1.1501772480846866,offline,0.13634616727940935,9,93301,True,0.29271983007326774,0.39167413115501404
111691,2.0479858891757594,True,0.10393912264995524,0.26445837063563116,0.42309758281110116,0.5478961504028648,0.05890248853609045,trpb,True,33,28,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2457761510004275,11170,3.5168330927731644,0.4526521933751119,S2,192,-0.47744554267470923,1.3207888301024309,1.1501772480846866,offline,0.13821705873261828,9,93301,True,0.29758364199133874,0.40993732213974
167482,-0.0005232595132560418,True,0.8110931995940056,0.9631022747626724,0.9789241148725297,0.9824467132366111,0.07461156291105514,creilov,True,22,16,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.8549673269999403,16749,-0.5672172319137594,0.14639157561645472,S0,48,-0.5567347052386455,1.2510349035338528,1.0036174283161512,offline,0.13688783237010005,0,65770,True,0.8504946705606882,0.6088124513626099
167482,0.00024778986753766583,True,0.8866200967221923,0.9757597468505582,0.9812526120962446,0.9834019941489044,0.07665442680492768,creilov,True,11,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07825343800004703,16749,-0.6098654620824848,0.16925861245447488,S1,48,-0.5348787751986571,1.3046846846722435,1.1553742616522393,offline,0.14018371186502782,0,6168,True,0.8601470933797848,0.6119171380996704
167482,0.008875334601018262,True,0.7010567795092244,0.9383246761000656,0.9724162636575318,0.9816705474953729,0.06870721486280976,creilov,True,21,18,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.23890453900003195,16749,-0.6249748050062621,0.11086706669054866,S2,48,-0.650847313367751,1.8695972973314694,0.9467997209307434,offline,0.12662958765285875,0,12330,True,0.8786023600764404,0.6307242512702942
167434,0.1938922003429039,True,0.5791328236980411,0.8652054467271859,0.9380076445293837,0.9648829431438127,0.06435136117092026,creilov,True,18,14,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.10311395700000503,16744,-0.5640265124360614,0.04930721452460585,S0,96,-0.7245421659433151,0.9247112142107952,1.0036174283161512,offline,0.12013170318783609,0,65722,True,0.8816111253983093,0.6100692749023438
167434,0.1977659923415768,True,0.6349139990444338,0.8993072145246058,0.9547897754419493,0.97348303870043,0.06722534092442238,creilov,True,11,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0597148220000463,16744,-0.5652546894583708,0.07812350692785472,S1,96,-0.6859153229009133,0.9951202537314414,1.1553742616522393,offline,0.12386581755797459,0,6120,True,0.889438051358434,0.61944580078125
167434,0.20545241049762178,True,0.5861204013377926,0.8668179646440516,0.9363354037267081,0.9660176779741997,0.05879798897344532,creilov,True,37,31,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.4211393179999732,16744,-0.7205433702627752,0.051322861920687995,S2,96,-0.8205814677358665,1.1977501524392864,0.8900209301940769,offline,0.1105404409920647,0,28463,True,0.8970759073066454,0.6356306672096252
167338,0.21876217994243063,True,0.5642404685072308,0.8275367515238436,0.9081510696784989,0.9466355922074817,0.05500499358551777,creilov,True,16,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08995654599993941,16734,-0.6789082312312574,0.025823174375522867,S0,192,-0.8883079726511371,0.7127937790587455,1.1315016645056533,offline,0.10376003892841847,0,43088,True,0.9082169986878338,0.6146767139434814
167338,0.23058529697558253,True,0.5628062626986973,0.8349468148679335,0.9166965459543445,0.9555993785108163,0.05813677960412148,creilov,True,12,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06576124200000777,16734,-0.6109882859653858,0.030012250507947896,S1,192,-0.8316581527485603,0.8065277892872755,1.4388842669315192,offline,0.10847816645818623,0,6024,True,0.9160466022138288,0.6372654438018799
167338,0.2213024846921267,True,0.5229472929365364,0.7930560535436835,0.8793474363571172,0.929903191107924,0.04784146633866965,creilov,True,41,33,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.47355243399999836,16734,-0.7741260584274868,0.017660152981952948,S2,192,-1.0319275525068368,0.7772586572817193,1.2093713634282037,offline,0.09092870281755286,0,54875,True,0.9275451730278067,0.6190988421440125
167482,0.04865287884438223,True,0.8970087766433817,0.9823273031225744,0.9854916711445459,0.9882978088244074,0.09566726459656297,creilov,True,17,14,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.843052213999954,16749,-0.6271649498586395,0.17578138993372738,S0,48,-0.3064145877387329,1.3662179540098447,1.1797424720399547,offline,0.17933693567722067,1,143106,True,0.7803497568900807,0.5540629029273987
167482,-0.10457129569329655,True,0.7994507134754314,0.9856707863156009,0.9974326825482118,0.9988656039166517,0.10024471571852893,creilov,True,12,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0759287900000345,16749,-0.7908899151273404,0.15785494656397395,S1,48,-0.2455708357298357,1.3809326873982724,1.035346065700351,offline,0.18536594029973041,1,152011,True,0.747629878384709,0.46247535943984985
167482,0.08214399201947284,True,0.737775389575497,0.953071825183593,0.9771329631619798,0.9831631739208311,0.08026309300151846,creilov,True,25,21,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.28977915900009066,16749,-0.6643586698011645,0.12528583796047524,S2,48,-0.5015588266774875,1.9636940044180178,1.03526762048048,offline,0.15207027233711679,1,2017,True,0.848604247701674,0.6006925702095032
167434,0.13058254878334635,True,0.7047300525561395,0.9607620640229336,0.9944457716196846,0.9986860965121834,0.06762790368622587,creilov,True,16,13,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09373769500007256,16744,-0.8269101871732321,0.1271559961777353,S0,96,-0.6651620630680503,1.1281848151122755,1.4234561733657667,offline,0.12197325706237741,1,10360,True,0.8808294776113763,0.552078366279602
167434,0.1671457091823706,True,0.6144290492116579,0.9196129956999523,0.9758122312470139,0.9876373626373627,0.07110115264009421,creilov,True,12,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06384452999986934,16744,-0.6460517513327522,0.08687290969899666,S1,96,-0.6316251043856916,1.1239786188209422,1.3848735240037844,offline,0.12904435567872594,1,138116,True,0.868209191688514,0.5532131195068359
167434,0.17494689591008872,True,0.5868967988533206,0.89775441949355,0.9650023889154324,0.9859651218346871,0.05814992643315546,creilov,True,33,28,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.38728930400020545,16744,-0.9691916687863038,0.07140468227424751,S2,96,-0.8324158351920468,1.3041665352973766,1.3119194029461505,offline,0.10853749794705625,1,28584,True,0.8994739248511208,0.610785961151123
167338,0.19314027744925127,True,0.5960917891717461,0.914425720090833,0.9775905342416636,0.9937253495876658,0.05427507588092471,creilov,True,15,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08468863100006274,16734,-1.0127185035873,0.08295834827297713,S0,192,-0.8978876848697331,0.8543988701790668,1.02552308657888,offline,0.09975772720222845,1,33313,True,0.9181484371290002,0.5971077084541321
167338,0.24851528013694227,True,0.47794908569379707,0.7872594717341939,0.894167563045297,0.9488466594956376,0.058745392535109166,creilov,True,14,13,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07514178800010995,16734,-0.5410913334634533,0.01044430500776862,S1,192,-0.8240283883271214,0.8887598118156654,1.1393507470953153,offline,0.1077889453758814,1,151867,True,0.9155075915792936,0.617365837097168
167338,0.24934199496437034,True,0.6300944185490618,0.8751643360822278,0.9323532926975021,0.9607386159913948,0.04783780879118377,creilov,True,44,37,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.5064000709999164,16734,-1.0060579178469895,0.0620876658300466,S2,192,-1.029340317369023,0.8502601717974203,1.0034064674481908,offline,0.09041046393175212,1,32191,True,0.9288669077980302,0.642882764339447
167482,0.43858655999976187,True,0.8424383545286286,0.9768344378768882,0.9846558003462893,0.9884769239954624,0.07386094604104569,creilov,True,19,16,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.8509299289999035,16749,-0.5876539448708913,0.1606013791868171,S0,48,-0.5597458209242885,1.3025812016760199,0.5711321794338245,offline,0.13266791142606366,2,160823,True,0.8671521860697596,0.6433219909667969
167482,0.41607617444147693,True,0.9360558839333691,0.9831631739208311,0.9865663621708759,0.989312794793719,0.07995260295584336,creilov,True,12,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07486117000007653,16749,-0.5706909659034889,0.18627455370469878,S1,48,-0.4809642501572383,1.380476272883576,0.6952590699919311,offline,0.14253261678129064,2,73197,True,0.8670836175168245,0.6077975034713745
167482,0.4518503291808802,True,0.43978744999701475,0.809719983282584,0.9204728640515851,0.9657292972714789,0.06130814023799242,creilov,True,24,20,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2871819280001091,16749,-0.4062297329609851,0.02653367365215832,S2,48,-0.7557957805266667,1.9026653169375394,0.7623768648936012,offline,0.11162275588931421,2,93729,True,0.9193578828146776,0.6672637462615967
167434,0.297862866336688,True,0.5037625418060201,0.8240563784042045,0.922718585762064,0.9648829431438127,0.058413835728621945,creilov,True,18,14,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.10334191499987355,16744,-0.5556221198705079,0.016355112279025336,S0,96,-0.8235992498904049,1.0555383139123216,0.6823914919662593,offline,0.10972683779464927,2,42066,True,0.9184794452377271,0.6647754311561584
167434,0.28974213893692535,True,0.5650979455327282,0.8546942188246536,0.9374104156712852,0.9684065934065934,0.06187411414462586,creilov,True,13,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07005773400010185,16744,-0.5520062953891973,0.0439022933588151,S1,96,-0.7601115161667753,1.118259994386717,0.6144901371226248,offline,0.11559807501051159,2,158944,True,0.919394056722841,0.6503822207450867
167434,0.303685609316005,True,0.5425824175824175,0.8453774486383182,0.9281533683707597,0.964763497372193,0.05129852536425518,creilov,True,35,28,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.4073723950000385,16744,-0.7301565831144798,0.03271918299092211,S2,96,-0.9624529236701654,1.2867460210393116,0.5005640132910654,offline,0.09767832906022453,2,92295,True,0.927720475657276,0.6721810698509216
167338,0.3005654950340394,True,0.2911437791323055,0.5948368590892793,0.7629974901398351,0.8636906896139596,0.05155013203026817,creilov,True,16,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0875493659998483,16734,-0.24573180222559554,0.15933279550615514,S0,192,-0.9579553861094448,0.7367567547703266,1.6160498242957269,offline,0.09701548136270692,2,65478,True,0.9352392160341664,0.6584199666976929
167338,0.2915879839616982,True,0.27465041233417,0.5494801003944066,0.6921835783434923,0.7956854308593283,0.05578782535012678,creilov,True,13,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06865859200001978,16734,-0.005881105177480575,0.2095001195171507,S1,192,-0.8786604699337667,0.8056411212095155,1.550672627233916,offline,0.10464052449104172,2,158848,True,0.9341591792608449,0.6435998678207397
167338,0.3050471256815769,True,0.4746026054738855,0.773275965100992,0.8765985418907614,0.9272140552169237,0.04413406036586231,creilov,True,42,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.4831948249998277,16734,-0.721971572215362,0.024577208079359383,S2,192,-1.1062906941288921,0.78055813058752,1.6160498242957269,offline,0.08450363680865935,2,65478,True,0.9418092342433412,0.6695351004600525
167482,0.32463569959783606,True,0.7777180727207594,0.9772523732760164,0.9868648874559676,0.9894322049077557,0.09103388682451366,creilov,True,20,14,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.8732660079999732,16749,-0.6831959897103482,0.1453168845901248,S0,48,-0.3925270082752876,1.2823145905972693,0.6270442640802285,offline,0.16482999568593973,3,161828,True,0.7513619890652021,0.4955519735813141
167482,0.3006840102438936,True,0.7425517941369634,0.9538479909248313,0.9748641709952833,0.9831631739208311,0.09425154784666363,creilov,True,12,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0774978879999253,16749,-0.64537690278655,0.12610678249447727,S1,48,-0.33346167131125876,1.3250492053466285,0.8036269741393953,offline,0.16927327864207417,3,57286,True,0.7388270320278097,0.4789539575576782
167482,0.36017179385944414,True,0.7294166815929309,0.9420860946922204,0.9723565586005135,0.9820884828945011,0.08280214469780935,creilov,True,25,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2857720030001474,16749,-0.6975248630556536,0.11898695444504148,S2,48,-0.4848262120872602,1.9083413961918252,0.660606429984543,offline,0.15057518634952125,3,103745,True,0.7946673564022378,0.5316735506057739
167434,0.29896507533641953,True,0.6377209746774964,0.9109531772575251,0.967032967032967,0.9822623029144768,0.06123653998334393,creilov,True,15,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0880537960001675,16744,-0.6982121187214535,0.08699235547061634,S0,96,-0.7814832434274107,1.0492823583783926,0.6462800295560409,offline,0.11241378738817423,3,135620,True,0.9003029686141141,0.6166387796401978
167434,0.2896316077566167,True,0.6534280936454849,0.9138795986622074,0.9637482083134257,0.9793956043956044,0.06507215153787162,creilov,True,11,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.062026800000239746,16744,-0.6401443209761754,0.09011287625418057,S1,96,-0.719242532657286,1.0975527332585302,0.747304893815915,offline,0.11931491945336829,3,37103,True,0.8976891624049541,0.5975871682167053
167434,0.2629736097337123,True,0.5687410415671286,0.869684663162924,0.9503105590062112,0.9787386526516961,0.05410435280035613,creilov,True,35,30,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.4016265270001895,16744,-0.9756440233308836,0.054368729096989976,S2,96,-0.9107446077062432,1.309178171324298,0.9117866409101505,offline,0.10035980947535758,3,144270,True,0.9165783051607934,0.6383779048919678
167338,0.28291010796033617,True,0.5043026174256006,0.8289709573323772,0.9197442332974782,0.959065375881439,0.05191921279167016,creilov,True,19,13,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.10386611900003118,16734,-0.655547580575769,0.015520795984223762,S0,192,-0.9449188436468418,0.7706338575587105,0.9360841910670522,offline,0.09936022716153788,3,153241,True,0.9245568087927906,0.6710290312767029
