node_i,node_j,composition_key_i,composition_key_j,in_knn,in_mst
1903,1987,current-nlr-pbe-gw-v1:composition:fad3d4e299563f712706c25feaea7739912a807ccbee87183edd8b25dc5909d3,current-nlr-pbe-gw-v1:composition:50cbc05ad3443e533c9c5a52193a66db6e6feb6c4c38c00913db0ea1ad53aa4b,1,0
1903,2019,current-nlr-pbe-gw-v1:composition:fad3d4e299563f712706c25feaea7739912a807ccbee87183edd8b25dc5909d3,current-nlr-pbe-gw-v1:composition:f510081ca74621711b1e5951e887198ea25fb01f19f3a4599d2747f79fb8b133,1,0
1903,2059,current-nlr-pbe-gw-v1:composition:fad3d4e299563f712706c25feaea7739912a807ccbee87183edd8b25dc5909d3,current-nlr-pbe-gw-v1:composition:4a1b698053340cb9b16bfafba0279f0bb323325d98655bb53cd9cc3b993868ff,1,1
1903,2060,current-nlr-pbe-gw-v1:composition:fad3d4e299563f712706c25feaea7739912a807ccbee87183edd8b25dc5909d3,current-nlr-pbe-gw-v1:composition:cb0edf75c181a554c996013fb5b435d3e5f7602e80dac68bc6b10c71e587a4af,1,0
1903,2092,current-nlr-pbe-gw-v1:composition:fad3d4e299563f712706c25feaea7739912a807ccbee87183edd8b25dc5909d3,current-nlr-pbe-gw-v1:composition:7ab44c87ce1c34e3ff3611e752c311d6f6d1be4e737637bb25029e233ec4ccd1,1,0
1903,2132,current-nlr-pbe-gw-v1:composition:fad3d4e299563f712706c25feaea7739912a807ccbee87183edd8b25dc5909d3,current-nlr-pbe-gw-v1:composition:0fb6978bfb5e9a2a0bf49f37730e3390516f28372fd4a036063fadd5c8f5f2ed,1,0
1904,1991,current-nlr-pbe-gw-v1:composition:5f4c5f9cfdaff616d51917218b57ab941cd543444ff25225171b757f86be6789,current-nlr-pbe-gw-v1:composition:b2844b21cae24e6cb35e9cec8cd1f690d846ece356d9d86f367c8830bbc003c8,1,0
1904,2024,current-nlr-pbe-gw-v1:composition:5f4c5f9cfdaff616d51917218b57ab941cd543444ff25225171b757f86be6789,current-nlr-pbe-gw-v1:composition:f9ca0cbab20ab78050c0a11f92a48f77b5580670eacf7d008e09d645d2b1e66a,1,1
1905,1949,current-nlr-pbe-gw-v1:composition:991f8c757a32c798669f32db80479aa36d5f348ad0873395d4f3b1766552c088,current-nlr-pbe-gw-v1:composition:aaeb595423095563b09cef2c5ba59dc623741748122b5075c014fdce7dcd5715,1,0
1905,2078,current-nlr-pbe-gw-v1:composition:991f8c757a32c798669f32db80479aa36d5f348ad0873395d4f3b1766552c088,current-nlr-pbe-gw-v1:composition:83f815bfd41ff198d29afca10500ae50b913991503d62a1af2c573832510ac51,1,1
1905,2079,current-nlr-pbe-gw-v1:composition:991f8c757a32c798669f32db80479aa36d5f348ad0873395d4f3b1766552c088,current-nlr-pbe-gw-v1:composition:22b03c69b23a6c52305790f6375b250311f463a724d48919d671a7c0ef4379de,1,0
1906,1935,current-nlr-pbe-gw-v1:composition:ef5366cefe3f4dd2c62824cd820065eaf64a2bc0b5f823418a5f78a7027c40e3,current-nlr-pbe-gw-v1:composition:f97893d1c4e7ddb55276ade14d6ed2c787ba17119ed7928337ed55a9e9cd2765,1,0
1906,1953,current-nlr-pbe-gw-v1:composition:ef5366cefe3f4dd2c62824cd820065eaf64a2bc0b5f823418a5f78a7027c40e3,current-nlr-pbe-gw-v1:composition:5f3cad86c006a7be6e0964c0d0d354b755295b75b5c05e64b1153631b9c62727,1,0
1906,1996,current-nlr-pbe-gw-v1:composition:ef5366cefe3f4dd2c62824cd820065eaf64a2bc0b5f823418a5f78a7027c40e3,current-nlr-pbe-gw-v1:composition:7e3a17a91b68e89d90f09a3ed7f30e4ec2411ce2d526b18232b6fa8c8a452962,1,0
1906,2036,current-nlr-pbe-gw-v1:composition:ef5366cefe3f4dd2c62824cd820065eaf64a2bc0b5f823418a5f78a7027c40e3,current-nlr-pbe-gw-v1:composition:0e9b8899cfd8c9f24c15d00892f486e8d77e34fadf5bc70f9c522dcde5a0f6ec,1,0
1906,2077,current-nlr-pbe-gw-v1:composition:ef5366cefe3f4dd2c62824cd820065eaf64a2bc0b5f823418a5f78a7027c40e3,current-nlr-pbe-gw-v1:composition:aba4a0c384d777e32665f91ff2d3fad88e3b3b31304bb218216b5f3579e77cb0,1,0
1906,2083,current-nlr-pbe-gw-v1:composition:ef5366cefe3f4dd2c62824cd820065eaf64a2bc0b5f823418a5f78a7027c40e3,current-nlr-pbe-gw-v1:composition:7ee451071853042027d40963ae370cdcb50390dd31cfd1ed38fd8006ad9294aa,1,1
1906,2084,current-nlr-pbe-gw-v1:composition:ef5366cefe3f4dd2c62824cd820065eaf64a2bc0b5f823418a5f78a7027c40e3,current-nlr-pbe-gw-v1:composition:40d759d831dad9e53555dba1b0be60186ef7bd39d7f3c946400aa3ef09be2f6f,1,0
1906,2100,current-nlr-pbe-gw-v1:composition:ef5366cefe3f4dd2c62824cd820065eaf64a2bc0b5f823418a5f78a7027c40e3,current-nlr-pbe-gw-v1:composition:d106dc0c288d36da224730418b5b754dd62bd3296e65e2ca6c4f7a1930b1b4c4,1,0
1907,1938,current-nlr-pbe-gw-v1:composition:e0c52f5b898f3190a6ae2b4efef665710c4ab076afe1ba96c738bcc17fa1d72b,current-nlr-pbe-gw-v1:composition:28a812be1dbdd941396ac7a28937ba636d55e5aa425ec3d06efcfa2d03c2e59e,1,0
1907,2053,current-nlr-pbe-gw-v1:composition:e0c52f5b898f3190a6ae2b4efef665710c4ab076afe1ba96c738bcc17fa1d72b,current-nlr-pbe-gw-v1:composition:3d0b667c635dafe3a01ab8909d158c99d890de7eee2f2d9cbb6185a8cfa64d30,1,0
1907,2054,current-nlr-pbe-gw-v1:composition:e0c52f5b898f3190a6ae2b4efef665710c4ab076afe1ba96c738bcc17fa1d72b,current-nlr-pbe-gw-v1:composition:c69652e36292dccf3d45ade599fb3f2521c6607bd81c0f1557e08c8e1b02970c,1,0
1907,2114,current-nlr-pbe-gw-v1:composition:e0c52f5b898f3190a6ae2b4efef665710c4ab076afe1ba96c738bcc17fa1d72b,current-nlr-pbe-gw-v1:composition:c2a908b699ad9e7831e6e30350a81a1a585eda7eb0c25957a6c47c4df46f37bc,1,0
1907,2115,current-nlr-pbe-gw-v1:composition:e0c52f5b898f3190a6ae2b4efef665710c4ab076afe1ba96c738bcc17fa1d72b,current-nlr-pbe-gw-v1:composition:5be8b6a01b6d5d00427d81bba66a65ec214e7d1e35d695696a64933e3ac508c0,1,0
1907,2116,current-nlr-pbe-gw-v1:composition:e0c52f5b898f3190a6ae2b4efef665710c4ab076afe1ba96c738bcc17fa1d72b,current-nlr-pbe-gw-v1:composition:0ff3d9314ddc2f14a50d770f24230b23a66bfa23195c394434c926cf494f1bac,1,0
1907,2128,current-nlr-pbe-gw-v1:composition:e0c52f5b898f3190a6ae2b4efef665710c4ab076afe1ba96c738bcc17fa1d72b,current-nlr-pbe-gw-v1:composition:a6b31db245a29714647f4d7eed394ae59207de3ba154bc96f828b39bf5cbec44,1,0
1908,2051,current-nlr-pbe-gw-v1:composition:66150fe0eaf3502acea29cf113513db82dfcd38fea78e00295f6e2e30f300ffa,current-nlr-pbe-gw-v1:composition:62ca2fdf2cd30591e4966d3c4d60edcc90928f0ebf7cdc5e86ecc617430e4fa5,1,0
1908,2090,current-nlr-pbe-gw-v1:composition:66150fe0eaf3502acea29cf113513db82dfcd38fea78e00295f6e2e30f300ffa,current-nlr-pbe-gw-v1:composition:9dd3a2681664f1fd4e8b02730142099ef76017772e51876fc9daabd1350cf946,1,1
1908,2091,current-nlr-pbe-gw-v1:composition:66150fe0eaf3502acea29cf113513db82dfcd38fea78e00295f6e2e30f300ffa,current-nlr-pbe-gw-v1:composition:b8629825b279ff7b9aa200ad617571c4b1fdefc03805163d3d14daa44043a688,1,0
1909,1912,current-nlr-pbe-gw-v1:composition:c82286c4cee14b29ba390ef463ed1b4c52b49f84fe2fac0317ab54ba3a24566a,current-nlr-pbe-gw-v1:composition:37018ee35dc87c769607bf5c78e62f28757de9ab2a0d90206044a4f09879af2b,1,1
1909,1915,current-nlr-pbe-gw-v1:composition:c82286c4cee14b29ba390ef463ed1b4c52b49f84fe2fac0317ab54ba3a24566a,current-nlr-pbe-gw-v1:composition:1f7bce7083a824f038b4c66f8af06941f1008d515c56dd780dc14264e56ce936,1,0
1909,1948,current-nlr-pbe-gw-v1:composition:c82286c4cee14b29ba390ef463ed1b4c52b49f84fe2fac0317ab54ba3a24566a,current-nlr-pbe-gw-v1:composition:954a26e018532d1e895fb1c922f3a42a53edcba363a11d51a26dec8e8225d8a5,1,0
1909,2093,current-nlr-pbe-gw-v1:composition:c82286c4cee14b29ba390ef463ed1b4c52b49f84fe2fac0317ab54ba3a24566a,current-nlr-pbe-gw-v1:composition:5f72a25c449e9024107469765616361ac5fd8e09e42c85d5921600cbf8361740,1,0
1909,2122,current-nlr-pbe-gw-v1:composition:c82286c4cee14b29ba390ef463ed1b4c52b49f84fe2fac0317ab54ba3a24566a,current-nlr-pbe-gw-v1:composition:def3657318c035204e191f8c4ae7e9994f932c697b4e0bb2f18f21c84b8f644f,1,0
1909,2131,current-nlr-pbe-gw-v1:composition:c82286c4cee14b29ba390ef463ed1b4c52b49f84fe2fac0317ab54ba3a24566a,current-nlr-pbe-gw-v1:composition:3bcf29e9dd3ba2a6dcc86e41278d3eed98ec41f97c6cebc96d2de6b14e19e5d3,1,1
1909,2140,current-nlr-pbe-gw-v1:composition:c82286c4cee14b29ba390ef463ed1b4c52b49f84fe2fac0317ab54ba3a24566a,current-nlr-pbe-gw-v1:composition:f3362003db4035c5f82cd4d84bb2f99f0501c080f4cdf5746f081557ab83cd07,1,0
1910,2007,current-nlr-pbe-gw-v1:composition:c42218a7e300d34331e2a043ce1a4208f7a6c911e4ec5e9bf9542c468a941e2f,current-nlr-pbe-gw-v1:composition:f77905b0a9355de55f9d3e3f41f392566c09cd1e626268a3cc6c2cf6e0ec04e6,1,0
1912,1915,current-nlr-pbe-gw-v1:composition:37018ee35dc87c769607bf5c78e62f28757de9ab2a0d90206044a4f09879af2b,current-nlr-pbe-gw-v1:composition:1f7bce7083a824f038b4c66f8af06941f1008d515c56dd780dc14264e56ce936,1,1
1912,2131,current-nlr-pbe-gw-v1:composition:37018ee35dc87c769607bf5c78e62f28757de9ab2a0d90206044a4f09879af2b,current-nlr-pbe-gw-v1:composition:3bcf29e9dd3ba2a6dcc86e41278d3eed98ec41f97c6cebc96d2de6b14e19e5d3,1,0
1913,1916,current-nlr-pbe-gw-v1:composition:6d792af708025e06e74b7b813f8ea6f5c921be051612deb1f859155c60e3d035,current-nlr-pbe-gw-v1:composition:76cefcee0082a3431c4508dc657420bc53f78abff8de0bd39a3e3eb1208d8fb9,1,0
1913,1937,current-nlr-pbe-gw-v1:composition:6d792af708025e06e74b7b813f8ea6f5c921be051612deb1f859155c60e3d035,current-nlr-pbe-gw-v1:composition:5ba3f544cfb559c54104c7e6325ed5317ac33b43c1be916a859a5d5465dd498d,1,0
1913,1955,current-nlr-pbe-gw-v1:composition:6d792af708025e06e74b7b813f8ea6f5c921be051612deb1f859155c60e3d035,current-nlr-pbe-gw-v1:composition:fad42aa79bba71267e5ea3cbfd400d0c39044d10f9ed42c8e4062707453993c2,1,0
1913,2089,current-nlr-pbe-gw-v1:composition:6d792af708025e06e74b7b813f8ea6f5c921be051612deb1f859155c60e3d035,current-nlr-pbe-gw-v1:composition:541b7027799e48c837b9bf5d8c1e1e8bbaea9196f0c6aa39cb5dc211a0f45c25,1,0
1913,2110,current-nlr-pbe-gw-v1:composition:6d792af708025e06e74b7b813f8ea6f5c921be051612deb1f859155c60e3d035,current-nlr-pbe-gw-v1:composition:72b8ce5516449428add76a28bf29a02dbacf9f9f83a941211397e7a312a48f1b,1,1
1913,2111,current-nlr-pbe-gw-v1:composition:6d792af708025e06e74b7b813f8ea6f5c921be051612deb1f859155c60e3d035,current-nlr-pbe-gw-v1:composition:940ed4465cd7e8775a29d72593b0bdd5ec440760d89dc3cbc1d2d42b459dcd75,1,0
1913,2137,current-nlr-pbe-gw-v1:composition:6d792af708025e06e74b7b813f8ea6f5c921be051612deb1f859155c60e3d035,current-nlr-pbe-gw-v1:composition:381f52f2717ff5a87252f4dd81a9d5e5783efda3f30aeeec5e80799892c6edbf,1,0
1914,1925,current-nlr-pbe-gw-v1:composition:87c40fecc6ef4fafb41a083369b71ba0a54ec2de61319e2029c3615775f33976,current-nlr-pbe-gw-v1:composition:67f9c549d206d3e7eb65c0902ea0856755365f2ab0420a24fc0cbb654a291fa1,1,0
1914,1928,current-nlr-pbe-gw-v1:composition:87c40fecc6ef4fafb41a083369b71ba0a54ec2de61319e2029c3615775f33976,current-nlr-pbe-gw-v1:composition:b47bfeaaad8c382cff58bfbee58a11a619ae6f630b9150ef0367ce5debc2acd1,1,0
1914,1929,current-nlr-pbe-gw-v1:composition:87c40fecc6ef4fafb41a083369b71ba0a54ec2de61319e2029c3615775f33976,current-nlr-pbe-gw-v1:composition:c2948029799dde025841fbc7aa000d2a5d192ef30cdd92b7ea817f9c5c969708,1,0
1914,1930,current-nlr-pbe-gw-v1:composition:87c40fecc6ef4fafb41a083369b71ba0a54ec2de61319e2029c3615775f33976,current-nlr-pbe-gw-v1:composition:8e3622fa217d79cb57351a0c3c836d0dad927b420ebd7dd183777c05fd8011f6,1,0
1914,1931,current-nlr-pbe-gw-v1:composition:87c40fecc6ef4fafb41a083369b71ba0a54ec2de61319e2029c3615775f33976,current-nlr-pbe-gw-v1:composition:6b16993b9ffa7b4a7e8fd97c430bc59f1ac028887e060b0eefa06972b80407f2,1,0
1914,1933,current-nlr-pbe-gw-v1:composition:87c40fecc6ef4fafb41a083369b71ba0a54ec2de61319e2029c3615775f33976,current-nlr-pbe-gw-v1:composition:af024fb286debb73b9f41b3dec3620ef88a80395b756cb754a91c2889437c7b7,1,0
1914,2016,current-nlr-pbe-gw-v1:composition:87c40fecc6ef4fafb41a083369b71ba0a54ec2de61319e2029c3615775f33976,current-nlr-pbe-gw-v1:composition:8ce73a8b4a35a3fdac37e4f90490848ff853a162839df1464560383e9a21c2e3,1,0
1914,2018,current-nlr-pbe-gw-v1:composition:87c40fecc6ef4fafb41a083369b71ba0a54ec2de61319e2029c3615775f33976,current-nlr-pbe-gw-v1:composition:f7438a654b35c9e9615ea7ff7b484adbaa8f877487ad5212bc2efd5ba6368e41,1,0
1917,1970,current-nlr-pbe-gw-v1:composition:c4694f2e93d5c4e7d51f9c5deb75e6cc8be5e1114178c6a45b6fc2c566a0aa8c,current-nlr-pbe-gw-v1:composition:6523928fd5485073bec2572e48b522da25bd00f3652e39046494f288b07c5947,1,0
1917,1972,current-nlr-pbe-gw-v1:composition:c4694f2e93d5c4e7d51f9c5deb75e6cc8be5e1114178c6a45b6fc2c566a0aa8c,current-nlr-pbe-gw-v1:composition:db5b698b45b68b29f6dd2ae7bffb551404d870e3f7a5487f11c8d94ec5de96ab,1,0
1917,1975,current-nlr-pbe-gw-v1:composition:c4694f2e93d5c4e7d51f9c5deb75e6cc8be5e1114178c6a45b6fc2c566a0aa8c,current-nlr-pbe-gw-v1:composition:a090df15aa51b241da0775d1c3231daa33783fb329ede3fe132e9c2d70d014f8,1,0
1917,2004,current-nlr-pbe-gw-v1:composition:c4694f2e93d5c4e7d51f9c5deb75e6cc8be5e1114178c6a45b6fc2c566a0aa8c,current-nlr-pbe-gw-v1:composition:7dd31d64ed4c2a34d10203aaaefbc971e895236e54feac9cf71ef248f1054edb,1,0
1917,2010,current-nlr-pbe-gw-v1:composition:c4694f2e93d5c4e7d51f9c5deb75e6cc8be5e1114178c6a45b6fc2c566a0aa8c,current-nlr-pbe-gw-v1:composition:5031d111b053f45ec52afa7d996b97fde3502e4a0c0fd587439e6d49f7dbc84a,1,0
1917,2050,current-nlr-pbe-gw-v1:composition:c4694f2e93d5c4e7d51f9c5deb75e6cc8be5e1114178c6a45b6fc2c566a0aa8c,current-nlr-pbe-gw-v1:composition:a23152d9c20538b5c3dd20179d125c796113c85c33d8126865e87799526c1c43,1,0
1917,2063,current-nlr-pbe-gw-v1:composition:c4694f2e93d5c4e7d51f9c5deb75e6cc8be5e1114178c6a45b6fc2c566a0aa8c,current-nlr-pbe-gw-v1:composition:64ad867f1a1df0fe15fd01b303015da90c0b0a4a46214d321f46b6a441d8745b,1,0
1917,2065,current-nlr-pbe-gw-v1:composition:c4694f2e93d5c4e7d51f9c5deb75e6cc8be5e1114178c6a45b6fc2c566a0aa8c,current-nlr-pbe-gw-v1:composition:a0bc6c9d7243dfec74a718ba2aec46363656c437ac0382242cbc1f4f4e18e4ac,1,1
1918,1957,current-nlr-pbe-gw-v1:composition:9cd038ca976f4fbe652e141cc0b6514052d980836a420a8ece0ada117fbf2742,current-nlr-pbe-gw-v1:composition:e5eb5e63154d93827a3b42668f3562f574f940d0fffb6c11672feb19012667c7,1,0
1918,1960,current-nlr-pbe-gw-v1:composition:9cd038ca976f4fbe652e141cc0b6514052d980836a420a8ece0ada117fbf2742,current-nlr-pbe-gw-v1:composition:39b6fced613bdb12c9350a8c6ad89c09417ebaa2deab5fe599ffb53fa2f284ef,1,0
1918,1995,current-nlr-pbe-gw-v1:composition:9cd038ca976f4fbe652e141cc0b6514052d980836a420a8ece0ada117fbf2742,current-nlr-pbe-gw-v1:composition:df6f413b7bf22d5251ce42078c0eb0225db93f37f516c22d93c2d0cc733b5fb8,1,0
1918,2026,current-nlr-pbe-gw-v1:composition:9cd038ca976f4fbe652e141cc0b6514052d980836a420a8ece0ada117fbf2742,current-nlr-pbe-gw-v1:composition:1635c9e1bdc439e169bf77b8cf5d42cad6d2b5f01a6b453900f1ce047165b8a9,1,0
1918,2027,current-nlr-pbe-gw-v1:composition:9cd038ca976f4fbe652e141cc0b6514052d980836a420a8ece0ada117fbf2742,current-nlr-pbe-gw-v1:composition:8a55715f0409f3d2899677adfa3ea69bac5d2871177e38f19d7c18eeec9a694a,1,0
1918,2028,current-nlr-pbe-gw-v1:composition:9cd038ca976f4fbe652e141cc0b6514052d980836a420a8ece0ada117fbf2742,current-nlr-pbe-gw-v1:composition:81b1ed31206259dc2f1218ea82ad59583faa63cc2c954cfe824073f6afa16c75,1,1
1919,1933,current-nlr-pbe-gw-v1:composition:c9dceec0546e14e78d8969387879c48a7df08951fa7ed31a6064a01266a180cf,current-nlr-pbe-gw-v1:composition:af024fb286debb73b9f41b3dec3620ef88a80395b756cb754a91c2889437c7b7,1,0
1919,1992,current-nlr-pbe-gw-v1:composition:c9dceec0546e14e78d8969387879c48a7df08951fa7ed31a6064a01266a180cf,current-nlr-pbe-gw-v1:composition:c33c24a4557838753c9253f0bf2413664447124a790dd5227a03d55dea666245,1,0
1919,1994,current-nlr-pbe-gw-v1:composition:c9dceec0546e14e78d8969387879c48a7df08951fa7ed31a6064a01266a180cf,current-nlr-pbe-gw-v1:composition:425434bd3bd700f7f195882d115c986812b61b3e7fff9391b644b83466a98251,1,0
1919,2133,current-nlr-pbe-gw-v1:composition:c9dceec0546e14e78d8969387879c48a7df08951fa7ed31a6064a01266a180cf,current-nlr-pbe-gw-v1:composition:1ac82095b7dcb4ab6433d01b786651adeca4e523f9509a02669a3d35621a81bf,1,0
1921,1963,current-nlr-pbe-gw-v1:composition:d1fb776f938949d0a9db6a43f90a3933741240b9a3f88c97e1131e45f67733ed,current-nlr-pbe-gw-v1:composition:210b882d75c2279318ddeb72cedc2346655b6519da257e4290041d59815bc93c,1,0
1921,2025,current-nlr-pbe-gw-v1:composition:d1fb776f938949d0a9db6a43f90a3933741240b9a3f88c97e1131e45f67733ed,current-nlr-pbe-gw-v1:composition:2d780da6d0fb07071fbc3f630836cf6953248d927655139a8e473b6b611ef3dd,1,0
1921,2080,current-nlr-pbe-gw-v1:composition:d1fb776f938949d0a9db6a43f90a3933741240b9a3f88c97e1131e45f67733ed,current-nlr-pbe-gw-v1:composition:3811ea0ae2079baa408838e3b4fbbc9ae8619c111bf6e5a015265f7abf4825f8,1,0
1922,1927,current-nlr-pbe-gw-v1:composition:bc1cfaa5f888aafc1ea3b83677d92548668ea654b8cee0234ac10524ab604955,current-nlr-pbe-gw-v1:composition:e9fac0e23e5ce1ebd3bc10bf3b11f3bd7fb2a80c11a0fb84602f0b96e4d11dd7,1,0
1922,1967,current-nlr-pbe-gw-v1:composition:bc1cfaa5f888aafc1ea3b83677d92548668ea654b8cee0234ac10524ab604955,current-nlr-pbe-gw-v1:composition:f0129a926448069b1958dbf5c11bd68a7acf2e1cbc209daa5388b256dac801bf,1,0
1922,2033,current-nlr-pbe-gw-v1:composition:bc1cfaa5f888aafc1ea3b83677d92548668ea654b8cee0234ac10524ab604955,current-nlr-pbe-gw-v1:composition:99af76a43c71e043186e67d9a54be3d26aa472bdac02af7d66e90c048c2ad1e1,1,0
1923,1968,current-nlr-pbe-gw-v1:composition:b72b92163394dd3a260a84ebec9d70254867191f0f08c309ef3f61f6a7f231bc,current-nlr-pbe-gw-v1:composition:aae15e68b5cedeb08874a1388f464224454f5372afbd7c7646f6348e10225736,1,1
1925,1928,current-nlr-pbe-gw-v1:composition:67f9c549d206d3e7eb65c0902ea0856755365f2ab0420a24fc0cbb654a291fa1,current-nlr-pbe-gw-v1:composition:b47bfeaaad8c382cff58bfbee58a11a619ae6f630b9150ef0367ce5debc2acd1,1,0
1925,1929,current-nlr-pbe-gw-v1:composition:67f9c549d206d3e7eb65c0902ea0856755365f2ab0420a24fc0cbb654a291fa1,current-nlr-pbe-gw-v1:composition:c2948029799dde025841fbc7aa000d2a5d192ef30cdd92b7ea817f9c5c969708,1,1
1925,1930,current-nlr-pbe-gw-v1:composition:67f9c549d206d3e7eb65c0902ea0856755365f2ab0420a24fc0cbb654a291fa1,current-nlr-pbe-gw-v1:composition:8e3622fa217d79cb57351a0c3c836d0dad927b420ebd7dd183777c05fd8011f6,1,0
1925,1931,current-nlr-pbe-gw-v1:composition:67f9c549d206d3e7eb65c0902ea0856755365f2ab0420a24fc0cbb654a291fa1,current-nlr-pbe-gw-v1:composition:6b16993b9ffa7b4a7e8fd97c430bc59f1ac028887e060b0eefa06972b80407f2,1,0
1925,1956,current-nlr-pbe-gw-v1:composition:67f9c549d206d3e7eb65c0902ea0856755365f2ab0420a24fc0cbb654a291fa1,current-nlr-pbe-gw-v1:composition:be57e73b382edadd5b8cbc045104b634ac487f29c8fbb6c52b2ebe9b23fcb915,1,0
1925,2015,current-nlr-pbe-gw-v1:composition:67f9c549d206d3e7eb65c0902ea0856755365f2ab0420a24fc0cbb654a291fa1,current-nlr-pbe-gw-v1:composition:869e4dfaed315858001cb9baaa70792998aa296c39673338d35f99f71dd99e67,1,0
1925,2067,current-nlr-pbe-gw-v1:composition:67f9c549d206d3e7eb65c0902ea0856755365f2ab0420a24fc0cbb654a291fa1,current-nlr-pbe-gw-v1:composition:a8bdec48ad19568919b1080641e6b7882b6adea9b078f0257d28840e906fea06,1,0
1926,1970,current-nlr-pbe-gw-v1:composition:9e0a98f1ad78301737ece547c76bca46f0acd1e75860d9ab7a1f86f77ab2262d,current-nlr-pbe-gw-v1:composition:6523928fd5485073bec2572e48b522da25bd00f3652e39046494f288b07c5947,1,0
1926,1972,current-nlr-pbe-gw-v1:composition:9e0a98f1ad78301737ece547c76bca46f0acd1e75860d9ab7a1f86f77ab2262d,current-nlr-pbe-gw-v1:composition:db5b698b45b68b29f6dd2ae7bffb551404d870e3f7a5487f11c8d94ec5de96ab,1,0
1926,2004,current-nlr-pbe-gw-v1:composition:9e0a98f1ad78301737ece547c76bca46f0acd1e75860d9ab7a1f86f77ab2262d,current-nlr-pbe-gw-v1:composition:7dd31d64ed4c2a34d10203aaaefbc971e895236e54feac9cf71ef248f1054edb,1,0
1926,2010,current-nlr-pbe-gw-v1:composition:9e0a98f1ad78301737ece547c76bca46f0acd1e75860d9ab7a1f86f77ab2262d,current-nlr-pbe-gw-v1:composition:5031d111b053f45ec52afa7d996b97fde3502e4a0c0fd587439e6d49f7dbc84a,1,0
1926,2050,current-nlr-pbe-gw-v1:composition:9e0a98f1ad78301737ece547c76bca46f0acd1e75860d9ab7a1f86f77ab2262d,current-nlr-pbe-gw-v1:composition:a23152d9c20538b5c3dd20179d125c796113c85c33d8126865e87799526c1c43,1,1
1926,2063,current-nlr-pbe-gw-v1:composition:9e0a98f1ad78301737ece547c76bca46f0acd1e75860d9ab7a1f86f77ab2262d,current-nlr-pbe-gw-v1:composition:64ad867f1a1df0fe15fd01b303015da90c0b0a4a46214d321f46b6a441d8745b,1,0
1928,1929,current-nlr-pbe-gw-v1:composition:b47bfeaaad8c382cff58bfbee58a11a619ae6f630b9150ef0367ce5debc2acd1,current-nlr-pbe-gw-v1:composition:c2948029799dde025841fbc7aa000d2a5d192ef30cdd92b7ea817f9c5c969708,1,1
1928,1941,current-nlr-pbe-gw-v1:composition:b47bfeaaad8c382cff58bfbee58a11a619ae6f630b9150ef0367ce5debc2acd1,current-nlr-pbe-gw-v1:composition:8c6cd1fb609bd7492d6043d36782d3148ddb8d681281b32968eacff74b46ccc1,1,0
1928,1956,current-nlr-pbe-gw-v1:composition:b47bfeaaad8c382cff58bfbee58a11a619ae6f630b9150ef0367ce5debc2acd1,current-nlr-pbe-gw-v1:composition:be57e73b382edadd5b8cbc045104b634ac487f29c8fbb6c52b2ebe9b23fcb915,1,0
1928,1976,current-nlr-pbe-gw-v1:composition:b47bfeaaad8c382cff58bfbee58a11a619ae6f630b9150ef0367ce5debc2acd1,current-nlr-pbe-gw-v1:composition:8818fb90b5fd735e55c087b0ff3ce1e6d7d6532a6edde721fffc7f10f450116f,1,0
1928,2005,current-nlr-pbe-gw-v1:composition:b47bfeaaad8c382cff58bfbee58a11a619ae6f630b9150ef0367ce5debc2acd1,current-nlr-pbe-gw-v1:composition:ce6436ee93264c9a54289bd2877d5561d1cb1f2e6c30314e08f0686c4cea7278,1,0
1928,2014,current-nlr-pbe-gw-v1:composition:b47bfeaaad8c382cff58bfbee58a11a619ae6f630b9150ef0367ce5debc2acd1,current-nlr-pbe-gw-v1:composition:b4c90df4f7579f46ae65fda14facf6dfd328cf7764e8673790171fcbd2571878,1,0
1928,2118,current-nlr-pbe-gw-v1:composition:b47bfeaaad8c382cff58bfbee58a11a619ae6f630b9150ef0367ce5debc2acd1,current-nlr-pbe-gw-v1:composition:644dfaecbb07279abc183467affd0efb0edb061878ec78b1a023969b61e7de04,1,0
1929,1956,current-nlr-pbe-gw-v1:composition:c2948029799dde025841fbc7aa000d2a5d192ef30cdd92b7ea817f9c5c969708,current-nlr-pbe-gw-v1:composition:be57e73b382edadd5b8cbc045104b634ac487f29c8fbb6c52b2ebe9b23fcb915,1,0
1929,2016,current-nlr-pbe-gw-v1:composition:c2948029799dde025841fbc7aa000d2a5d192ef30cdd92b7ea817f9c5c969708,current-nlr-pbe-gw-v1:composition:8ce73a8b4a35a3fdac37e4f90490848ff853a162839df1464560383e9a21c2e3,1,0
1929,2017,current-nlr-pbe-gw-v1:composition:c2948029799dde025841fbc7aa000d2a5d192ef30cdd92b7ea817f9c5c969708,current-nlr-pbe-gw-v1:composition:e5c547362e6df680ab02207e9e7e2d24a8cf7d03858bb2692f48982dd3fc1d49,1,0
1929,2018,current-nlr-pbe-gw-v1:composition:c2948029799dde025841fbc7aa000d2a5d192ef30cdd92b7ea817f9c5c969708,current-nlr-pbe-gw-v1:composition:f7438a654b35c9e9615ea7ff7b484adbaa8f877487ad5212bc2efd5ba6368e41,1,0
1929,2076,current-nlr-pbe-gw-v1:composition:c2948029799dde025841fbc7aa000d2a5d192ef30cdd92b7ea817f9c5c969708,current-nlr-pbe-gw-v1:composition:5d6803fb9ab012aead5d19b87c5e79a87da38ab2121d631fd778ffdb06a30759,1,0
