absolute_regret,acquisition_signature_entropy_rank,active_log_lengthscale_w1,budget,count,design_attempts,design_cache_builds,diagnostic_factorizations,distance_to_teacher,elapsed_seconds,factorization_equivalents,factorization_equivalents_per_particle,final_beta,final_x,inactive_log_lengthscale_w1,max_log_lengthscale_w1,mean_log_lengthscale_w1,method,normalized_regret,particles,post_initialization_elapsed_seconds,post_initialization_factorizations_per_particle,posterior_mmd,repeat,seed,shared_initialization_elapsed_seconds,structural_steps,teacher_ei_at_method,teacher_optimum_ei,teacher_reference_strengthened
0.23892252452326862,1.2678784399824203,0.7959478691419086,64,16,64,16,8,1.8483256281889426,33.002436455999714,768,96,1.0,"[1.0, 0.0, 0.0, 0.34556655453293555, 1.0, 0.20199804673772334, 0.0801570999247728, 0.11766340958923553, 1.0, 0.41982294547911186]",1.3262887722531613,1.5495725603732566,1.2202205916309112,decision,0.3966021068690718,8,22.880451858999777,80,0.6304313057255156,1,0,10.121984596999937,64,0.36350121550528064,0.6024237400285493,False
0.1955473108140487,1.5128919619019479,0.5364132150136396,64,16,64,16,8,2.181423329851799,19.730063583999936,768,96,0.0,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.012884875866578657, 0.0, 0.0, 1.0, 0.22333221845471884]",1.021984740916407,1.106838704061143,0.9248704357358534,posterior,0.3246009375473509,8,9.668237989999852,80,0.5460400023830216,2,0,10.061825594000084,64,0.40687642921450057,0.6024237400285493,False
0.2446531231202695,1.4872697007615998,0.5568348780361542,64,16,64,16,8,1.8572938562630807,32.696882865000134,768,96,1.0,"[1.0, 0.0, 0.0, 0.40653724485011183, 1.0, 0.7290617841026636, 0.0, 0.0, 1.0, 0.3251397737306774]",1.0227858901825737,1.103651180447769,0.9295956877532898,decision,0.40611467786557554,8,22.63505727100005,80,0.5535606781516338,2,0,10.061825594000084,64,0.35777061690827977,0.6024237400285493,False
0.23507042384018367,1.9281704770125776,0.3964874369692616,32,16,32,8,16,2.1343772394457847,40.92801159400028,896,56,0.0,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.2157055320922661, 0.0, 0.04459650584175392, 1.0, 0.4339414674709042]",1.1530492531001637,1.5520500494837781,1.0017368898739833,posterior,0.39020776941666263,16,17.178147981000166,40,0.5782249735975612,0,0,23.749863613000116,32,0.3673533161883656,0.6024237400285493,False
0.31256797550368437,1.8390488905477653,0.40539333199158145,32,16,32,8,16,1.8403278431886059,38.177067247000195,896,56,1.0,"[0.6474748722121524, 0.0, 0.08020880255268481, 0.46897176032781934, 0.9544938460580316, 0.2808205464935621, 0.0, 0.07803281147034159, 0.7582006476616199, 0.48271600153663385]",1.1509501585867576,1.5546323644954043,1.0018387932677224,decision,0.5188506938469449,16,14.42720363400008,40,0.5762995411645543,0,0,23.749863613000116,32,0.2898557645248649,0.6024237400285493,False
0.2367766134670365,1.7864014001903876,0.42541773449152004,32,16,32,8,16,2.129223451182405,19.032796765000057,896,56,0.0,"[1.0, 0.0, 0.004606379207407236, 1.0, 0.9911502091188403, 0.22200634407334985, 0.0, 0.049921722191970413, 1.0, 0.43837561296805905]",1.2042733588307897,1.4994290095507696,1.0485022339629357,posterior,0.3930399778996351,16,5.9132937930000935,40,0.5853897216441647,1,0,13.119502971999964,32,0.36564712656151277,0.6024237400285493,False
0.313216777465714,1.7346115887325813,0.4321386341091328,32,16,32,8,16,1.8626182805444271,25.863961103000065,896,56,1.0,"[0.6552522701981897, 0.0, 0.07508848595834851, 0.5158271269904569, 0.9568334212891311, 0.272929175268315, 0.0022006303202407908, 0.0794791692308876, 0.7771878984447542, 0.4969189572336726]",1.202655374245658,1.5034585354127854,1.048552026218353,decision,0.519927679893343,16,12.744458131000101,40,0.5838856702118084,1,0,13.119502971999964,32,0.28920696256283523,0.6024237400285493,False
0.22510902588407644,1.7006517197789166,0.44198955708448806,32,16,32,8,16,1.9696682511414156,19.111797079000098,896,56,0.0,"[1.0, 0.0, 0.0, 0.4765032949378851, 1.0, 0.1954062457141565, 0.0, 0.0033054381142725714, 1.0, 0.4277024063501645]",1.1816909930310124,1.4325913265116423,1.0337507058417077,posterior,0.37367223588069154,16,5.910084299000118,40,0.5596164484667182,2,0,13.20171277999998,32,0.3773147141444728,0.6024237400285493,False
0.30405232367078483,1.6778129153848034,0.4385888165402919,32,16,32,8,16,1.901264092690625,25.82390327899998,896,56,1.0,"[0.6731206521896426, 0.0, 0.058630540131745484, 0.5424400297026699, 0.9683863977122183, 0.2610364372085775, 0.0, 0.0642756990030002, 0.838751532339202, 0.49090683572355126]",1.1747383993728526,1.4299166402496848,1.0275084828063403,decision,0.504715042697978,16,12.622190498999998,40,0.5565722772782756,2,0,13.20171277999998,32,0.29837141635776443,0.6024237400285493,False
0.17965062005518773,2.3930681949496573,0.36798687614318626,64,16,64,16,16,2.17608553336092,32.92393393500015,1536,96,0.0,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.08766625693256384]",1.0558875639502894,1.4596991769685528,0.9183074263888686,posterior,0.29821304858715225,16,9.174070322000034,80,0.5512212107509787,0,0,23.749863613000116,64,0.42277311997336153,0.6024237400285493,False
0.3156637043272386,2.160798189559799,0.3629451715458162,64,16,64,16,16,1.9217626860170218,46.34478418500021,1536,96,1.0,"[0.4793324719741683, 0.0, 0.047294590138693984, 0.3551309908433126, 1.0, 0.20457449292805993, 0.0, 0.0026044300774519845, 0.8473559718036029, 0.34182366226802585]",1.0405938939356534,1.4482481297975125,0.905064149457686,decision,0.52398948340296,16,22.594920572000092,80,0.5406964711824526,0,0,23.749863613000116,64,0.28676003570131064,0.6024237400285493,False
0.18041378714360223,2.2334518393967686,0.43760990378116493,64,16,64,16,16,2.1763733973004453,22.29070539999998,1536,96,0.0,"[1.0, 0.0, 0.0, 1.0, 0.9998258036695005, 0.0, 0.0, 0.0, 1.0, 0.09454236211671627]",1.1648435492644729,1.478732503380709,1.0193968201678112,posterior,0.29947987629945044,16,9.171202428000015,80,0.5742967628315105,1,0,13.119502971999964,64,0.422009952884947,0.6024237400285493,False
0.325326716891983,2.0673336365714263,0.4233498035202263,64,16,64,16,16,1.9823600574245488,35.9009217360001,1536,96,1.0,"[0.528611319911649, 0.0, 0.03087653631896094, 0.6136077565913151, 1.0, 0.18936636368529317, 0.03638320665406151, 0.015448294726200518, 0.8801870042909438, 0.38939060145591337]",1.1489034520182364,1.468573642846398,1.0037927223186343,decision,0.5400297087836637,16,22.781418764000136,80,0.5664192065954743,1,0,13.119502971999964,64,0.27709702313656626,0.6024237400285493,False
0.19489552434989943,1.8278030365254827,0.49735510168963515,64,16,64,16,16,2.0675788252060947,22.487705140000116,1536,96,0.0,"[0.9098192919248967, 0.0, 0.0, 0.7187843691142248, 1.0, 0.0, 0.0, 0.0, 1.0, 0.1497858242646472]",1.2042928540308586,1.465363846401691,1.062905303562614,posterior,0.3235189973434035,16,9.285992360000137,80,0.5738591367017004,2,0,13.20171277999998,64,0.40752821567864983,0.6024237400285493,False
0.3204587669079425,1.7676502523999245,0.48265417771713315,64,16,64,16,16,2.038194817898311,36.812227041999904,1536,96,1.0,"[0.5061363712662543, 0.0, 0.007465774033163659, 0.6540715082310125, 1.0, 0.16627798051231438, 0.026530595904981136, 0.0, 0.9113871187799037, 0.38437061442878234]",1.187138352203978,1.451918394375339,1.046241517306609,decision,0.5319491009646395,16,23.610514261999924,80,0.5670461180721155,2,0,13.20171277999998,64,0.28196497312060675,0.6024237400285493,False
0.23667709418189414,1.5151671195990852,0.5991483865844189,32,16,32,8,32,2.1008099260538624,53.21007178800005,1792,56,0.0,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.215941658888556, 0.0, 0.03838051165457328, 0.8719665846366669, 0.4434730466643998]",1.3327204791153648,1.5821449449556573,1.1860060606091758,posterior,0.39287477975333085,32,17.665650673000073,40,0.5942134899356708,0,0,35.54442111499998,32,0.3657466458466551,0.6024237400285493,False
0.27386929495755785,1.4215019951501953,0.6152759071594003,32,16,32,8,32,1.9909714492069033,52.981674441999985,1792,56,1.0,"[0.9793750754761272, 0.0, 0.12490282583728977, 0.9801098559982099, 0.9060505427965383, 0.34796493258687944, 0.0, 0.14587376833766288, 0.8866683043390037, 0.5577043203066897]",1.3403981508691838,1.5886807557078637,1.195373702127227,decision,0.4546123878593812,32,17.437253327000008,40,0.5948039781109992,0,0,35.54442111499998,32,0.3285544450709914,0.6024237400285493,False
