absolute_decision_regret,approximate_index,budget,count,exact_index_agreement,max_absolute_error,method,normalized_decision_regret,normalized_max_error,regret_bound_pass,regret_bound_slack,repetition,retained,rmse,seed,spearman,teacher_index,top5_overlap,twice_delta
0.0,365,32,16,True,0.12477623363675444,random_equal,0.0,0.2888440813871535,True,0.24955246727350888,10,32,0.022500848560540843,0,0.9738979566077488,365,0.9029126213592233,0.24955246727350888
0.04523836112295093,1229,32,16,False,0.06717576388845292,random_equal,0.10472212921620097,0.15550494870943923,True,0.08911316665395491,11,32,0.014752051493539189,0,0.9685416412043014,365,0.883495145631068,0.13435152777690584
0.0,365,32,16,True,0.04854451763111625,random_equal,0.0,0.11237553973909942,True,0.0970890352622325,12,32,0.011565264292075496,0,0.9832979726831254,365,0.941747572815534,0.0970890352622325
0.0,365,32,16,True,0.09349934682205563,random_equal,0.0,0.21644132184448586,True,0.18699869364411126,13,32,0.015046399209513187,0,0.9461369651472784,365,0.8737864077669902,0.18699869364411126
0.0,365,32,16,True,0.06438109994882266,random_equal,0.0,0.1490355906041267,True,0.1287621998976453,14,32,0.012880513204896292,0,0.9848466190702604,365,0.941747572815534,0.1287621998976453
0.04523836112295093,1229,32,16,False,0.0477022500936608,random_equal,0.10472212921620097,0.11042577746428367,True,0.050166139064370674,15,32,0.012842147151339819,0,0.966828404933281,365,0.9611650485436893,0.0954045001873216
0.0,365,32,16,True,0.041034397380057375,random_equal,0.0,0.09499038776104533,True,0.08206879476011475,16,32,0.009010098913423348,0,0.9879917334074935,365,0.9514563106796117,0.08206879476011475
0.0,365,32,16,True,0.05802016677915876,random_equal,0.0,0.13431068791548328,True,0.11604033355831753,17,32,0.011293698595800872,0,0.984359703023065,365,0.9320388349514563,0.11604033355831753
0.011620062556325528,1565,32,16,False,0.047146607406432894,random_equal,0.02689924352512624,0.10913952208620373,True,0.08267315225654026,18,32,0.00948472765463193,0,0.9850341837562165,365,0.9029126213592233,0.09429321481286579
0.0,365,32,16,True,0.09324313817015159,random_equal,0.0,0.21584822530241438,True,0.18648627634030318,19,32,0.016568107339011855,0,0.9519080730979023,365,0.8446601941747572,0.18648627634030318
0.055429145828410575,1205,32,16,False,0.10653750826962072,random_equal,0.12831274227663306,0.24662331769846246,True,0.15764587071083086,20,32,0.014027973570458223,0,0.983285532538869,365,0.9320388349514563,0.21307501653924144
0.0,365,32,16,True,0.052293210876335205,random_equal,0.0,0.12105337705842163,True,0.10458642175267041,21,32,0.01170642807443088,0,0.9850035381139309,365,0.8932038834951457,0.10458642175267041
0.0,365,32,16,True,0.050482099742688746,random_equal,0.0,0.11686084201836683,True,0.10096419948537749,22,32,0.010599447687991459,0,0.986239845377766,365,0.8932038834951457,0.10096419948537749
0.0,365,32,16,True,0.05672983290853578,random_equal,0.0,0.13132369840089483,True,0.11345966581707156,23,32,0.01172067937278378,0,0.9726320458518378,365,0.9223300970873787,0.11345966581707156
0.0,365,32,16,True,0.09478199866413406,random_equal,0.0,0.21941052825716886,True,0.18956399732826812,24,32,0.01914628691307861,0,0.9811773562630668,365,0.9223300970873787,0.18956399732826812
0.0,365,32,16,True,0.045814398521126204,random_equal,0.0,0.10605559624170006,True,0.09162879704225241,25,32,0.010776689563265374,0,0.9846797129865797,365,0.9320388349514563,0.09162879704225241
0.0,365,32,16,True,0.0945806875901059,random_equal,0.0,0.2189445139325179,True,0.1891613751802118,26,32,0.01502238160948888,0,0.9844926721696967,365,0.9029126213592233,0.1891613751802118
0.0,365,32,16,True,0.05374221250902911,random_equal,0.0,0.12440766603898493,True,0.10748442501805822,27,32,0.016811796238522126,0,0.9824718115970343,365,0.941747572815534,0.10748442501805822
0.03970495554057252,725,32,16,False,0.048503082642832984,random_equal,0.09191286734155946,0.1122796220248109,True,0.05730120974509345,28,32,0.01114472741009833,0,0.984423680708243,365,0.912621359223301,0.09700616528566597
0.0,365,32,16,True,0.05683374598421151,random_equal,0.0,0.13156424642845468,True,0.11366749196842302,29,32,0.012906724359864128,0,0.9870436700835634,365,0.9320388349514563,0.11366749196842302
0.0,365,32,16,True,0.0641679651939136,random_equal,0.0,0.14854220568057946,True,0.1283359303878272,30,32,0.011822822436374827,0,0.9809319885620746,365,0.9514563106796117,0.1283359303878272
