state_seed,sample_count,repetition,qmc_seed,selected_candidate,exact_best_selected,one_percent_optimal_selected,normalized_regret,pairwise_disagreement_top32,kendall_tau_top32,top32_overlap
4101,1024,37,620137,12707,True,True,-0.0,0.012096774193548387,0.9758064516129032,1.0
4101,64,38,620138,12707,True,True,-0.0,0.07862903225806452,0.8427419354838711,0.9375
4101,128,38,620138,12707,True,True,-0.0,0.05241935483870968,0.8951612903225807,0.96875
4101,256,38,620138,12707,True,True,-0.0,0.020161290322580645,0.9596774193548389,1.0
4101,512,38,620138,12707,True,True,-0.0,0.016129032258064516,0.9677419354838711,1.0
4101,1024,38,620138,12707,True,True,-0.0,0.006048387096774193,0.9879032258064518,1.0
4101,64,39,620139,12707,True,True,-0.0,0.0967741935483871,0.806451612903226,0.90625
4101,128,39,620139,12707,True,True,-0.0,0.0625,0.8750000000000001,0.9375
4101,256,39,620139,12707,True,True,-0.0,0.04233870967741935,0.9153225806451614,0.96875
4101,512,39,620139,12707,True,True,-0.0,0.024193548387096774,0.9516129032258066,0.96875
4101,1024,39,620139,12707,True,True,-0.0,0.014112903225806451,0.9717741935483872,1.0
4101,64,40,620140,12707,True,True,-0.0,0.07056451612903226,0.8588709677419356,0.96875
4101,128,40,620140,12707,True,True,-0.0,0.020161290322580645,0.9596774193548389,0.96875
4101,256,40,620140,12707,True,True,-0.0,0.016129032258064516,0.9677419354838711,1.0
4101,512,40,620140,12707,True,True,-0.0,0.010080645161290322,0.9798387096774195,1.0
4101,1024,40,620140,12707,True,True,-0.0,0.006048387096774193,0.9879032258064518,1.0
4101,64,41,620141,12707,True,True,-0.0,0.046370967741935484,0.9072580645161292,0.96875
4101,128,41,620141,12707,True,True,-0.0,0.04233870967741935,0.9153225806451614,0.96875
4101,256,41,620141,12707,True,True,-0.0,0.03024193548387097,0.9395161290322582,1.0
4101,512,41,620141,12707,True,True,-0.0,0.012096774193548387,0.9758064516129032,1.0
4101,1024,41,620141,12707,True,True,-0.0,0.008064516129032258,0.9838709677419356,1.0
4101,64,42,620142,12707,True,True,-0.0,0.06048387096774194,0.8790322580645162,0.96875
4101,128,42,620142,12707,True,True,-0.0,0.04032258064516129,0.9193548387096776,0.9375
4101,256,42,620142,12707,True,True,-0.0,0.02217741935483871,0.9556451612903226,1.0
4101,512,42,620142,12707,True,True,-0.0,0.018145161290322582,0.963709677419355,1.0
