state_seed,candidate_index,rank,quality,log_ei,ei,log_feasibility,feasibility,log_constrained_ei,constrained_ei,d2,chi_square,ess_fraction,top_1_percent,top_5_percent,top_32,truth_feasible,x0_unit,x0_raw,x1_unit,x1_raw,x2_unit,x2_raw,x3_unit,x3_raw
4101,0,1024,0.0,-981.9916229709038,0.0,-58.15413415712301,5.546007284834349e-26,-1040.1457571280268,0.0,1036.6624832305738,1.0142320547350045e+304,0.0,False,False,False,False,0.27133452892303467,2.8044284731149673,0.32701578736305237,3.337456294894219,0.13060638308525085,1.3930031925439836,0.4143930673599243,4.20249136686325
4101,1,9550,0.0,-119989.8999316355,0.0,-224176.55673058506,0.0,-344166.45666222053,0.0,344160.6361736429,1.0142320547350045e+304,0.0,False,False,False,False,0.621929407119751,6.266552895307541,0.6368113160133362,6.404432028532028,0.911300539970398,9.12187534570694,0.9040260910987854,9.049858301877975
4101,2,16146,0.0,-7080.126504165168,0.0,-5097526.572357749,0.0,-5104606.698861914,0.0,5104602.999721773,1.0142320547350045e+304,0.0,False,False,False,False,0.8413832783699036,8.433659873902798,0.21480713784694672,2.226590664684773,0.358853280544281,3.652647477388382,0.14315931499004364,1.5172772184014323
4101,3,6738,0.0,-1021.21552054075,0.0,-103664.67055899047,0.0,-104685.88607953122,0.0,104682.65998467736,1.0142320547350045e+304,0.0,False,False,False,False,0.05133145675063133,0.6318981354124844,0.7746090888977051,7.7686299800872805,0.578008234500885,5.822281521558762,0.663543701171875,6.6690826416015625
4101,4,6974,0.0,-584.3117685583663,1.7243411959112078e-254,-113909.48954075549,0.0,-114493.80130931386,0.0,114491.08565659613,1.0142320547350045e+304,0.0,False,False,False,False,0.2163640856742859,2.261595346033573,0.08358434587717056,0.9274850241839886,0.8702004551887512,8.714984506368637,0.5719714164733887,5.762517023086548
4101,5,14858,0.0,-44856.5649365842,0.0,-2945098.3576268107,0.0,-2989954.922563395,0.0,2989950.9515323513,1.0142320547350045e+304,0.0,False,False,False,False,0.9263196587562561,9.272406630218029,0.8977751135826111,8.98797362446785,0.08936900645494461,0.9847531639039516,0.12145034968852997,1.3023584619164468
4101,6,10016,0.0,-44363.9182575446,0.0,-378726.9564187529,0.0,-423090.87467629754,0.0,423085.71515873383,1.0142320547350045e+304,0.0,False,False,False,False,0.6462616920471191,6.5068342089653015,0.4382190704345703,4.438368797302246,0.6424533128738403,6.460287797451019,0.8627782464027405,8.641504639387131
4101,7,11471,0.0,-48217.387760943835,0.0,-783142.1055239072,0.0,-831359.4932848511,0.0,831353.7317578557,1.0142320547350045e+304,0.0,False,False,False,False,0.4968491792678833,5.031385645270348,0.5024148225784302,5.073906743526458,0.42313051223754883,4.288992071151733,0.31892216205596924,3.2573294043540955
4101,8,11359,0.0,-425.12940807870285,2.3369207060913025e-185,-786486.7835973549,0.0,-786911.9130054336,0.0,786909.4575093419,1.0142320547350045e+304,0.0,False,False,False,False,0.40997228026390076,4.17347626760602,0.1832827925682068,1.9144996464252473,0.7131848931312561,7.160530441999435,0.03331150859594345,0.42978393509984014
4101,9,12731,0.0,-679097.7345344743,0.0,-753366.4497450838,0.0,-1432464.1842795582,0.0,1432456.9664564633,1.0142320547350045e+304,0.0,False,False,False,False,0.6980454921722412,7.018199235200882,0.8685722947120667,8.69886571764946,0.4949778616428375,5.000280830264091,0.5233909487724304,5.281570392847061
4101,10,14006,0.0,-22325.391329514325,0.0,-2269589.32333167,0.0,-2291914.714661184,0.0,2291910.5166137465,1.0142320547350045e+304,0.0,False,False,False,False,0.9799992442131042,9.802492536604404,0.2954297363758087,3.0247543901205063,0.7973926067352295,7.994186806678772,0.2742408215999603,2.8149841338396073
4101,11,1666,0.0,-80.38337237114129,1.2301128137203918e-35,-4166.750442352015,0.0,-4247.133814723156,0.0,4245.4852396983815,1.0142320547350045e+304,0.0,False,False,False,False,0.12746915221214294,1.3837578780949116,0.7307142019271851,7.334070599079132,0.01569332741200924,0.2553639413788915,0.7941787242889404,7.96236937046051
4101,12,2688,0.0,-355.2390199303955,5.268098511470348e-155,-13887.375437274584,0.0,-14242.61445720498,0.0,14240.047031421784,1.0142320547350045e+304,0.0,False,False,False,False,0.10507949441671371,1.162660007365048,0.4071212410926819,4.130500286817551,0.2860311269760132,2.9317081570625305,0.9413759708404541,9.419622111320496
4101,13,14818,0.0,-964778.669769619,0.0,-1982582.0445644818,0.0,-2947360.714334101,0.0,2947352.9235513126,1.0142320547350045e+304,0.0,False,False,False,False,0.7525419592857361,7.556351847946644,0.595829427242279,5.998711329698563,0.5043449401855469,5.093014907836914,0.49032482504844666,4.954215767979622
