absolute_decision_regret,active_top2_recall,average_correction_kl,chosen_index,coefficient_norm,ei_seconds,ei_spearman,expected_true_nll,max_ei_abs_error,mean_rmse,method,n,normalization_seconds,normalized_regret,pi_max_abs_error,pit_mean_error,pit_variance_error,prediction_seconds,quantile_10_error,quantile_50_error,quantile_90_error,regime,seed,top5_overlap,true_ei_at_selection,true_ei_optimum,true_to_model_kl,variance_rmse
1.3588428228269944,0.5,,1033,,0.0004943470000853267,0.3196143831721753,2.8117587543428932,1.8728721082395896,1.4427128603911752,B1,32,0.0006794139999328763,0.7252584238925875,0.8978435624292124,0.020717818228254137,0.050549180406989205,0.0073676859999523,0.14365405524499467,0.02466142227844126,0.11030057919520397,W,2,0.4077669902912621,0.5147553017336963,1.8735981245606907,2.630388133185108,1.156321933870879
1.3588428228269944,,,1033,,0.004196089000060965,0.3075947072313252,1.9295658726442604,1.8484798258933424,1.4435887546286705,B2-G,32,1.145000169344712e-06,0.7252584238925875,0.8551386245585914,0.009739043888788657,0.015636984851747818,0.011694712000007712,0.05207786717184226,0.03100114944045762,0.010787518745783431,W,2,0.3786407766990291,0.5147553017336963,1.8735981245606907,1.7481952514864751,3.094312576104096
1.3588428228269944,,,1033,,0.004008340000154931,0.33643197627746557,1.9896990996823032,1.8644360607815706,1.4602956397022777,B2-C,32,8.909998996387003e-07,0.7252584238925875,0.875886556336926,0.02620714234811805,0.004646947616362543,0.010984970999970756,0.04074381411154435,0.02883547729792496,0.024379104586896294,W,2,0.39805825242718446,0.5147553017336963,1.8735981245606907,1.8083284785245177,1.798550848627861
1.3588428228269944,,,1033,,0.0037337579999530135,0.30759060309499386,1.9293380693013598,1.8484632063166784,1.443483501175908,B3,32,1.2200000583106885e-06,0.7252584238925875,0.8546641957192945,0.012600213324813758,0.015536629444735175,0.01919347300008667,0.050758311259622144,0.035627827667167544,0.011231108001109935,W,2,0.3786407766990291,0.5147553017336963,1.8735981245606907,1.7479674481435743,3.094205111331792
1.3588428228269944,,,1033,,0.004000623999900199,0.3070645903982676,1.8896533072130715,1.848111434638463,1.4431501594306129,B4,32,1.244000031874748e-06,0.7252584238925875,0.8568227156095823,0.012908011447321177,0.0009464600473421542,0.011124990999860529,0.01800480201634863,0.027378649147084322,0.013388299287387828,W,2,0.3786407766990291,0.5147553017336963,1.8735981245606907,1.708282686055286,2.5206966230942487
1.3588428228269944,,0.04921316206472673,1033,0.8840753534473494,0.007551854999974239,0.31024936137062925,2.6064001574917235,1.871762020507108,1.442955998900668,E0,32,0.0006020460000399908,0.7252584238925875,0.8965058993288062,0.018676723648784366,0.03058804900279423,0.028844925999919724,0.07452273797456382,0.03078151179911559,0.07381466207494647,W,2,0.4077669902912621,0.5147553017336963,1.8735981245606907,2.425029536333938,1.2849616049789365
1.3588428228269944,,0.056757208988341856,1033,1.0531425122308689,0.008584292000023197,0.31127537526665927,2.584405465562861,1.8721718201464348,1.4454470745144092,E1,32,0.0006658289998995315,0.7252584238925875,0.8964542288181314,0.004684244716565922,0.029870131097621058,0.030639416999974856,0.06146242246910441,0.015210203807968226,0.08171280395771763,W,2,0.4077669902912621,0.5147553017336963,1.8735981245606907,2.4030348444050755,1.2713171751867256
1.5015045353468444,1.0,,1353,,0.005106321999846841,0.34855252565988554,1.7168012420633862,1.8475449077541373,1.3551271063156503,B0-NUTS,32,,0.8014016003025769,0.8737388073563237,0.02123981823420995,0.02483194589035144,1.8218072140000459,0.08505877428162008,0.0964896835429414,0.02447574204153713,W,2,0.4368932038834951,0.3720935892138463,1.8735981245606907,1.5354306209056008,2.3428973343637147
0.5537875500595126,1.0,,1617,,0.0004973140000856802,0.5871076470047832,0.45096365196280797,1.69238637717699,0.2992757180960548,B1,64,0.0006814619998749549,0.27444873936532854,0.8425568828505134,0.0016984548596321591,0.02137382345777901,0.00712353499989149,0.03144760195409495,0.0014470043411307643,0.025894425142727773,W,2,0.912621359223301,1.4640302447686364,2.017817794828149,0.9494665409533469,0.2802008850935694
0.5537875500595126,,,1617,,0.004197915000077046,0.7605435229259062,0.46801527234846374,1.6726366436164308,0.30084601872798616,B2-G,64,1.1699999049596954e-06,0.27444873936532854,0.798729087053288,0.013826361772095064,0.037071209603643976,0.011607620000177121,0.058767073482715176,0.03192825508333724,0.04979298000094878,W,2,0.9029126213592233,1.4640302447686364,2.017817794828149,0.9665181613390027,0.3268359510108959
0.5537875500595126,,,1617,,0.0039870909999990545,0.7600914645409026,0.6385576777197659,1.6094842268135099,0.303080244675278,B2-C,64,7.910000476840651e-07,0.27444873936532854,0.7257153159143163,0.01625924146023139,0.052267908540528,0.011060878999842316,0.07991307841946403,0.04377328748763576,0.0704001697147133,W,2,0.912621359223301,1.4640302447686364,2.017817794828149,1.1370605667103049,0.41907962834835344
0.5537875500595126,,,1617,,0.003755488000024343,0.7605435229259062,0.468281908617175,1.6739128214869816,0.30109033729251267,B3,64,1.3849999049853068e-06,0.27444873936532854,0.7993370161024008,0.015143800762110304,0.03708460580641028,0.019673213000032774,0.05876939089602508,0.03426055463187144,0.04921761628894705,W,2,0.9029126213592233,1.4640302447686364,2.017817794828149,0.966784797607714,0.32683814815618006
0.5537875500595126,,,1617,,0.003972995999902196,0.7605439643460654,0.3608774008950154,1.6868976235163997,0.3015269544411071,B4,64,1.3559999842982506e-06,0.27444873936532854,0.8077889826990969,0.026581703765239273,0.029288353501377942,0.011080799999945157,0.04942828596537549,0.06143514178843035,0.04211962962201754,W,2,0.9029126213592233,1.4640302447686364,2.017817794828149,0.8593802898855544,0.31749070251177697
0.5537875500595126,,0.009531310465773626,1617,0.4383470345711702,0.007493337000141764,0.7605347828067547,0.46208570995783405,1.7135813234042572,0.30385731463106874,E0,64,0.0005860750000010739,0.27444873936532854,0.8368116523708234,0.035425336828988185,0.025130559779478437,0.028831730000092648,0.0432762573307945,0.07741262436395957,0.02634708672025099,W,2,0.912621359223301,1.4640302447686364,2.017817794828149,0.960588598948373,0.2851766451446975
0.5537875500595126,,0.0334831627895112,1617,0.5256447655018135,0.008547741000029419,0.7605273067544226,0.5076615436670833,1.6947628809873243,0.30478216118399704,E1,64,0.000671758000180489,0.27444873936532854,0.8098607480245603,0.02703764266244102,0.031781362118978765,0.030699582999886843,0.0514113650219114,0.06611158855033927,0.04019063708401671,W,2,0.912621359223301,1.4640302447686364,2.017817794828149,1.0061644326576222,0.2914293436729172
0.0,1.0,,1137,,0.0027024410001104116,0.5563875220819757,0.5203828774126077,1.7558740990932786,0.30593214213815123,B0-NUTS,64,,0.0,0.7526344695248163,0.00018589348771158587,0.047459947377362297,3.6950276349998603,0.08367648740891087,0.03154924903637091,0.06173631273371738,W,2,0.883495145631068,2.017817794828149,2.017817794828149,1.0188857664031468,0.35874990223559566
0.11588162191842546,0.0,,400,,0.0006081520000407181,0.1327061927142056,7.571220523798101,0.13926322724624093,1.0328033571815547,B1,16,0.0007468299997981376,0.9295714896815964,0.9122291991936,0.007982264282148377,0.09246395935402014,0.007555260000117414,0.23065219521402472,0.017802049575174728,0.2262802025323859,G,3,0.1553398058252427,0.008779712045375525,0.12466133396380098,7.004325765560842,0.2078216943619903
0.12466099230969188,,,1946,,0.006472258000030706,0.1322525713926787,3.537947445693122,0.3190253705624088,1.033055788532622,B2-G,16,1.416000031895237e-06,0.9999972593417844,0.7149421050211253,0.01838244843739345,0.04483794458155836,0.017860568000060084,0.10367466674263112,0.023997501434212754,0.13785423628276838,G,3,0.14563106796116504,3.4165410909976684e-07,0.12466133396380098,2.9710526874558627,0.5342234479676838
0.11588162191842546,,,400,,0.0040088410000862496,0.13377107653717168,3.455154828014431,0.2297920589322843,1.0314130775882808,B2-C,16,8.730000899959123e-07,0.9295714896815964,0.6264278737475317,0.01908378186524029,0.04753815676356375,0.010540120999849023,0.11249789144920996,0.027293132258559227,0.14560346229488585,G,3,0.1553398058252427,0.008779712045375525,0.12466133396380098,2.888260069777172,0.4086782235513711
0.12466099230969188,,,1946,,0.0036944369999218907,0.13232854704034563,3.5665965102154766,0.2724533966104828,1.041001417472226,B3,16,1.4269999155658297e-06,0.9999972593417844,0.6838138538524112,0.03788788348071159,0.04481092523819334,0.021833057000094414,0.09303806019959085,0.053353677252021,0.15321407398472242,G,3,0.14563106796116504,3.4165410909976684e-07,0.12466133396380098,2.9997017519782174,0.5254258044224405
0.12466099230969188,,,1946,,0.004030998000189356,0.13265461024326092,3.619453614207261,0.26982269803132564,1.03124576531172,B4,16,1.5800001165189315e-06,0.9999972593417844,0.7799759046633084,0.004676940032572685,0.0569906554522681,0.010630630000150632,0.13740193023598166,0.003168959099478119,0.16081984264041338,G,3,0.1553398058252427,3.4165410909976684e-07,0.12466133396380098,3.052558855970002,0.40716172817356633
0.11588162191842546,,0.04425872198427881,400,0.6579750383913182,0.007531014999813124,0.13287166934469322,7.2662668939294655,0.19254102614506705,1.0329520352026222,E0,16,0.0005920650000916794,0.9295714896815964,0.8676046245555984,0.013159541322670776,0.08089941176092434,0.02834096300011879,0.20302607393123992,0.03297330125982534,0.20084486058510265,G,3,0.1553398058252427,0.008779712045375525,0.12466133396380098,6.699372135692206,0.22623671823917194
0.11588162191842546,,0.050325330389868306,400,0.7475746544354943,0.00859786800015172,0.13342721523436044,7.209467975711726,0.19835157647711077,1.0318152197167594,E1,16,0.0006682680000267283,0.9295714896815964,0.8112659943420006,0.009754733949365713,0.08121737409621659,0.02981496600000355,0.20470679281479362,0.022503308555310353,0.2019496541948792,G,3,0.1553398058252427,0.008779712045375525,0.12466133396380098,6.6425732174744665,0.21627859461470184
0.11588162191842546,0.0,,400,,0.003091152000024522,0.22054268014961662,1.4858729463690528,0.3463894582944858,0.8677782225850604,B0-NUTS,16,,0.9295714896815964,0.5299549630521864,0.016078959090201017,0.024524593934731567,0.7998616349998429,0.07706293499616909,0.019435069768186874,0.04888908147358706,G,3,0.1553398058252427,0.008779712045375525,0.12466133396380098,0.9189781881317937,0.5024405603386632
0.1785115913510425,0.5,,2008,,0.0005049889998645085,0.4598371859603548,0.6453682133137767,0.704996007188844,0.54660075004774,B1,32,0.0007198370001333387,0.9313541128123904,0.5511335610470568,0.037310642936219884,0.011778549671967412,0.0067535030000271945,0.002460440110027051,0.057861046801890414,0.03728193796579393,G,3,0.0970873786407767,0.013157279699512907,0.1916688710505554,0.6056673433523824,0.7476093988349813
0.1785115913510425,,,2008,,0.004238822000161235,0.44749500956910243,0.960357959218137,1.2109276132525288,0.6390230269364441,B2-G,32,1.2629998309421353e-06,0.9313541128123904,0.5128471527732614,0.009770640910844564,0.053301514351484405,0.011135625999941112,0.08986554669783296,0.019570173251023948,0.09214041158651154,G,3,0.0970873786407767,0.013157279699512907,0.1916688710505554,0.9206570892567427,1.6937903770611542
0.1785115913510425,,,2008,,0.004213679000031334,0.4105053456498894,1.0760446021091077,1.2903559868532022,0.6854416648501447,B2-C,32,8.4499993135978e-07,0.9313541128123904,0.895402086086821,0.09765834996437261,0.01341401872266025,0.010606941000105508,0.07301350282094377,0.12672616592882968,0.06291554237710129,G,3,0.14563106796116504,0.013157279699512907,0.1916688710505554,1.0363437321477134,0.541822758125351
0.1785115913510425,,,2008,,0.0037963439999657567,0.44760711077959353,0.9598371033754821,1.1823731959994084,0.6373350583994873,B3,32,1.2600000900420127e-06,0.9313541128123904,0.5203993035822809,0.002849376733101927,0.053273546115774964,0.020163632000048892,0.09027192290577069,0.0027542075736674,0.09129329507981909,G,3,0.0970873786407767,0.013157279699512907,0.1916688710505554,0.9201362334140878,1.6908566069802602
0.1785115913510425,,,2008,,0.004025231000014173,0.44870778275583956,0.8395703183607017,1.1391008598659205,0.6192942414201393,B4,32,1.4830000054644188e-06,0.9313541128123904,0.5414105845053092,0.04204948372621009,0.04332777879203466,0.010798985000064931,0.07913693341976141,0.09618261464252575,0.08440929902721916,G,3,0.0970873786407767,0.013157279699512907,0.1916688710505554,0.7998694483993074,1.4441657154935241
0.1785115913510425,,0.046744848055120025,2008,0.8693696452370667,0.007504645000153687,0.45724149281780113,0.722444399468401,1.0036512705652323,0.6046821817442656,E0,32,0.0006315440000435046,0.9313541128123904,0.5762333407263089,0.07174722153273749,0.028524381341899094,0.028334871999959432,0.025128963602565474,0.13512812645065386,0.06827177543115681,G,3,0.0970873786407767,0.013157279699512907,0.1916688710505554,0.6827435295070067,0.9544659355728649
0.1785115913510425,,0.11569028602166667,2008,1.172637869152556,0.008634311999912825,0.47625594591395776,0.8010592198636108,0.8573949376188386,0.6226899087810579,E1,32,0.0006689080000796821,0.9313541128123904,0.7330398374592542,0.12521127846345792,0.007156857263147645,0.030014070999868636,0.09398534700639685,0.1822828330140246,0.04581534535973586,G,3,0.10679611650485436,0.013157279699512907,0.1916688710505554,0.7613583499022165,0.45733978378894574
0.17923930457561335,0.5,,536,,0.009877971999912916,0.4309491049923745,1.0799667596515574,0.3345420703483875,0.6771284342648444,B0-NUTS,32,,0.935150833795731,0.868783984348136,0.03021550054511296,0.00561386590408143,1.8336471720001555,0.011568323600472094,0.047358146300611415,0.02658478558979349,G,3,0.18446601941747573,0.012429566474942064,0.1916688710505554,1.040265889690163,0.624992721515351
0.005772719014510597,1.0,,1002,,0.0006070869999348361,0.8279993985806867,-0.21630571389658876,0.1187500704145005,0.1342704002803068,B1,64,0.0008432170000105543,0.03433933749274293,0.6845300035971104,0.002142937857392835,0.007286361706559705,0.008352893999926891,0.015047695126786775,0.005495973414136435,0.021981003097932494,G,3,0.8155339805825242,0.16233532953856847,0.16810804855307906,0.426132824736506,0.020585967539775048
0.005772719014510597,,,1002,,0.007088775999818608,0.7939480184775489,-0.19425463773808282,0.11459994808518122,0.13589178453693676,B2-G,64,1.4409999948838959e-06,0.03433933749274293,0.6036911939545667,0.021967855807443593,0.016376032789838887,0.0159501900000123,0.031226064594822175,0.03575920646800612,0.04523286159904416,G,3,0.7766990291262136,0.16233532953856847,0.16810804855307906,0.4481839008950119,0.045837617317481184
0.005772719014510597,,,1002,,0.00586347300009038,0.78960574828951,-0.09954268726925908,0.17736608579793395,0.16077008135308274,B2-C,64,1.0999999631167157e-06,0.03433933749274293,0.456710308667147,0.10829314910220433,0.027489330930227027,0.014642416000015146,0.0013854565958534848,0.18312195410073984,0.08059429233278081,G,3,0.8058252427184466,0.16233532953856847,0.16810804855307906,0.5428958513638357,0.05199263963754739
0.005772719014510597,,,1002,,0.004320965000033539,0.7939491323280381,-0.1937158011667736,0.11554209026385086,0.13621652039490456,B3,64,1.8539999473432545e-06,0.03433933749274293,0.6016430907845471,0.02427432615623104,0.01640234225916022,1.8009691649999695,0.029875028580115995,0.040112846355791154,0.04623221930066512,G,3,0.7766990291262136,0.16233532953856847,0.16810804855307906,0.4487227374663212,0.04584188334870292
0.005772719014510597,,,1002,,0.004119242999877315,0.7940213181787299,-0.2039175738546673,0.11102312369807801,0.1355042810874008,B4,64,1.2660000265896088e-06,0.03433933749274293,0.6200525747520389,0.019738054142385497,0.011925655529700416,0.011217491000024893,0.023249958157550918,0.03123181656508911,0.03548771824104924,G,3,0.7766990291262136,0.16233532953856847,0.16810804855307906,0.43852096477842745,0.04272494993894545
0.005772719014510597,,0.014359740279504169,1002,0.5074808830595576,0.00808622399995329,0.7938106634386055,-0.22050759155396538,0.10731622080839899,0.13531872395354114,E0,64,0.0006208050001532683,0.03433933749274293,0.6423452146481451,0.018509912687877772,0.0032465566000583618,0.028660463000051095,0.0003963116200853545,0.027108589290299356,0.015243132489829336,G,3,0.7961165048543689,0.16233532953856847,0.16810804855307906,0.42193094707912937,0.02711699271652602
0.005772719014510597,,0.07829806851827775,1002,0.6078191163257556,0.008618767999905685,0.79377555183341,-0.1748984555950394,0.14059839757333642,0.14627602216318028,E1,64,0.0006520070000988198,0.03433933749274293,0.5530228470961654,0.08745012912966488,0.0067285319147507155,0.030024859999912223,0.04619414823666229,0.12499477636731848,0.04894395721508438,G,3,0.8252427184466019,0.16233532953856847,0.16810804855307906,0.4675400830380554,0.02812568171158932
0.00786741680156397,1.0,,1036,,0.003533119999929113,0.710076460291653,-0.10264365231943273,0.08623682625418372,0.13382539323655554,B0-NUTS,64,,0.04679976282682195,0.5047423233308047,0.006309692060882721,0.03371404974616314,3.5694371419999698,0.0648743030487425,0.011029820736860207,0.07265376502303711,G,3,0.7766990291262136,0.1602406317515151,0.16810804855307906,0.539794886313662,0.07277176346028404
0.021065090341214954,0.0,,4,,0.0005628720000458998,0.2384891134583772,8.743515301089172,0.4833922265338254,1.3952806262019313,B1,16,0.0008307860000513756,0.04357763548582829,0.4814752165878352,0.03653571431880326,0.09661551452205215,0.00931570400007331,0.26152320133131557,0.05257823328307809,0.2130080625958799,W,3,0.18446601941747573,0.46232713841028417,0.4833922287514991,7.996079873115609,0.7767592629446137
0.021065090341214954,,,4,,0.006056317000002309,0.2358544607717384,3.858728004328513,0.5014512874684879,1.3673093676553354,B2-G,16,1.424999936716631e-06,0.04357763548582829,0.4781389597541411,0.0002023541334297274,0.014377855553608973,0.017386391999934858,0.028551898903115186,0.02738030671918701,0.061300265116487895,W,3,0.18446601941747573,0.46232713841028417,0.4833922287514991,3.11129257635495,1.9118202161491804
0.021065090341214954,,,4,,0.005824688000075184,0.22845602815013627,4.061610433457103,0.480319764409413,1.3721326646304701,B2-C,16,9.470002169109648e-07,0.04357763548582829,0.4814490198026232,0.003879203372617046,0.035719364754350516,0.014996060999919791,0.08300695150076415,0.02364526088272778,0.10218798034188825,W,3,0.17475728155339806,0.46232713841028417,0.4833922287514991,3.3141750054835404,0.9653582563217035
0.021065090341214954,,,4,,0.003743434999933015,0.23614446742266776,3.8749342949767285,0.48031913056127984,1.3891252062891621,B3,16,1.1869999525515595e-06,0.04357763548582829,0.47928745930784145,0.02846939183689079,0.013777656881394693,0.026996746999884635,0.01424629572217359,0.01596880305203574,0.0775472717139356,W,3,0.18446601941747573,0.46232713841028417,0.4833922287514991,3.1274988670031663,1.8807463833288762
0.021065090341214954,,,4,,0.004019575000029363,0.23572943867966745,3.9351434799026443,0.48031909952759955,1.3713821172972231,B4,16,1.5250000160449417e-06,0.04357763548582829,0.47885023831513096,0.011364950109071681,0.03500506409494257,0.011215158000140946,0.08198553966123887,0.0392900773989564,0.10110617386074094,W,3,0.18446601941747573,0.46232713841028417,0.4833922287514991,3.187708051929082,1.3710048821725256
0.021065090341214954,,0.07300735653041901,4,1.0305806425006763,0.007505557000058616,0.2421402727174732,8.197757309608598,0.4833922227729685,1.3875824035767026,E0,16,0.0006004619999657734,0.04357763548582829,0.48147521658764525,0.027199574980084684,0.08040182034103398,0.029061445000024833,0.21337017830069563,0.04538049538662792,0.18546688753035934,W,3,0.18446601941747573,0.46232713841028417,0.4833922287514991,7.450321881635035,0.7783133064320918
0.4791754771012935,,0.10735754664305619,1072,1.083737412938094,0.008628395999949134,0.2419308122921481,8.323700419490926,0.4833922224836489,1.3895898060102314,E1,16,0.000662986999941495,0.9912767491916521,0.4814752165846832,0.053234896547903365,0.08068237668704516,0.03085359600004267,0.22271822835844132,0.0854373680592283,0.17936581389975725,W,3,0.18446601941747573,0.0042167516502056536,0.4833922287514991,7.576264991517363,0.7717085320721719
0.4519784662394881,0.5,,400,,0.004589701999975659,0.23373319890317534,1.77757129471878,0.47882300290938334,1.167717126057908,B0-NUTS,16,,0.9350139273170647,0.4784964327823146,0.02775161096307044,0.014095502903639687,0.8477294240001356,0.029210368668150105,0.06321486061212,0.04111481413155538,W,3,0.1553398058252427,0.03141376251201103,0.4833922287514991,1.0301358667452176,1.0625179755138379
0.699818680624261,0.5,,416,,0.0005024239999329438,0.6363680786025353,1.1437600096931293,0.674300149967674,0.6821757264354449,B1,32,0.0006739650000326947,0.9718311207319945,0.8554631643651835,0.051649408730213286,0.012301730759545812,0.007366109000031429,0.0139114516873316,0.10492554809408472,0.0251841878773994,W,3,0.3106796116504854,0.020284499542627864,0.7201031801668889,0.8950898124462103,0.829069743585989
0.6707982261694191,,,880,,0.004285213000002841,0.6297162220021701,1.4499788897278587,0.7668930785644111,0.7106134065899229,B2-G,32,1.1419999736972386e-06,0.9315307092713533,0.7078740793927307,0.008647460204115442,0.05501555856534664,0.011553754000033223,0.09212793592044154,0.05459713805522737,0.08245653200709946,W,3,0.2524271844660194,0.049304953997469786,0.7201031801668889,1.2013086924809397,2.766985907811547
0.6707982261694191,,,880,,0.0040582760000233975,0.5999842678504758,1.3771135237327714,0.6652255461653105,0.7862841228718155,B2-C,32,8.490001164318528e-07,0.9315307092713533,0.7775176804461845,0.05296284600341572,0.032331005888578804,0.011278829000048063,0.03128617482020467,0.10068364341324898,0.06457457136376343,W,3,0.2912621359223301,0.049304953997469786,0.7201031801668889,1.1284433264858524,1.2743585011005096
0.6707982261694191,,,880,,0.003901088000020536,0.6298425429043869,1.4495793453142256,0.7386205689882174,0.7079725122774165,B3,32,1.4730001112184254e-06,0.9315307092713533,0.7166518596448566,0.0017757822427174608,0.05510774532671871,0.020655589999933,0.09246416110762692,0.02600183488414398,0.08123446715786897,W,3,0.2621359223300971,0.049304953997469786,0.7201031801668889,1.2009091480673066,2.764772991368342
0.6707982261694191,,,880,,0.004586377000123321,0.6281630291340126,1.2934275791263905,0.6880496297061505,0.7033827635896669,B4,32,1.365999878544244e-06,0.9315307092713533,0.7511980422220272,0.03439445770228222,0.043212256743418706,0.011376409000149579,0.08379734258800783,0.10765222847753197,0.07311980167385812,W,3,0.27184466019417475,0.049304953997469786,0.7201031801668889,1.0447573818794715,2.2763291724061583
0.6707982261694191,,0.03239503392671579,880,0.630500421679556,0.0075826500001312525,0.6361640654466947,1.204422334990415,0.647449877394694,0.7029286541452466,E0,32,0.0006216249998942658,0.9315307092713533,0.8064936771685516,0.05539130105116963,0.026965714047620867,0.029969110999900295,0.04241902810336712,0.1322695129756507,0.046853888199427374,W,3,0.2815533980582524,0.049304953997469786,0.7201031801668889,0.9557521377434961,1.0842831321947985
0.6707982261694191,,0.030669353804483174,880,0.858239837735072,0.008647708000125931,0.6387955575185582,1.2077780196188397,0.6634796934743742,0.7163206373393425,E1,32,0.0006878369999867573,0.9315307092713533,0.8146928260672064,0.05750892439454047,0.021452599132070857,0.03146932599997854,0.024803246308102586,0.11911740665472426,0.04196712996342444,W,3,0.30097087378640774,0.049304953997469786,0.7201031801668889,0.9591078223719207,0.8667585341311179
0.69644850687962,0.5,,1384,,0.00394986199989944,0.45536068050987544,1.463439155314271,0.7085650171664729,0.9908417215192684,B0-NUTS,32,,0.9671509945536044,0.9109825766222788,0.04862248894975196,0.01256877314074055,1.814668617000052,0.04174510432569615,0.1092691061571035,0.02008382250573415,W,3,0.1941747572815534,0.02365467328726894,0.7201031801668889,1.214768958067352,1.3364295763997147
0.18636854552112214,1.0,,796,,0.0004923920000692306,0.752950966309659,0.4179194055158596,0.6027310457911169,0.30119882293920053,B1,64,0.0006697510000321927,0.300303910138086,0.9041537930987105,0.01408983499488986,0.0025015565200433437,0.007405116000199996,0.010475233647739113,0.031159362103836297,0.013360283943527063,W,3,0.6796116504854369,0.43423125098311255,0.6205997965042347,0.8695369169917725,0.10957892925167965
0.18636854552112214,,,796,,0.0042737439998745685,0.8307500497302372,0.4245692986879921,0.5443707603312926,0.30300144609229446,B2-G,64,1.2220000371598871e-06,0.300303910138086,0.8077881887577489,0.02049957470597563,0.031246274029526774,0.011715395000010176,0.057179072681685095,0.05733382289053912,0.04997723986985636,W,3,0.6699029126213593,0.43423125098311255,0.6205997965042347,0.876186810163905,0.24138115977310945
0.18636854552112214,,,796,,0.003995261000000028,0.8301956617187654,0.5754656951249362,0.5094617936494151,0.30929391432887493,B2-C,64,8.919998890632996e-07,0.300303910138086,0.7430542820622957,0.047246537842687064,0.04512222457069252,0.011200920000192127,0.07264504082709575,0.13436032073766113,0.0722710103877281,W,3,0.7184466019417476,0.43423125098311255,0.6205997965042347,1.027083206600849,0.3335234929563819
0.18636854552112214,,,796,,0.004083060999846566,0.8307497289311085,0.42488433937698,0.5434121171513286,0.30341740129061207,B3,64,1.511000164100551e-06,0.300303910138086,0.8062812389903325,0.022846376024589166,0.031230631157725355,0.3251580170001489,0.05666510121614373,0.06246136221730125,0.05064750049158051,W,3,0.6699029126213593,0.43423125098311255,0.6205997965042347,0.8765018508528929,0.2413807186460058
0.18636854552112214,,,796,,0.004033282999898802,0.8306612745864002,0.34077459581653347,0.5549135108135779,0.30215670815475965,B4,64,1.6080000477813883e-06,0.300303910138086,0.8386245591965811,0.019537647264659008,0.016727834302380826,0.01143005400012953,0.03983165769431267,0.04453404553928908,0.0344264188975697,W,3,0.6601941747572816,0.43423125098311255,0.6205997965042347,0.7923921072924464,0.21630130335951056
0.18636854552112214,,0.013942958895561883,796,0.698841450334388,0.007519956000123784,0.8307716074316744,0.4017074074374222,0.5938165495983492,0.3014197978615328,E0,64,0.0006220329998996021,0.300303910138086,0.8861456115609158,0.015709003853775494,0.006691246891757416,0.028826568999875235,0.011896684151669043,0.03847606011423066,0.004321155248008357,W,3,0.6796116504854369,0.43423125098311255,0.6205997965042347,0.8533249189133352,0.12346576925473106
0.18636854552112214,,0.05447097825519366,796,0.8831329536874527,0.008592759000066508,0.8308410083131427,0.43951471163337547,0.5912603677100128,0.2996652191700963,E1,64,0.0006482280000454921,0.300303910138086,0.8836274222797028,0.048259225766328684,0.009034855408745837,0.03043999199985592,0.014714660944354183,0.11255383665387342,0.008243539301374114,W,3,0.6893203883495146,0.43423125098311255,0.6205997965042347,0.8911322231092884,0.12507762762277647
0.02165884420510733,1.0,,1036,,0.0028654800000822434,0.7292101463987938,0.3122064092814516,0.4548531931623158,0.22592051956845075,B0-NUTS,64,,0.0348998570852086,0.6989280783715168,0.01557047889316665,0.03818346092572859,3.4323166050000964,0.06714343217232903,0.051930726056630405,0.056555887636125735,W,3,0.7475728155339806,0.5989409522991274,0.6205997965042347,0.7638239207573645,0.18218929373193785
0.25592606144562213,0.5,,2017,,0.00046489100009239337,0.16488759790116436,4.506205433713941,0.4570297426915648,0.9686853274782558,B1,16,0.0006703660001221579,0.9647170507878722,0.9241306588617122,0.0618224395655283,0.09361787933021105,0.006404514999985622,0.303472644672943,0.060534097838708556,0.1795739418544614,G,4,0.05825242718446602,0.009360077362239271,0.2652861388078614,3.9515135787140356,0.19723522848888475
0.2652588580418716,,,895,,0.005164293000007092,0.1545882224398594,2.042714298334067,0.5540800713769543,0.9664673133815131,B2-G,16,1.4889999420120148e-06,0.9998971647515683,0.7917852664034226,0.05690313230581623,0.04873540516129547,0.013992505000032907,0.18427252079201542,0.0589155383599973,0.07326095794983234,G,4,0.02912621359223301,2.728076598979229e-05,0.2652861388078614,1.4880224433341618,0.4461773393192777
0.2652588580418716,,,895,,0.004038475000015751,0.15838307459067136,1.7694405187417066,0.6126601928860335,0.9906699467451336,B2-C,16,7.240000741148833e-07,0.9998971647515683,0.7177069007844499,0.06654650968172593,0.03153865457587361,0.010612996999952884,0.1527100826246792,0.06879711182770254,0.02309968125733064,G,4,0.02912621359223301,2.728076598979229e-05,0.2652861388078614,1.2147486637418015,0.4025421089669592
0.2652588580418716,,,895,,0.0037308280000161176,0.15462393614288855,2.0407394258099876,0.5497327071998518,0.9652867471036883,B3,16,1.3019998732488602e-06,0.9998971647515683,0.7899608349543852,0.05562724935381247,0.04885105168571226,0.020634023999946294,0.1823858111095322,0.05734965328943642,0.07467136194494883,G,4,0.02912621359223301,2.728076598979229e-05,0.2652861388078614,1.4860475708100824,0.4461733729616339
