phase,source_role,source_seed,schedule_id,grid_size,checkpoint,action_index,autocorrelation_ess,challenger_index,mcse,mean,observable,observable_type,required_for_strict_gate,split_rhat,standard_deviation,pooled_top_ten_member,absolute_estimate_over_mcse
CALIBRATION,calibration,2026082401,S2,40,middle,859,10779.195367535165,,0.0013833263585741984,0.0593152232621908,utility_action_859,TOP_ACTION_UTILITY,True,1.000134995842378,0.14362095954399437,True,42.878690841492606
CALIBRATION,calibration,2026082401,S2,40,middle,860,9838.910191527319,859.0,0.002036175058817015,0.0028523977941242677,gap_860_vs_859,LEADER_CHALLENGER_GAP,True,1.0003569157033976,0.20197081206616585,True,1.4008607863910607
CALIBRATION,calibration,2026082401,S2,40,middle,860,10009.18382268994,,0.0014747159172295223,0.06216762105631506,utility_action_860,TOP_ACTION_UTILITY,True,1.0005554709614244,0.14753929382992514,True,42.155658815364504
CALIBRATION,calibration,2026082401,S2,40,middle,898,11589.337574547677,,0.0008575664535774783,0.02558736872385141,utility_action_898,TOP_ACTION_UTILITY,False,1.0005173763361697,0.09232027521298038,False,29.837184765226677
CALIBRATION,calibration,2026082401,S2,40,middle,860,10279.188646992874,898.0,0.001721978862885406,0.03658025233246366,gap_860_vs_898,LEADER_CHALLENGER_GAP,False,1.000476438521001,0.17458512349681057,True,21.243148287644225
CALIBRATION,calibration,2026082401,S2,40,middle,901,10239.028600929649,,0.0009176110770221842,0.025740350585049778,utility_action_901,TOP_ACTION_UTILITY,False,1.001221298241818,0.09285130790787215,True,28.051481972713237
CALIBRATION,calibration,2026082401,S2,40,middle,860,9991.271364945196,901.0,0.001739779030259997,0.03642727047126529,gap_860_vs_901,LEADER_CHALLENGER_GAP,False,1.000471809582562,0.17390195696859054,True,20.937871900790473
CALIBRATION,calibration,2026082401,S2,40,middle,939,9631.166852611188,,0.0014921619823833612,0.06164873486956332,utility_action_939,TOP_ACTION_UTILITY,True,1.0007303095313778,0.1464385514067613,True,41.315041930698875
CALIBRATION,calibration,2026082401,S2,40,middle,860,9740.456411268384,939.0,0.002109387661295327,0.000518886186751749,gap_860_vs_939,LEADER_CHALLENGER_GAP,True,1.0005269744146572,0.20818337980292265,True,0.24598901201171947
CALIBRATION,calibration,2026082401,S2,40,middle,940,9340.21541970976,,0.0014914874296529134,0.05791027589204692,utility_action_940,TOP_ACTION_UTILITY,True,1.0006807267104458,0.14414448931506538,True,38.827196757215255
CALIBRATION,calibration,2026082401,S2,40,middle,860,9512.59229519074,940.0,0.0021193323894343214,0.0042573451642681495,gap_860_vs_940,LEADER_CHALLENGER_GAP,True,1.0004419733196432,0.206703826895154,True,2.008814278256981
CALIBRATION,calibration,2026082401,S2,40,late,658,12000.430898424913,,0.0006327278506193382,0.014756526891786073,utility_action_658,TOP_ACTION_UTILITY,False,1.0006725139227677,0.06931310773021998,True,23.32207579821533
CALIBRATION,calibration,2026082401,S2,40,late,660,10594.091359772105,658.0,0.0015679628751777551,0.04525647634778889,gap_660_vs_658,LEADER_CHALLENGER_GAP,False,1.0010393618251219,0.161386659576753,True,28.86323207279911
CALIBRATION,calibration,2026082401,S2,40,late,660,10092.511225165286,,0.0014529029407564504,0.060013003239574966,utility_action_660,TOP_ACTION_UTILITY,True,1.0013073370641328,0.1459607960770728,True,41.305583157763685
CALIBRATION,calibration,2026082401,S2,40,late,661,12600.147012443284,,0.0005815906949290573,0.013324623220357695,utility_action_661,TOP_ACTION_UTILITY,False,1.0005814139286222,0.06528377444372967,False,22.910654067433175
CALIBRATION,calibration,2026082401,S2,40,late,660,10272.37068893422,661.0,0.0015595921008437772,0.046688380019217275,gap_660_vs_661,LEADER_CHALLENGER_GAP,False,1.0012118473124398,0.15806887717939733,True,29.93627628272657
CALIBRATION,calibration,2026082401,S2,40,late,698,11125.9272582151,,0.0009067571997938262,0.027493912255979566,utility_action_698,TOP_ACTION_UTILITY,True,1.000467453588731,0.09564430610484054,True,30.321140281247274
CALIBRATION,calibration,2026082401,S2,40,late,660,10483.33352234858,698.0,0.001706721467929788,0.0325190909835954,gap_660_vs_698,LEADER_CHALLENGER_GAP,True,1.001105939908808,0.17474805584965536,True,19.05354306173946
CALIBRATION,calibration,2026082401,S2,40,late,699,10862.8575031398,,0.00027564683673014697,0.019339636741412564,utility_action_699,TOP_ACTION_UTILITY,False,1.0003290599066896,0.0287293006536046,True,70.16092392290248
CALIBRATION,calibration,2026082401,S2,40,late,660,9919.578386361478,699.0,0.0014945734504815478,0.0406733664981624,gap_660_vs_699,LEADER_CHALLENGER_GAP,False,1.0013451067894532,0.14885515182737946,True,27.214029852502428
CALIBRATION,calibration,2026082401,S2,40,late,701,10561.767388673225,,0.0009202797722935533,0.026499761093882804,utility_action_701,TOP_ACTION_UTILITY,True,1.0005664991470375,0.09457757525893831,True,28.79533147603492
CALIBRATION,calibration,2026082401,S2,40,late,660,10857.991561542118,701.0,0.0016566623907793743,0.033513242145692165,gap_660_vs_701,LEADER_CHALLENGER_GAP,True,1.0014381015785194,0.17262701581244683,True,20.2293734270903
CALIBRATION,calibration,2026082401,S2,40,late,738,13310.604494392257,,0.0005561290861616437,0.013423744678683527,utility_action_738,TOP_ACTION_UTILITY,False,1.0003475229945649,0.0641614986396203,False,24.137821618597737
CALIBRATION,calibration,2026082401,S2,40,late,660,10228.740040047516,738.0,0.001579379782171982,0.04658925856089144,gap_660_vs_738,LEADER_CHALLENGER_GAP,False,1.0014064219178584,0.15973410212714026,True,29.498451915612932
CALIBRATION,calibration,2026082401,S2,40,late,739,11350.629136151387,,0.001294813174797488,0.05601709939839454,utility_action_739,TOP_ACTION_UTILITY,True,1.0007972584686005,0.13794852993686596,True,43.26268877141735
CALIBRATION,calibration,2026082401,S2,40,late,660,10910.899333501422,739.0,0.001926373375137306,0.003995903841180426,gap_660_vs_739,LEADER_CHALLENGER_GAP,True,1.0009864550706988,0.20121981323965263,True,2.0743143010350265
CALIBRATION,calibration,2026082401,S2,40,late,740,11134.273980415343,,0.001350422709382264,0.05830983489535365,utility_action_740,TOP_ACTION_UTILITY,True,1.0005685790679533,0.14249534742026038,True,43.17895018369977
CALIBRATION,calibration,2026082401,S2,40,late,660,10548.959099575224,740.0,0.001993030386563151,0.00170316834422132,gap_660_vs_740,LEADER_CHALLENGER_GAP,True,1.0011538629218553,0.20470041561033492,True,0.8545621560533861
CALIBRATION,calibration,2026082401,S2,40,late,858,12107.987311909603,,0.000583781018509756,0.01336509612831999,utility_action_858,TOP_ACTION_UTILITY,False,1.0003232290189636,0.06423710327171155,False,22.89402310893504
CALIBRATION,calibration,2026082401,S2,40,late,660,10538.330070149083,858.0,0.0015638310942709991,0.04664790711125498,gap_660_vs_858,LEADER_CHALLENGER_GAP,False,1.0009972376759795,0.1605372216682435,True,29.829249004030405
CALIBRATION,calibration,2026082401,S2,40,late,861,10630.14398638689,,0.0006559704890797249,0.01382394251216932,utility_action_861,TOP_ACTION_UTILITY,False,1.0006009174009827,0.0676322561385345,False,21.07403113753368
CALIBRATION,calibration,2026082401,S2,40,late,660,9988.93249557764,861.0,0.001610857964049024,0.04618906072740565,gap_660_vs_861,LEADER_CHALLENGER_GAP,False,1.0013326583056918,0.1609966308388605,True,28.673577533369635
CALIBRATION,calibration,2026082401,S2,40,late,898,13199.242162741417,,0.0007895497275617258,0.025559301654335544,utility_action_898,TOP_ACTION_UTILITY,True,1.0006404570880039,0.09070975342832033,True,32.371997306955386
CALIBRATION,calibration,2026082401,S2,40,late,660,10887.158222592016,898.0,0.0016424348989237583,0.03445370158523943,gap_660_vs_898,LEADER_CHALLENGER_GAP,True,1.0004844321499522,0.17137419656531447,True,20.977209877734563
CALIBRATION,calibration,2026082401,S2,40,late,901,11217.125695778172,,0.0008720554181968857,0.025272982923577575,utility_action_901,TOP_ACTION_UTILITY,True,1.000807194552981,0.09236020283245162,True,28.980936757245907
CALIBRATION,calibration,2026082401,S2,40,late,660,10286.38279154907,901.0,0.0017085441543814562,0.03474002031599739,gap_660_vs_901,LEADER_CHALLENGER_GAP,True,1.0016402556009736,0.17328363426714902,True,20.333112390984308
CALIBRATION,calibration,2026082401,S2,40,late,939,11497.583647155987,,0.0013114110627598277,0.05893325446645266,utility_action_939,TOP_ACTION_UTILITY,True,1.0002312251768621,0.14061839345347482,True,44.93881143752843
CALIBRATION,calibration,2026082401,S2,40,late,660,10553.880985613812,939.0,0.0019733258496296533,0.0010797487731223094,gap_660_vs_939,LEADER_CHALLENGER_GAP,True,1.0007213241270425,0.20272387600836794,True,0.5471720614843985
CALIBRATION,calibration,2026082401,S2,40,late,941,13111.468888513304,,0.0005235159250911157,0.011842760408751912,utility_action_941,TOP_ACTION_UTILITY,False,1.000535434849069,0.05994535985401026,False,22.62158578402506
CALIBRATION,calibration,2026082401,S2,40,late,660,10440.214994520304,941.0,0.0015452880798670799,0.04817024283082305,gap_660_vs_941,LEADER_CHALLENGER_GAP,False,1.0015888976922371,0.15789347230455542,True,31.172338322163515
CALIBRATION,calibration,2026082401,S3,24,early,203,66499.7769446771,,0.001105348059767815,0.24494468606596706,utility_action_203,TOP_ACTION_UTILITY,False,1.0001198019812039,0.2850421909686879,True,221.59959833594783
CALIBRATION,calibration,2026082401,S3,24,early,227,69995.066358866,203.0,0.0016076343237898195,0.18128040330464812,gap_227_vs_203,LEADER_CHALLENGER_GAP,False,1.0000341949133569,0.42532507261506014,True,112.7622125392917
CALIBRATION,calibration,2026082401,S3,24,early,204,69687.93434708852,,0.0010730620985981451,0.24297957788803737,utility_action_204,TOP_ACTION_UTILITY,False,1.0000850517322128,0.28327200161162386,True,226.43570973708546
CALIBRATION,calibration,2026082401,S3,24,early,227,71710.79626333455,204.0,0.0016576294581358644,0.18324551148257784,gap_227_vs_204,LEADER_CHALLENGER_GAP,False,1.0000779696473383,0.44389446372260016,True,110.54672718512853
CALIBRATION,calibration,2026082401,S3,24,early,227,76120.39209880444,,0.0012613982206560671,0.42622508937061515,utility_action_227,TOP_ACTION_UTILITY,True,1.0000168248307153,0.34801881376812094,True,337.8989143879803
CALIBRATION,calibration,2026082401,S3,24,early,228,76173.02358111797,,0.0012506657184097557,0.41601239246606303,utility_action_228,TOP_ACTION_UTILITY,True,1.0000956849265281,0.34517699454663175,True,332.6327621700788
CALIBRATION,calibration,2026082401,S3,24,early,227,75218.89014487962,228.0,0.0016791319631131237,0.010212696904552112,gap_227_vs_228,LEADER_CHALLENGER_GAP,True,1.0000617687108486,0.46051978080218264,True,6.0821288194750895
CALIBRATION,calibration,2026082401,S3,24,early,251,65744.36900833469,,0.001100057217462485,0.2400449259136231,utility_action_251,TOP_ACTION_UTILITY,False,1.0000345639049328,0.2820619834583341,False,218.21130946928156
CALIBRATION,calibration,2026082401,S3,24,early,227,70241.92688541162,251.0,0.001599205140696084,0.1861801634569921,gap_227_vs_251,LEADER_CHALLENGER_GAP,False,1.0000214861784225,0.42384043385269865,True,116.42043832847718
CALIBRATION,calibration,2026082401,S3,24,early,252,68828.66756459932,,0.001083862564618907,0.24316238790455358,utility_action_252,TOP_ACTION_UTILITY,False,1.000069001998953,0.28435370915556024,True,224.34799008862439
CALIBRATION,calibration,2026082401,S3,24,early,227,73536.00597911357,252.0,0.0016349944014931676,0.18306270146606157,gap_227_vs_252,LEADER_CHALLENGER_GAP,False,1.000065861199397,0.44336998472329003,True,111.9653384127056
CALIBRATION,calibration,2026082401,S3,24,early,323,68931.69826855804,,0.001090043130216849,0.2507913836931941,utility_action_323,TOP_ACTION_UTILITY,True,1.000126614633283,0.2861891543478312,True,230.07473442202476
CALIBRATION,calibration,2026082401,S3,24,early,227,73263.51161077346,323.0,0.0016618459195779157,0.1754337056774211,gap_227_vs_323,LEADER_CHALLENGER_GAP,True,1.000095802119533,0.4498157113991908,True,105.565566344429
CALIBRATION,calibration,2026082401,S3,24,early,324,69146.48406507405,,0.001086828727459061,0.2500268930430303,utility_action_324,TOP_ACTION_UTILITY,True,1.000123073371233,0.2857894287881244,True,230.05178895811653
CALIBRATION,calibration,2026082401,S3,24,early,227,75257.65703237557,324.0,0.0016351822459686118,0.17619819632758493,gap_227_vs_324,LEADER_CHALLENGER_GAP,True,1.0000777806422123,0.44858165599252464,True,107.75447003658769
CALIBRATION,calibration,2026082401,S3,24,early,347,75127.5522323181,,0.001266167260312665,0.4217517893756768,utility_action_347,TOP_ACTION_UTILITY,True,1.0000374402354388,0.34704892156520656,True,333.0932670550415
CALIBRATION,calibration,2026082401,S3,24,early,227,76525.64846715357,347.0,0.0017777352178740863,0.00447329999493839,gap_227_vs_347,LEADER_CHALLENGER_GAP,True,1.0000394074658265,0.4917796860012335,True,2.516291487034728
CALIBRATION,calibration,2026082401,S3,24,early,348,75997.11006153247,,0.0012589103904001933,0.41891101497194366,utility_action_348,TOP_ACTION_UTILITY,True,1.0000892092179048,0.3470510453317679,True,332.7568174560674
CALIBRATION,calibration,2026082401,S3,24,early,227,73699.83795266606,348.0,0.0018202913977475998,0.007314074398671541,gap_227_vs_348,LEADER_CHALLENGER_GAP,True,1.000020826858318,0.49416750400196374,True,4.018078867878991
CALIBRATION,calibration,2026082401,S3,24,early,371,64291.300764137006,,0.0011393562768585528,0.25476125240712905,utility_action_371,TOP_ACTION_UTILITY,True,1.000103571992724,0.28889209316699965,True,223.60104348532658
CALIBRATION,calibration,2026082401,S3,24,early,227,71088.89215882042,371.0,0.0016966778604931814,0.17146383696348613,gap_227_vs_371,LEADER_CHALLENGER_GAP,True,1.0000554097312497,0.45237673943425544,True,101.05856919335643
CALIBRATION,calibration,2026082401,S3,24,early,372,66447.92960070082,,0.0011039024528531013,0.24280183722931387,utility_action_372,TOP_ACTION_UTILITY,False,1.0000957768673142,0.2845584097666982,False,219.94863459337202
CALIBRATION,calibration,2026082401,S3,24,early,227,72558.00143262115,372.0,0.0016615184238416428,0.18342325214130129,gap_227_vs_372,LEADER_CHALLENGER_GAP,False,1.0000694211945862,0.4475564467772248,True,110.39495530672679
CALIBRATION,calibration,2026082401,S3,24,middle,203,53663.708497402324,,0.0005999267507325118,0.05545128376035438,utility_action_203,TOP_ACTION_UTILITY,True,1.0001490665060506,0.13897560344963175,True,92.43009032794129
CALIBRATION,calibration,2026082401,S3,24,middle,204,49802.717138894506,,0.0006070329979748152,0.0530751729918567,utility_action_204,TOP_ACTION_UTILITY,True,1.000182127495513,0.1354686548812949,True,87.4337526442981
CALIBRATION,calibration,2026082401,S3,24,middle,203,50641.03499141909,204.0,0.0008371213991580886,0.002376110768497684,gap_203_vs_204,LEADER_CHALLENGER_GAP,True,1.0001173770506655,0.18838214185879168,True,2.838430329086547
CALIBRATION,calibration,2026082401,S3,24,middle,226,54018.63825035054,,0.00038834044512020554,0.02454613890698818,utility_action_226,TOP_ACTION_UTILITY,False,1.000046185518305,0.0902577369201526,True,63.20778382841441
CALIBRATION,calibration,2026082401,S3,24,middle,203,54386.38238543388,226.0,0.0007080174547127065,0.030905144853366193,gap_203_vs_226,LEADER_CHALLENGER_GAP,False,1.0000843780250077,0.16511595865800585,True,43.65025840486747
CALIBRATION,calibration,2026082401,S3,24,middle,229,50843.90106364333,,0.00038660390232173275,0.02378898482267519,utility_action_229,TOP_ACTION_UTILITY,False,1.0001722102238422,0.08717373740106495,True,61.53322478074196
CALIBRATION,calibration,2026082401,S3,24,middle,203,52549.084081823436,229.0,0.0007153128326417627,0.03166229893767919,gap_203_vs_229,LEADER_CHALLENGER_GAP,False,1.0001332843784159,0.16397535949277595,True,44.26356901881006
CALIBRATION,calibration,2026082401,S3,24,middle,251,51766.66192245345,,0.000596554520107916,0.05307525809602697,utility_action_251,TOP_ACTION_UTILITY,True,1.0000805922848677,0.1357298038015833,True,88.96966883500558
CALIBRATION,calibration,2026082401,S3,24,middle,203,52893.446496936136,251.0,0.0008428083328969179,0.0023760256643274085,gap_203_vs_251,LEADER_CHALLENGER_GAP,True,1.0000670220233718,0.1938339089183192,True,2.8191767589203645
CALIBRATION,calibration,2026082401,S3,24,middle,252,50864.699260999776,,0.0006069931971487247,0.05360419391306976,utility_action_252,TOP_ACTION_UTILITY,True,1.0001025002579829,0.13689641158934443,True,88.31102912663407
CALIBRATION,calibration,2026082401,S3,24,middle,203,52555.31046089929,252.0,0.0008485042597883846,0.0018470898472846171,gap_203_vs_252,LEADER_CHALLENGER_GAP,True,1.0001591298638053,0.19451913513008154,True,2.1768775182640545
CALIBRATION,calibration,2026082401,S3,24,middle,323,50418.73562147425,,0.0006118444123261416,0.05419985842107124,utility_action_323,TOP_ACTION_UTILITY,True,1.0001118415546717,0.1373842582895074,True,88.58438081506935
CALIBRATION,calibration,2026082401,S3,24,middle,203,50987.12281049039,323.0,0.0008659481309866694,0.0012514253392831433,gap_203_vs_323,LEADER_CHALLENGER_GAP,True,1.0001502393716908,0.19553393126208007,True,1.4451504593667261
CALIBRATION,calibration,2026082401,S3,24,middle,324,54193.19775942264,,0.0005799841614642671,0.05256433192973571,utility_action_324,TOP_ACTION_UTILITY,True,1.0000573869517964,0.13501702138775531,True,90.63063342458915
CALIBRATION,calibration,2026082401,S3,24,middle,203,54496.33777952256,324.0,0.0008276339050576402,0.0028869518306186646,gap_203_vs_324,LEADER_CHALLENGER_GAP,True,1.000072621001639,0.19320658882044006,True,3.48819908534028
CALIBRATION,calibration,2026082401,S3,24,middle,346,54318.96012035355,,0.00038136873805376484,0.02356666967064006,utility_action_346,TOP_ACTION_UTILITY,False,1.0000768812067236,0.08888343158315382,False,61.79496985229466
CALIBRATION,calibration,2026082401,S3,24,middle,203,54125.03259284531,346.0,0.0007100150860071416,0.031884614089714325,gap_203_vs_346,LEADER_CHALLENGER_GAP,False,1.0001288623510731,0.1651834992239346,True,44.906952990282825
CALIBRATION,calibration,2026082401,S3,24,middle,349,55798.5092186956,,0.00036120712359446555,0.022655541546600606,utility_action_349,TOP_ACTION_UTILITY,False,1.0000851706800107,0.08532329226678984,False,62.72174624118553
CALIBRATION,calibration,2026082401,S3,24,middle,203,53660.92079174996,349.0,0.0007028454289255387,0.03279574221375377,gap_203_vs_349,LEADER_CHALLENGER_GAP,False,1.0001773507018084,0.1628129273811957,True,46.66138650697298
CALIBRATION,calibration,2026082401,S3,24,middle,371,53007.791578432225,,0.0005949301261843349,0.055192885998208666,utility_action_371,TOP_ACTION_UTILITY,True,1.0000771385469183,0.1369732677675997,True,92.77204762212283
CALIBRATION,calibration,2026082401,S3,24,middle,203,53233.3012439791,371.0,0.0008425449542736177,0.0002583977621457139,gap_203_vs_371,LEADER_CHALLENGER_GAP,True,1.000051837471389,0.19439486194903466,True,0.30668721097319496
CALIBRATION,calibration,2026082401,S3,24,middle,372,52069.20477830093,,0.0005802602032319149,0.0503121560807083,utility_action_372,TOP_ACTION_UTILITY,False,1.0002211442132378,0.13240770506367344,True,86.70619801337615
CALIBRATION,calibration,2026082401,S3,24,middle,203,52797.191106422,372.0,0.0008365065042288981,0.0051391276796460775,gap_203_vs_372,LEADER_CHALLENGER_GAP,False,1.0001801829162906,0.1922094478567644,True,6.143559737629761
CALIBRATION,calibration,2026082401,S3,24,late,202,57167.332952323246,,0.00025230546713497884,0.012130669327617607,utility_action_202,TOP_ACTION_UTILITY,False,1.000082295561643,0.060325457874509596,False,48.079296359947364
CALIBRATION,calibration,2026082401,S3,24,late,371,49755.11662388997,202.0,0.0006761920105940142,0.043457321675401464,gap_371_vs_202,LEADER_CHALLENGER_GAP,False,1.0000988886440232,0.15083040924672764,True,64.26772424777027
CALIBRATION,calibration,2026082401,S3,24,late,226,49933.68146728392,,0.0004050689356164496,0.02458863832102108,utility_action_226,TOP_ACTION_UTILITY,True,1.0001040958229361,0.09051607884428062,True,60.70235497965584
CALIBRATION,calibration,2026082401,S3,24,late,371,48570.91516596805,226.0,0.0007506516499672927,0.03099935268199799,gap_371_vs_226,LEADER_CHALLENGER_GAP,True,1.0001395172708645,0.16543469182521056,True,41.29658901482291
CALIBRATION,calibration,2026082401,S3,24,late,227,55203.173489936926,,0.00012093151211232887,0.019056754086665163,utility_action_227,TOP_ACTION_UTILITY,False,1.0001213971603193,0.028413288806566468,True,157.58302988028495
CALIBRATION,calibration,2026082401,S3,24,late,371,48491.11481600725,227.0,0.0006404416789438678,0.036531236916353904,gap_371_vs_227,LEADER_CHALLENGER_GAP,False,1.0001305779094047,0.14102972911376624,True,57.04069256797343
CALIBRATION,calibration,2026082401,S3,24,late,229,51922.33913599071,,0.0003878737228767603,0.024117976784228445,utility_action_229,TOP_ACTION_UTILITY,True,1.0001571066533432,0.08838274450609737,True,62.17997085585374
CALIBRATION,calibration,2026082401,S3,24,late,371,49416.97430117494,229.0,0.0007384309954532068,0.031470014218790615,gap_371_vs_229,LEADER_CHALLENGER_GAP,True,1.0001999506865638,0.16415268594788493,True,42.61740692436145
CALIBRATION,calibration,2026082401,S3,24,late,250,52117.98290241171,,0.0002754963319019201,0.01253965755274056,utility_action_250,TOP_ACTION_UTILITY,False,1.0001646008472391,0.06289405850862217,True,45.51660439967246
CALIBRATION,calibration,2026082401,S3,24,late,371,49219.60766252428,250.0,0.0006847203898560679,0.04304833345027851,gap_371_vs_250,LEADER_CHALLENGER_GAP,False,1.000093982734124,0.15190859060750528,True,62.86994529157736
CALIBRATION,calibration,2026082401,S3,24,late,251,52406.210479384754,,0.0005777366753858756,0.05127921447793149,utility_action_251,TOP_ACTION_UTILITY,True,1.0002366507434208,0.13225780670583392,True,88.75880078702228
CALIBRATION,calibration,2026082401,S3,24,late,371,50456.43838302952,251.0,0.0008527083417539004,0.004308776525087576,gap_371_vs_251,LEADER_CHALLENGER_GAP,True,1.0001659753237733,0.19153970191457342,True,5.053048403660544
CALIBRATION,calibration,2026082401,S3,24,late,322,55646.34493532589,,0.0002544304312230264,0.011833396559827977,utility_action_322,TOP_ACTION_UTILITY,False,1.0001190089588794,0.06001880936049756,False,46.50936015375913
CALIBRATION,calibration,2026082401,S3,24,late,371,50232.665871281584,322.0,0.0006710786751853014,0.04375459444319109,gap_371_vs_322,LEADER_CHALLENGER_GAP,False,1.0001055053427954,0.15040648156168598,True,65.20039462006353
CALIBRATION,calibration,2026082401,S3,24,late,324,49543.67254447678,,0.0006071324806998242,0.052520144697914356,utility_action_324,TOP_ACTION_UTILITY,True,1.0002770410266872,0.13513802448425113,True,86.50524616534418
CALIBRATION,calibration,2026082401,S3,24,late,371,48416.05056315908,324.0,0.0008797466773901737,0.003067846305104708,gap_371_vs_324,LEADER_CHALLENGER_GAP,True,1.000188582095044,0.1935763582511518,True,3.4871928294241195
CALIBRATION,calibration,2026082401,S3,24,late,346,51326.78160716882,,0.00038893782560211153,0.023457028085225172,utility_action_346,TOP_ACTION_UTILITY,True,1.000081225117159,0.08811547738765763,True,60.310482913076235
CALIBRATION,calibration,2026082401,S3,24,late,371,48469.94432377477,346.0,0.0007429696644952239,0.032130962917793895,gap_371_vs_346,LEADER_CHALLENGER_GAP,True,1.0000796878808513,0.16357138925650033,True,43.24666867741333
CALIBRATION,calibration,2026082401,S3,24,late,349,56796.947561758534,,0.00035675334335152816,0.02236911458038547,utility_action_349,TOP_ACTION_UTILITY,False,1.0001849870835184,0.08502184985731648,True,62.70190594498223
CALIBRATION,calibration,2026082401,S3,24,late,371,49861.320722940254,349.0,0.0007266727921417622,0.033218876422633596,gap_371_vs_349,LEADER_CHALLENGER_GAP,False,1.000146801316084,0.16226348105956132,True,45.71366477713552
CALIBRATION,calibration,2026082401,S3,24,late,370,51135.62348320459,,0.0002738675198536661,0.012011505016812998,utility_action_370,TOP_ACTION_UTILITY,False,1.0001597200932626,0.061930174913611725,False,43.85881547118486
CALIBRATION,calibration,2026082401,S3,24,late,371,48303.984625661404,370.0,0.0006821390897324613,0.043576485986206066,gap_371_vs_370,LEADER_CHALLENGER_GAP,False,1.0001183689762698,0.1499216716620776,True,63.88211237578689
CALIBRATION,calibration,2026082401,S3,24,late,371,48139.423951918165,,0.0006301157520378247,0.055587991003019074,utility_action_371,TOP_ACTION_UTILITY,True,1.00012285588691,0.13825179575472407,True,88.21869763332346
CALIBRATION,calibration,2026082401,S3,24,late,372,51789.321533172384,,0.000580083364153341,0.05010429569858771,utility_action_372,TOP_ACTION_UTILITY,True,1.0001364037282607,0.13201112179011934,True,86.37430203108357
CALIBRATION,calibration,2026082401,S3,24,late,371,49043.51302708013,372.0,0.0008392076528361804,0.005483695304431359,gap_371_vs_372,LEADER_CHALLENGER_GAP,True,1.0001930589711214,0.18584899688057488,True,6.5343723760128976
CALIBRATION,calibration,2026082401,S3,40,early,659,22323.868787422754,,0.0019143209087059696,0.25110119435700906,utility_action_659,TOP_ACTION_UTILITY,True,1.0003954984045595,0.286022022613317,True,131.16985413210935
CALIBRATION,calibration,2026082401,S3,40,early,900,23784.596411790717,659.0,0.0029407998932694055,0.17653498049413657,gap_900_vs_659,LEADER_CHALLENGER_GAP,True,1.0004088981328279,0.45353767272181067,True,60.02957933253851
CALIBRATION,calibration,2026082401,S3,40,early,660,22836.217369524664,,0.0018886209331730685,0.24838037230097776,utility_action_660,TOP_ACTION_UTILITY,False,1.000237999014197,0.2854019152077112,True,131.5141476715893
CALIBRATION,calibration,2026082401,S3,40,early,900,23614.909547316263,660.0,0.002966678512049229,0.17925580255016788,gap_900_vs_660,LEADER_CHALLENGER_GAP,False,1.0002451156266126,0.45589374038848124,True,60.42306297164204
CALIBRATION,calibration,2026082401,S3,40,early,699,24311.59480547651,,0.0022383402398874334,0.4239018939446265,utility_action_699,TOP_ACTION_UTILITY,True,1.0003909051822186,0.3490059465524129,True,189.38224242706937
CALIBRATION,calibration,2026082401,S3,40,early,900,25020.172300948772,699.0,0.0031270722298885802,0.003734280906519169,gap_900_vs_699,LEADER_CHALLENGER_GAP,True,1.0002817262438994,0.49463296973297766,True,1.1941780144465113
CALIBRATION,calibration,2026082401,S3,40,early,700,24630.200505837725,,0.002188972108872325,0.4109964307291917,utility_action_700,TOP_ACTION_UTILITY,True,1.0002415302085317,0.34353754014446264,True,187.75772841661347
CALIBRATION,calibration,2026082401,S3,40,early,900,24716.7968228062,700.0,0.003124157655958946,0.01663974412195395,gap_900_vs_700,LEADER_CHALLENGER_GAP,True,1.0003959131923141,0.49116683644116654,True,5.326153784273878
CALIBRATION,calibration,2026082401,S3,40,early,739,22995.769423288475,,0.0018648762939120775,0.23976096862952512,utility_action_739,TOP_ACTION_UTILITY,False,1.0003521477762063,0.28279648099124544,False,128.56668799546068
CALIBRATION,calibration,2026082401,S3,40,early,900,25150.999958302382,739.0,0.002816598605553887,0.18787520622162052,gap_900_vs_739,LEADER_CHALLENGER_GAP,False,1.0005594355890859,0.4466862541794093,True,66.70286843541011
CALIBRATION,calibration,2026082401,S3,40,early,740,22822.366285914744,,0.0018857754957726353,0.24858039975826374,utility_action_740,TOP_ACTION_UTILITY,False,1.0002888941009775,0.2848854859002632,True,131.81866044792145
CALIBRATION,calibration,2026082401,S3,40,early,900,24175.197255522602,740.0,0.0028778444414513746,0.1790557750928819,gap_900_vs_740,LEADER_CHALLENGER_GAP,False,1.000422820333026,0.44745805253534743,True,62.218712211761954
CALIBRATION,calibration,2026082401,S3,40,early,859,21567.29780638658,,0.0019583778373803446,0.2504616145320164,utility_action_859,TOP_ACTION_UTILITY,True,1.0006105563900232,0.28760362341486984,True,127.89238611229912
CALIBRATION,calibration,2026082401,S3,40,early,900,22980.721825685276,859.0,0.002948812767588298,0.17717456031912926,gap_900_vs_859,LEADER_CHALLENGER_GAP,True,1.0005337611224685,0.4470221377950275,True,60.083353635243654
CALIBRATION,calibration,2026082401,S3,40,early,860,23233.423409683925,,0.0018989942604461533,0.2540120771904838,utility_action_860,TOP_ACTION_UTILITY,True,1.0006196230762923,0.28945446666591285,True,133.76137173305924
