method,seed,bo_iteration,selected_action_index,selected_action_x,observed_scalar_outcome,incumbent_before_observation,incumbent,noise_free_best_value_observed,simple_regret,t_0_10_status,t_0_10,active_factor_indices,M_t,N,cumulative_factor_use_through_iteration,cumulative_final_active_factor_use,raw_factor_likelihood_evaluation_count,inference_ess,inference_ess_fraction,inference_wall_time_seconds,selected_action_acquisition_estimate,structural_bound_at_worst_challenger,empirical_inference_allowance,adaptive_heldout_full_target_acquisition_regret,numerical_accuracy_reliable,config_sha256,starting_git_commit,preference_bank_sha256,scalar_noise_sha256,screened_factor_source,scalar_observation_count
standard,7,5,6,0.375,0.01453659019518411,0.5282595323292082,0.5282595323292082,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.007682952244989213,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,8
standard,7,6,13,0.8125,0.6844577394889417,0.5282595323292082,0.6844577394889417,0.69338852619193,0.2948469044213524,not_reached,7,[],0,8,0,0,0,,,0.0,0.007265748908527107,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,9
full,7,1,1,0.0625,0.06281402857058671,0.25971205802071967,0.25971205802071967,0.258984272217597,0.7292511583956854,not_reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,8,48,524328,65492.906999063096,0.9993424529886337,0.03895929199643433,0.06165671716500076,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,4
full,7,2,13,0.8125,0.6844577394889417,0.25971205802071967,0.6844577394889417,0.69338852619193,0.2948469044213524,not_reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,16,48,524328,65498.871397974915,0.9994334624935137,0.038925457978621125,0.054827852919286484,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,5
full,7,3,12,0.75,0.980753559756491,0.6844577394889417,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,24,48,524328,65500.344132674916,0.9994559346416461,0.03900041710585356,0.003635263193192131,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,6
full,7,4,11,0.6875,0.5577828902456112,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,32,48,524344,65496.82128955429,0.9994021803215681,0.03816083399578929,0.0012745122647594607,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,7
full,7,5,4,0.25,0.501606408653959,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,40,48,524344,65504.741060987064,0.9995230264432841,0.03854933404363692,0.00023222568127321988,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,8
full,7,6,6,0.375,0.01453659019518411,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,48,48,524328,65513.904877862224,0.9996628551919895,0.03836841695010662,0.00015870153439736734,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,9
adaptive,7,1,1,0.0625,0.06281402857058671,0.25971205802071967,0.25971205802071967,0.258984272217597,0.7292511583956854,not_reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,7,41,983220,16372.70134417222,0.9993103847761364,0.1270519606769085,0.06158480066418327,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,4
adaptive,7,2,13,0.8125,0.6844577394889417,0.25971205802071967,0.6844577394889417,0.69338852619193,0.2948469044213524,not_reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,14,41,983220,16374.46122417027,0.9994177993267988,0.12799725029617548,0.05682311106304457,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,5
adaptive,7,3,12,0.75,0.980753559756491,0.6844577394889417,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,21,41,983222,16375.334156763192,0.9994710789040034,0.1259057919960469,0.003530700029541884,2.4862014803777555e-05,0.0005678751664999231,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,6
adaptive,7,4,11,0.6875,0.5577828902456112,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,28,41,983292,16371.910146713164,0.9992620939155984,0.12380908173508942,0.0014854100604169552,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,7
adaptive,7,5,4,0.25,0.501606408653959,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,35,41,983286,16376.222082650766,0.9995252735992899,0.12432904331944883,0.0003842446521722076,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,8
adaptive,7,6,3,0.1875,0.5282595323292082,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 5, 6, 7]",6,8,41,41,868497,16378.374328669317,0.9996566362713206,0.11409662454389036,0.0002145389539604338,0.0001921323246775554,0.00013008590001755392,2.583270292296657e-05,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,9
standard,8,1,3,0.1875,0.5130379857765214,0.2555429603005696,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.05093791860101462,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,4
standard,8,2,4,0.25,0.5049088256603058,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.016699012719823964,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,5
standard,8,3,5,0.3125,0.20778769889769472,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.016419512889546524,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,6
standard,8,4,1,0.0625,0.0630411854572416,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.009902984038089854,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,7
standard,8,5,6,0.375,0.012873823223311709,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.008800035805068922,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,8
standard,8,6,15,0.9375,0.00454583909407617,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.007996691058804687,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,9
full,8,1,3,0.1875,0.5130379857765214,0.2555429603005696,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,8,48,524344,65488.66577849808,0.9992777370986645,0.038852541940286756,0.07248654118063799,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,4
full,8,2,4,0.25,0.5049088256603058,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,16,48,524344,65493.4213476655,0.9993503013254623,0.039261958096176386,0.019734442209149803,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,5
full,8,3,1,0.0625,0.0630411854572416,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,24,48,524328,65499.77739287832,0.9994472868786365,0.03945304197259247,0.01218375961368037,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,6
full,8,4,11,0.6875,0.5652813422601267,0.5130379857765214,0.5652813422601267,0.565131658509561,0.4231037721037214,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,32,48,524328,65505.424972216904,0.9995334621004777,0.03950499999336898,0.010990168545188313,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,7
full,8,5,10,0.625,0.16829212170753846,0.5652813422601267,0.5652813422601267,0.565131658509561,0.4231037721037214,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,40,48,524344,65508.728676800965,0.9995838726318507,0.03855845890939236,0.01568339244203638,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,8
full,8,6,12,0.75,0.9827574695667048,0.5652813422601267,0.9827574695667048,0.9882354306132825,0.0,reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,48,48,524328,65516.532766791664,0.9997029535948435,0.03883600002154708,0.007475998232721471,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,9
adaptive,8,1,3,0.1875,0.5130379857765214,0.2555429603005696,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 3, 4, 5, 6, 7]",7,8,7,42,983286,16372.055274118817,0.9992709517894786,0.12788583291694522,0.07318616408442306,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,4
adaptive,8,2,4,0.25,0.5049088256603058,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 3, 4, 5, 6, 7]",7,8,14,42,983290,16373.282618035102,0.9993458629171815,0.12818704033270478,0.01848958591804524,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,5
adaptive,8,3,1,0.0625,0.0630411854572416,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 3, 4, 5, 6, 7]",7,8,21,42,983220,16374.831019999336,0.9994403698730063,0.1254257068503648,0.012118141631965028,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,6
adaptive,8,4,11,0.6875,0.5652813422601267,0.5130379857765214,0.5652813422601267,0.565131658509561,0.4231037721037214,not_reached,6,"[0, 1, 3, 4, 5, 6, 7]",7,8,28,42,983220,16376.401892035725,0.9995362482931961,0.1259846251923591,0.011622536489552047,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,7
adaptive,8,5,10,0.625,0.16829212170753846,0.5652813422601267,0.5652813422601267,0.565131658509561,0.4231037721037214,not_reached,6,"[0, 1, 3, 4, 5, 6, 7]",7,8,35,42,983290,16377.19629412066,0.9995847347485755,0.12629379192367196,0.015456160073333678,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,8
adaptive,8,6,12,0.75,0.9827574695667048,0.5652813422601267,0.9827574695667048,0.9882354306132825,0.0,reached,6,"[0, 1, 3, 4, 5, 6, 7]",7,8,42,42,983260,16378.995171890154,0.9996945295343111,0.12433708319440484,0.00725978458234284,3.86557129964544e-05,0.0015072819413913877,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,9
standard,9,1,3,0.1875,0.5350772410743112,0.27095067981880133,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.04799624850458451,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,4
standard,9,2,4,0.25,0.5048243089256131,0.5350772410743112,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.014993601761957673,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,5
standard,9,3,5,0.3125,0.19687989242208348,0.5350772410743112,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.01410559767083265,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,6
standard,9,4,1,0.0625,0.07867798565211633,0.5350772410743112,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.008680456765461395,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,7
standard,9,5,6,0.375,0.014358191811662997,0.5350772410743112,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.0072690489668361565,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,8
standard,9,6,13,0.8125,0.693259146082851,0.5350772410743112,0.693259146082851,0.69338852619193,0.2948469044213524,not_reached,7,[],0,8,0,0,0,,,0.0,0.007111132252007969,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,9
full,9,1,3,0.1875,0.5350772410743112,0.27095067981880133,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,2,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,8,48,524328,65490.92358861337,0.9993121885469569,0.039346916135400534,0.05829811839960427,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,4
full,9,2,12,0.75,0.9794179395464871,0.5350772410743112,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,16,48,524328,65496.09413114222,0.9993910847647434,0.03914091712795198,0.010451358322493533,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,5
full,9,3,11,0.6875,0.5783797745797119,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,24,48,524344,65497.053842927315,0.9994057288044329,0.038856707978993654,0.0012874769204913286,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,6
full,9,4,13,0.8125,0.693259146082851,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,32,48,524328,65503.31991893565,0.9995013415364937,0.03872179100289941,0.0004811026778089409,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,7
full,9,5,9,0.5625,0.036841245555437246,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,40,48,524328,65504.94909696056,0.9995262008203211,0.03753195912577212,0.00015448356613792817,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,8
full,9,6,0,0.0,0.011374918992269029,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,48,48,524328,65510.58707197592,0.99961222949182,0.038091749884188175,0.0001561439610415612,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,9
