method,seed,bo_iteration,refinement_index,leader_index,worst_challenger_index,active_set_before_refinement,newly_activated_factor,per_factor_contribution_scores,active_acquisition_gap,B_struct,B_infer,stopping_envelope,screening_tolerance,stopping_reason,inference_draws_per_batch,inference_total_draws,inference_ess,inference_ess_fraction,laplace_mode_iterations,laplace_gradient_infinity_norm,comparison_minimum_eigenvalue,comparison_condition_number,raw_factor_likelihood_evaluation_count_cumulative,refinement_wall_time_seconds,numerical_accuracy_reliable,config_sha256
adaptive,5,5,6,10,9,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 1.9932145820672222e-06, null, null, null, null, 0.27838748233803867]",-0.0023319578573092253,0.2783894755526208,0.000881955989441392,0.27693947368475297,0.05,activate_factor,8192,16384,16378.58472178437,0.9996694776479718,3,5.516698209362403e-13,6.382091815800932,1568.7318119518793,344205,0.011817707912996411,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,5,5,7,10,9,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 1.9932145820672222e-06, null, null, null, null, null]",-0.00034967097369125507,1.9932145820672222e-06,0.0009847229751583579,0.00063704521604917,0.05,screening_tolerance,8192,16384,16377.113254257152,0.9995796663975313,3,5.341282971471628e-13,6.382091815800932,1568.7318119518793,458942,0.011693791020661592,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,5,6,0,1,11,[],5,"[0.061992634331721745, 0.2163755546542322, 7.299695907787684e-05, 0.01777058684831241, 0.06704380407195544, 0.23544365400205877, 0.0670391354198726, 0.017752954060177562]",-0.001717885247968894,0.6834913203474084,0.0010311619140844375,0.682804597013524,0.05,activate_factor,8192,16384,16383.999999999982,0.9999999999999989,0,0.0,6.382091815800932,1568.7318119518793,0,0.012446749955415726,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,5,6,1,1,6,[5],6,"[0.061992309381936915, 0.21637442046803917, 6.903826028672369e-05, 0.00507373937844196, 0.019093702917197017, null, 0.23410718879361528, 0.06199504426452321]",-0.0015773710486582707,0.5987054434640402,0.0010163045625975508,0.5981443769779795,0.05,activate_factor,8192,16384,16383.783205468068,0.9999867679118694,2,7.018408076930882e-11,6.382091815800932,1568.7318119518793,16389,0.011335916118696332,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,5,6,2,1,12,"[5, 6]",4,"[0.06199376651601733, 0.21637950636571476, 8.678978742122384e-05, 0.06200871833862735, 0.23411069881821087, null, null, 0.005054947962819819]",-0.0032488059862287853,0.5796344277888115,0.0009599694719229894,0.5773455912745057,0.05,activate_factor,8192,16384,16383.62300943924,0.9999769903222192,2,6.996925261404385e-11,6.382091815800932,1568.7318119518793,49167,0.010591958882287145,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,5,6,3,1,0,"[4, 5, 6]",0,"[0.29610787764482516, 0.2783661489913671, 8.679065727055367e-05, 2.4865854740415734e-05, null, null, null, 1.5381994616194042e-07]",-0.0012314343546192422,0.5745858369681494,0.0015090808335922242,0.5748634834471223,0.05,activate_factor,8192,16384,16382.721485738577,0.9999219656822862,3,4.49478426483782e-13,6.382091815800932,1568.7318119518793,98340,0.010799540905281901,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,5,6,4,16,1,"[0, 4, 5, 6]",1,"[null, 0.2783661489913671, 8.679065727055367e-05, 2.4865854740415734e-05, null, null, null, 1.5381994616194042e-07]",-0.00046619844812213697,0.27847795932332425,0.000968357611694365,0.27898011848689647,0.05,activate_factor,8192,16384,16381.274426319414,0.9998336441845346,3,4.613877639322861e-13,6.382091815800932,1568.7318119518793,163904,0.010575958993285894,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,5,6,5,16,13,"[0, 1, 4, 5, 6]",3,"[null, null, 8.679042695962076e-05, 0.2163787678472206, null, null, null, 0.0013385170454929725]",-0.001065097332821112,0.21780407531967322,0.0008953434434202858,0.2176343214302724,0.05,activate_factor,8192,16384,16380.99070317035,0.9998163270977997,3,4.726680947141591e-13,6.382091815800932,1568.7318119518793,245859,0.011273999931290746,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,5,6,6,16,9,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 1.9745611565897213e-05, null, null, null, null, 0.2163925918934616]",-0.0017982240596931401,0.21641233750502756,0.0008776706493103675,0.21549178409464478,0.05,activate_factor,8192,16384,16380.118427549489,0.9997630876189874,3,1.1124434706744069e-13,6.382091815800932,1568.7318119518793,344205,0.011013166978955269,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,5,6,7,9,9,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 0.0, null, null, null, null, null]",0.0,0.0,0.0,0.0,0.05,screening_tolerance,8192,16384,16378.707897354834,0.9996769956881613,3,3.401168235939167e-13,6.382091815800932,1568.7318119518793,458942,0.011803792091086507,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,1,0,1,5,[],5,"[0.061992634331721745, 0.2163755546542322, 7.299695907787684e-05, 0.01777058684831241, 0.06704380407195544, 0.23544365400205877, 0.0670391354198726, 0.017752954060177562]",-0.012477968677242149,0.6834913203474084,0.0024172381949548643,0.6734305898651212,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.011390332831069827,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,1,1,5,4,[5],4,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, null, 0.0861268494367617, 0.022807662894551786]",-0.006593633462039844,0.48985261505931627,0.0023476434021807257,0.48560662499945717,0.05,activate_factor,8192,16384,16381.97750512349,0.9998765567091974,2,5.812426095985757e-10,6.382091815800932,1568.7318119518793,16389,0.010042333044111729,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,1,2,1,0,"[4, 5]",0,"[0.29610787764482516, 0.2783661489913671, 8.679065727055367e-05, 2.4865854740415734e-05, null, null, 5.808586089994971e-07, 1.5381994616194042e-07]",-0.008090271135109833,0.5745864178267583,0.005270826035196699,0.5717669727268452,0.05,activate_factor,8192,16384,16380.793017441762,0.9998042613184669,2,4.682021437218964e-11,6.382091815800932,1568.7318119518793,49167,0.011045417049899697,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,1,3,0,6,"[0, 4, 5]",6,"[null, 0.06199263152596019, 2.0904185861954237e-05, 0.005059948782306951, null, null, 0.234106866649592, 0.061994958956023784]",-0.016951520156796723,0.36317531009974485,0.0025823010946842235,0.3488060910376324,0.05,activate_factor,8192,16384,16378.714066189224,0.9996773722039322,2,6.824582010622748e-10,6.382091815800932,1568.7318119518793,98334,0.011559667065739632,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,1,4,0,1,"[0, 4, 5, 6]",1,"[null, 0.2783661489913671, 8.679065727055367e-05, 2.4865854740415734e-05, null, null, null, 1.5381994616194042e-07]",-0.0032062231142593375,0.27847795932332425,0.0024899127592451593,0.27776164896831007,0.05,activate_factor,8192,16384,16376.127032812657,0.9995194722175694,2,6.824549814155034e-10,6.382091815800932,1568.7318119518793,163890,0.011793333804234862,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,1,5,15,13,"[0, 1, 4, 5, 6]",3,"[null, null, 0.00013492450138439022, 0.21639255844335561, null, null, null, 0.0013386023539924054]",-0.00734024631624272,0.21786608529873244,0.002579161337672077,0.2131050003201618,0.05,activate_factor,8192,16384,16375.50913473893,0.9994817587120929,2,1.0546885587103816e-10,6.382091815800932,1568.7318119518793,245835,0.011378708062693477,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,1,6,13,9,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 6.787945567973375e-05, null, null, null, null, 0.21773104042750788]",-0.028829229614278837,0.2177989198831876,0.0025454376243411025,0.19151512789324987,0.05,activate_factor,8192,16384,16374.557980552829,0.9994237048677264,2,6.597193902280196e-10,6.382091815800932,1568.7318119518793,344169,0.011660292046144605,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,1,7,13,13,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 0.0, null, null, null, null, null]",0.0,0.0,0.0,0.0,0.05,screening_tolerance,8192,16384,16371.612643611017,0.999243935767274,2,5.589708695907802e-10,6.382091815800932,1568.7318119518793,458892,0.011747458949685097,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,2,0,12,11,[],5,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, 0.3024803349875133, 0.0861268494367617, 0.022807662894551786]",-0.0035227077101929296,0.7923329500468295,0.0006782693400100644,0.7894885116766466,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.009672458050772548,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,2,1,12,6,[5],6,"[1.7158486661350243e-06, 5.988900307907438e-06, 2.0903316012624417e-05, 0.06704380126619387, 0.2531933269374243, null, 0.25319490281050433, 0.06704975309889744]",-0.0030039357294619285,0.6405103921780068,0.0005989188200617415,0.6381053752686066,0.05,activate_factor,8192,16384,16382.354210002763,0.9998995489503639,2,1.6681100944992977e-13,6.382091815800932,1568.7318119518793,16389,0.010239624883979559,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,2,2,12,16,"[5, 6]",0,"[0.23411728411155439, 0.061997717423635836, 3.86557129964544e-05, 0.06199492774249234, 0.23410674791059238, null, null, 0.005054862654320385]",-0.003580100732029921,0.5973101955555917,0.0006369043225199928,0.5943669991460818,0.05,activate_factor,8192,16384,16380.602252921672,0.9997926179761762,2,1.3038381485586115e-10,6.382091815800932,1568.7318119518793,49167,0.010480042081326246,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,2,3,12,3,"[0, 5, 6]",4,"[null, 2.4865624429482584e-05, 8.678955711029094e-05, 0.27836262033110754, 0.29609455153240877, null, null, 0.00639331118836663]",-0.0032708763158593463,0.5809621382334227,0.0006459323902817183,0.578337194307845,0.05,activate_factor,8192,16384,16378.7058137606,0.9996768685156616,2,6.820728426504274e-10,6.382091815800932,1568.7318119518793,98334,0.010373540921136737,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,2,4,12,3,"[0, 4, 5, 6]",3,"[null, 2.4865624429482584e-05, 8.678955711029094e-05, 0.27836262033110754, null, null, null, 0.00639331118836663]",-0.006035586324029322,0.284867586701014,0.0007671287679643212,0.279599129144949,0.05,activate_factor,8192,16384,16376.092508857162,0.9995173650425514,3,4.2993386628609187e-13,6.382091815800932,1568.7318119518793,163898,0.011109000071883202,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,2,5,12,1,"[0, 3, 4, 5, 6]",1,"[null, 0.21637950636571476, 8.678978742122384e-05, null, null, null, null, 0.005054947962819819]",-0.005751760227737558,0.22152124411595583,0.0010546162781936092,0.21682410016641188,0.05,activate_factor,8192,16384,16375.01806369946,0.9994517861144689,3,4.707345624410664e-13,6.382091815800932,1568.7318119518793,245853,0.011163583025336266,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,2,6,12,9,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 1.9744741716567393e-05, null, null, null, null, 0.22144738603633526]",-0.007203950285400076,0.22146713077805188,0.0007365454147226474,0.21499972590737446,0.05,activate_factor,8192,16384,16374.28777074171,0.9994072125696845,3,3.9229730575129906e-13,6.382091815800932,1568.7318119518793,344199,0.011037959018722177,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,2,7,12,12,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 0.0, null, null, null, null, null]",0.0,0.0,0.0,0.0,0.05,screening_tolerance,8192,16384,16372.650268846643,0.9993072673856593,3,3.337885523535533e-13,6.382091815800932,1568.7318119518793,458936,0.011730457888916135,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,3,0,11,10,[],5,"[5.83664370549573e-07, 2.037188825266138e-06, 7.1104876692773914e-06, 0.022805669775878952, 0.08612643219116893, 0.3024807522331061, 0.30114542121085563, 0.0797477591962552]",-0.0008670161552112635,0.7923157659481297,0.00022955384321800257,0.7916783036361364,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.010017917025834322,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,3,1,11,10,[5],6,"[5.83664370549573e-07, 2.037188825266138e-06, 7.1104876692773914e-06, 0.022805669775878952, 0.08612643219116893, null, 0.30114542121085563, 0.0797477591962552]",-0.00020762887321026463,0.48983501371502375,0.00023334242217823642,0.4898607272639917,0.05,activate_factor,8192,16384,16382.531314644855,0.9999103585598667,3,4.530820163495264e-13,6.382091815800932,1568.7318119518793,16391,0.01014599995687604,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,3,2,11,4,"[5, 6]",4,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, null, null, 0.022807662894551786]",-0.00034252959171188804,0.4037257656225546,0.00015233531152196125,0.4035355713423647,0.05,activate_factor,8192,16384,16380.102125075888,0.9997620925949638,3,2.509902008451803e-13,6.382091815800932,1568.7318119518793,49173,0.00999879208393395,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,3,3,11,16,"[4, 5, 6]",0,"[0.23411615192725882, 0.0619937657121532, 2.486288465310738e-05, 0.017756796252177406, null, null, null, 0.01775286875167813]",-0.00030471673934683713,0.3316444455279206,0.00014197453845428223,0.33148170332702803,0.05,activate_factor,8192,16384,16378.91456556155,0.9996896097144501,3,2.142730437526552e-13,6.382091815800932,1568.7318119518793,98346,0.010410916991531849,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,3,4,11,3,"[0, 4, 5, 6]",3,"[null, 2.091391294684128e-05, 7.299672876694393e-05, 0.23412448884079265, null, null, null, 0.019091317285724375]",-0.000285128606608073,0.2533097167682308,0.00018605699630600762,0.2532106451579287,0.05,activate_factor,8192,16384,16377.48633981915,0.9996024377331024,3,4.043987254965267e-13,6.382091815800932,1568.7318119518793,163910,0.011198708089068532,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,3,5,11,1,"[0, 3, 4, 5, 6]",1,"[null, 0.2163755546542322, 7.299695907787684e-05, null, null, null, null, 0.017752954060177562]",-0.0002716107894809377,0.2342015056734876,0.0001449607360811268,0.23407485562008779,0.05,activate_factor,8192,16384,16376.061229150822,0.9995154558807875,3,4.317102231254921e-13,6.382091815800932,1568.7318119518793,245865,0.011121416930109262,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,3,6,11,9,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 5.9519133732203605e-06, null, null, null, null, 0.234145392133693]",-0.00033087552179735387,0.23415134404706628,0.00015063303739324682,0.23397110156266218,0.05,activate_factor,8192,16384,16374.258069321406,0.9994053997388553,3,4.973799150320701e-13,6.382091815800932,1568.7318119518793,344211,0.011513208039104939,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,3,7,11,0,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 2.486288465310738e-05, null, null, null, null, null]",-0.00020363022827912087,2.4862884653107375e-05,0.00021676216003110573,3.7994816405092234e-05,0.05,screening_tolerance,8192,16384,16373.81152170704,0.9993781446354395,3,2.468025783741723e-13,6.382091815800932,1568.7318119518793,458948,0.012420250102877617,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,4,0,10,5,[],5,"[5.83664370549573e-07, 2.037188825266138e-06, 7.1104876692773914e-06, 0.022805669775878952, 0.08612643219116893, 0.3024807522331061, 0.30114542121085563, 0.0797477591962552]",-0.0002864684928508616,0.7923157659481297,0.0001425676307035243,0.7921718650859824,0.05,activate_factor,8192,16384,16383.999999999978,0.9999999999999987,0,0.0,6.382091815800932,1568.7318119518793,0,0.010261333081871271,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,4,1,10,4,[5],6,"[1.7158486661350243e-06, 5.988900307907438e-06, 2.0903316012624417e-05, 0.06704380126619387, 0.2531933269374243, null, 0.25319490281050433, 0.06704975309889744]",-9.896308721264625e-05,0.6405103921780068,0.00015612002996339346,0.6405675491207575,0.05,activate_factor,8192,16384,16383.3282005926,0.9999589966182006,3,3.7390462904671184e-13,6.382091815800932,1568.7318119518793,16391,0.01019229181110859,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,4,2,10,4,"[5, 6]",4,"[1.7158486661350243e-06, 5.988900307907438e-06, 2.0903316012624417e-05, 0.06704380126619387, 0.2531933269374243, null, null, 0.06704975309889744]",-0.0003462843847449181,0.3873154893675024,0.0003006921362116089,0.3872698971189691,0.05,activate_factor,8192,16384,16380.848574391915,0.9998076522456003,3,4.89386309254769e-13,6.382091815800932,1568.7318119518793,49173,0.010401292005553842,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,4,3,10,0,"[4, 5, 6]",0,"[0.23411582697747396, 0.06199263152596019, 2.0904185861954237e-05, 0.005059948782306951, null, null, null, 0.061994958956023784]",-0.0002829408690044187,0.36318427042762685,0.00015511136090244206,0.3630564409195249,0.05,activate_factor,8192,16384,16379.756081950887,0.9997409717987602,3,3.283783970653778e-13,6.382091815800932,1568.7318119518793,98346,0.010599542176350951,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,4,4,10,3,"[0, 4, 5, 6]",3,"[null, 1.97797267538497e-05, 6.903802997579076e-05, 0.22142764137092216, null, null, null, 0.06333340749007002]",-0.00024105742659767844,0.2848498666177218,0.00013667372137348988,0.2847454829124976,0.05,activate_factor,8192,16384,16378.5587750142,0.9996678939828003,3,4.636291350834654e-13,6.382091815800932,1568.7318119518793,163910,0.010789874941110611,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,4,5,10,1,"[0, 3, 4, 5, 6]",1,"[null, 0.21637442046803917, 6.903826028672369e-05, null, null, null, null, 0.06199504426452321]",-0.00031966857452264295,0.2784385029928491,0.00024256210667412373,0.2783613965250006,0.05,activate_factor,8192,16384,16376.336460222488,0.9995322546522515,3,4.955480470414386e-13,6.382091815800932,1568.7318119518793,245865,0.011028333101421595,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,4,6,10,9,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 1.9932145820672222e-06, null, null, null, null, 0.27838748233803867]",-0.000386632692149836,0.2783894755526208,0.0001480156694684509,0.27815085852993937,0.05,activate_factor,8192,16384,16375.694757817484,0.999493088245696,3,5.169198402654729e-13,6.382091815800932,1568.7318119518793,344211,0.011363249970600009,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,4,7,10,10,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 0.0, null, null, null, null, null]",0.0,0.0,0.0,0.0,0.05,screening_tolerance,8192,16384,16374.460808242451,0.9994177739405793,3,5.031530747601209e-13,6.382091815800932,1568.7318119518793,458948,0.011634833877906203,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,5,0,0,5,[],5,"[0.23411615192725882, 0.0619937657121532, 2.486288465310738e-05, 0.017756796252177406, 0.06703985316433696, 0.23544252262162732, 0.06703881327584932, 0.01775286875167813]",-8.590246535363568e-05,0.7011656345897341,9.994532488343197e-05,0.7011796774492639,0.05,activate_factor,8192,16384,16383.999999999989,0.9999999999999993,0,0.0,6.382091815800932,1568.7318119518793,0,0.010103583103045821,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,5,1,5,4,[5],4,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, null, 0.0861268494367617, 0.022807662894551786]",-6.636771493942052e-06,0.48985261505931627,0.00010781606847404146,0.4899537943562964,0.05,activate_factor,8192,16384,16383.306222971261,0.9999576552106483,3,4.222007400807304e-13,6.382091815800932,1568.7318119518793,16391,0.010183792095631361,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,5,2,6,16,"[4, 5]",0,"[0.23411582697747396, 0.06199263152596019, 2.0904185861954237e-05, 0.005059948782306951, null, null, 0.234106866649592, 0.061994958956023784]",-0.00010240869469271782,0.5972911370772189,0.00011281580124878325,0.597301544183775,0.05,activate_factor,8192,16384,16382.006797882164,0.9998783445973001,3,1.5354384430565915e-13,6.382091815800932,1568.7318119518793,49173,0.010180833050981164,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,5,3,5,6,"[0, 4, 5]",6,"[null, 2.037188825266138e-06, 7.1104876692773914e-06, 0.022805669775878952, null, null, 0.30114542121085563, 0.0797477591962552]",-0.00011746286845669204,0.40370799785948425,0.00011190735721227629,0.4037024423482398,0.05,activate_factor,8192,16384,16380.38593873193,0.9997794152058063,3,4.976019596369952e-13,6.382091815800932,1568.7318119518793,98346,0.010560167022049427,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,5,4,1,3,"[0, 4, 5, 6]",1,"[null, 0.21639329719216077, 0.00013492450138439022, 0.21639255844335561, null, null, null, 0.0013386023539924054]",-7.860171194052935e-05,0.4342593824908932,0.00011589949209054364,0.4342966802710432,0.05,activate_factor,8192,16384,16379.468075485545,0.999723393279147,3,3.4305891460917337e-13,6.382091815800932,1568.7318119518793,163910,0.010557583998888731,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,5,5,15,3,"[0, 1, 4, 5, 6]",3,"[null, null, 0.00013492450138439022, 0.21639255844335561, null, null, null, 0.0013386023539924054]",-8.284535158488166e-05,0.21786608529873244,0.00020867324366492584,0.2179919131908125,0.05,activate_factor,8192,16384,16378.760282257643,0.9996801930088893,3,5.202505093393484e-13,6.382091815800932,1568.7318119518793,245865,0.011400165967643261,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,5,6,15,7,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 6.787968599066667e-05, null, null, null, null, 0.21639267720196104]",-0.000126283555139727,0.21646055688795174,0.00011285892091428779,0.2164471322537263,0.05,activate_factor,8192,16384,16377.620369457702,0.9996106182530335,3,2.4136248555350903e-13,6.382091815800932,1568.7318119518793,344211,0.011042500147596002,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,5,7,15,3,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 0.00013492450138439022, null, null, null, null, null]",-6.325296452637352e-05,0.00013492450138439022,0.0001408861135876722,0.0002125576504456889,0.05,screening_tolerance,8192,16384,16376.545480365916,0.999545012229365,3,5.523359547510154e-13,6.382091815800932,1568.7318119518793,458948,0.01147891697473824,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,6,0,4,5,[],5,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, 0.3024803349875133, 0.0861268494367617, 0.022807662894551786]",-9.90960376736841e-05,0.7923329500468295,0.00010394307663143468,0.7923377970857872,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.010369667084887624,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,6,1,4,6,[5],6,"[1.7158486661350243e-06, 5.988900307907438e-06, 2.0903316012624417e-05, 0.06704380126619387, 0.2531933269374243, null, 0.25319490281050433, 0.06704975309889744]",-5.813036588014098e-05,0.6405103921780068,0.00019412711110927656,0.6406463889232359,0.05,activate_factor,8192,16384,16383.404936484094,0.999963680205328,3,4.222007400807304e-13,6.382091815800932,1568.7318119518793,16391,0.010403707856312394,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,6,2,5,4,"[5, 6]",4,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, null, null, 0.022807662894551786]",-6.881409218912233e-05,0.4037257656225546,8.765250266596915e-05,0.4037446040330314,0.05,activate_factor,8192,16384,16383.097669441766,0.999944926113389,3,3.118864758469564e-13,6.382091815800932,1568.7318119518793,49173,0.010446332860738039,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,6,3,0,1,"[4, 5, 6]",0,"[0.29610787764482516, 0.2783661489913671, 8.679065727055367e-05, 2.4865854740415734e-05, null, null, null, 1.5381994616194042e-07]",-8.112491194789246e-05,0.5745858369681494,0.00010667711962060159,0.5746113891758221,0.05,activate_factor,8192,16384,16381.56778919052,0.9998515496332104,3,1.503241975342462e-13,6.382091815800932,1568.7318119518793,98346,0.010483624879270792,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,6,4,0,3,"[0, 4, 5, 6]",3,"[null, 0.062011508250081775, 8.679042695962076e-05, 0.2163787678472206, null, null, null, 0.0013385170454929725]",-8.559553739655314e-05,0.279815583569755,0.000177872086778953,0.2799078601191374,0.05,activate_factor,8192,16384,16379.957811211001,0.9997532843756715,3,3.0780933357732465e-13,6.382091815800932,1568.7318119518793,163910,0.01093904091976583,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,6,6,5,5,1,"[0, 3, 4, 5, 6]",1,"[null, 0.2163755546542322, 7.299695907787684e-05, null, null, null, null, 0.017752954060177562]",-5.313019905573301e-05,0.2342015056734876,0.00011418036744458316,0.23426255584187644,0.05,activate_factor,8192,16384,16378.767856304963,0.999680655292051,3,4.145017662438022e-13,6.382091815800932,1568.7318119518793,245865,0.011076916940510273,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
