x,iid_seed11_ei,iid_seed11_log_ei,iid_seed29_ei,iid_seed29_log_ei,iid_seed47_ei,iid_seed47_log_ei,iid_seed83_ei,iid_seed83_log_ei,qmc_seed11_ei,qmc_seed11_log_ei,qmc_seed29_ei,qmc_seed29_log_ei,qmc_seed47_ei,qmc_seed47_log_ei,qmc_seed83_ei,qmc_seed83_log_ei,high_budget_qmc_ei,high_budget_qmc_log_ei
-0.8200000000000001,0.02350378842909135,-3.750593661076351,0.026239027743805196,-3.640507368039156,0.0274338444765764,-3.5959778279448193,0.02009323183642257,-3.907372245177641,0.025910259780568077,-3.653116258191763,0.02586340907776923,-3.6549260861070008,0.02541529773523008,-3.672404013210711,0.026044770901439123,-3.647938264082486,0.026007333008257538,-3.6493767419469787
-0.81,0.02393882498165777,-3.7322536618589592,0.02669037816709285,-3.6234521467978595,0.02789063285677115,-3.5794643864287514,0.020514971015069237,-3.8866003659542434,0.02637248611766987,-3.6354340048026144,0.026324602796450953,-3.6372513095298347,0.025877524072331893,-3.6543804834650127,0.026512301562479135,-3.6301464437971727,0.026472100752239974,-3.6316639023773227
-0.8,0.024311679815736224,-3.7167983932579123,0.027074325584672307,-3.6091693955586983,0.0282783037403591,-3.565660420645226,0.020883538484287107,-3.8687940626874457,0.0267687610917343,-3.620519702246841,0.02672126956463481,-3.6222954177959172,0.026271768632856445,-3.6392603523565445,0.026913580734944192,-3.615124259738194,0.026869715688963566,-3.6167554373945805
-0.79,0.024619026885849955,-3.704235684358319,0.027391958160812534,-3.59750580644758,0.0285997176566915,-3.554358433348714,0.02118982703985092,-3.8542340690830037,0.027093956348258834,-3.608444588946953,0.027049887843661094,-3.6100724199584606,0.02659696388938098,-3.6269582092058474,0.02724261216250528,-3.6029729079332977,0.02719800275558608,-3.6046117364796135
-0.78,0.024863974267135835,-3.6943353397421013,0.027641025409841806,-3.5884541820066347,0.028850106546848005,-3.5456415929032015,0.021428432923411816,-3.843036597536199,0.02734976389690535,-3.5990473828056917,0.027306168237115427,-3.6006426595609615,0.02685119320968527,-3.6174450191753813,0.0275018383076085,-3.5935024289944093,0.02745518404100626,-3.595200274904391
-0.77,0.025040931580417616,-3.68724352975148,0.02782008935780552,-3.581996880493238,0.029029170494811712,-3.539454075421647,0.02159907033264782,-3.835105005373465,0.027533041114232878,-3.592368500464156,0.02749118741361196,-3.593889783353986,0.027034470427012833,-3.6106425447619652,0.02768890796014174,-3.5867233806361316,0.02763987409195616,-3.588495835376829
-0.76,0.025147190939048363,-3.683009080958796,0.02792761370880092,-3.5781393409564943,0.029136694845807113,-3.5357569079215905,0.021701534714184612,-3.8303722967805856,0.02764309544995757,-3.588379294676076,0.027602506741701317,-3.589848686408595,0.02714452476273754,-3.606579919137067,0.027801492280595756,-3.5826655805680994,0.027751084055935012,-3.5844803744739746
-0.75,0.0251826248955346,-3.681601010543551,0.027963469498102477,-3.576856281399829,0.029172550635108672,-3.534527058571792,0.02173570317222491,-3.8287990629954596,0.027680087872656675,-3.5870419736475094,0.027639628029448797,-3.588504737863209,0.027181224217669716,-3.605228830152426,0.02783903540115853,-3.581316092063064,0.02778821988772621,-3.583143093136668
-0.74,0.025147190939048363,-3.683009080958796,0.02792761370880092,-3.5781393409564943,0.029136694845807113,-3.5357569079215905,0.021701534714184612,-3.8303722967805856,0.02764309544995757,-3.588379294676076,0.027602506741701317,-3.589848686408595,0.02714452476273754,-3.606579919137067,0.027801492280595756,-3.5826655805680994,0.027751084055962324,-3.5844803744729905
-0.73,0.025040931580417616,-3.68724352975148,0.02782008935780552,-3.581996880493238,0.029029170494811712,-3.539454075421647,0.02159907033264782,-3.835105005373465,0.027533041114232878,-3.592368500464156,0.02749118741361196,-3.593889783353986,0.027034470427012833,-3.6106425447619652,0.02768890796014174,-3.5867233806361316,0.027639874092013655,-3.588495835374749
-0.72,0.024863974267135835,-3.6943353397421013,0.027641025409841806,-3.5884541820066347,0.028850106546848005,-3.5456415929032015,0.021428432923411816,-3.843036597536199,0.02734976389690535,-3.5990473828056917,0.027306168237115427,-3.6006426595609615,0.02685119320968527,-3.6174450191753813,0.0275018383076085,-3.5935024289944093,0.0274551840411,-3.595200274900977
-0.71,0.024619026885849955,-3.704235684358319,0.027391958160812534,-3.59750580644758,0.0285997176566915,-3.554358433348714,0.02118982703985092,-3.8542340690830037,0.027093956348258834,-3.608444588946953,0.027049887843661094,-3.6100724199584606,0.02659696388938098,-3.6269582092058474,0.02724261216250528,-3.6029729079332977,0.027198002755722275,-3.604611736474606
-0.7,0.024311679815736224,-3.7167983932579123,0.027074325584672307,-3.6091693955586983,0.0282783037403591,-3.565660420645226,0.020883538484287107,-3.8687940626874457,0.0267687610917343,-3.620519702246841,0.02672126956463481,-3.6222954177959172,0.026271768632856445,-3.6392603523565445,0.026913580734944192,-3.615124259738194,0.02686971568915463,-3.6167554373874697
-0.69,0.02393882498165777,-3.7322536618589592,0.02669037816709285,-3.6234521467978595,0.02789063285677115,-3.5794643864287514,0.020514971015069237,-3.8866003659542434,0.02637248611766987,-3.6354340048026144,0.026324602796450953,-3.6372513095298347,0.025877524072331893,-3.6543804834650127,0.026512301562479135,-3.6301464437971727,0.02647210075250091,-3.6316639023674657
-0.6799999999999999,0.02350378842909135,-3.750593661076351,0.026239027743805196,-3.640507368039156,0.0274338444765764,-3.5959778279448193,0.02009323183642257,-3.907372245177641,0.025910259780568077,-3.653116258191763,0.02586340907776923,-3.6549260861070008,0.02541529773523008,-3.672404013210711,0.026044770901439123,-3.647938264082486,0.026007333008611137,-3.6493767419333825
-0.6699999999999999,0.02300322666625079,-3.7721207830556955,0.025719694914858125,-3.6604982414693015,0.026908254625593826,-3.6153221760423135,0.019611441139688532,-3.931642151433932,0.025385501574827496,-3.6735770720689986,0.025340233468158658,-3.6753618907078045,0.024889122269060558,-3.693324427625382,0.025512924028421025,-3.668570130566025,0.025477979090690207,-3.66994076497585
-0.6599999999999999,0.022443692050748233,-3.7967456819704584,0.025137438290858027,-3.683396978750307,0.02631448915709928,-3.6376355729774277,0.019067510694834037,-3.9597694030326833,0.024801019671345972,-3.6968705108763515,0.02475353663619382,-3.6987869057841993,0.02430034961446051,-3.717264541312774,0.024915740124365,-3.692255541715068,0.0248869889248913,-3.6934101452163866
-0.6499999999999999,0.0218218157398145,-3.8248450875657194,0.02450660982529648,-3.708812409030295,0.025657245962747346,-3.662929253584823,0.01847373424320579,-3.9914053263646982,0.024155527804300837,-3.7232420304878984,0.024106061673175173,-3.7252919484032962,0.023658288682354946,-3.7440417526186027,0.024261703413005063,-3.718856163050512,0.024237704297137945,-3.719845829479816
-0.6399999999999999,0.021151763058393988,-3.8560320172291394,0.023840685768030802,-3.7363616717611716,0.02493798980541385,-3.6913629432050894,0.017839776541313464,-4.02632467761985,0.023455551786202643,-3.7526480621660188,0.02340928173239046,-3.754622680035009,0.022957344705917922,-3.774117362915552,0.02355243482199916,-3.7485260743948543,0.023533836139775853,-3.749316057666439
-0.6299999999999999,0.0204336103583971,-3.890574167292784,0.02312918857741434,-3.766659884313313,0.024154127247380128,-3.7233000129727496,0.01715478226178119,-4.0654782951579165,0.02270746731807319,-3.7850614518458743,0.022662213309790062,-3.7870563534041275,0.022207370106287018,-3.807331058429632,0.02279359538601507,-3.781275686604841,0.022779460666880354,-3.7818959969729473
-0.6199999999999999,0.01965757236588081,-3.9292926527684435,0.022375749603396652,-3.7997775135546084,0.023315932979850112,-3.758618333230392,0.016429054609991382,-4.108703889063743,0.02191524514681889,-3.8205727589170793,0.021869902748548678,-3.82264389110039,0.02141037628868121,-3.8438796011645464,0.02199105306408426,-3.817119587245375,0.02197899992623275,-3.817667830303261
-0.6099999999999999,0.01884248345782999,-3.9716412001650396,0.021583366811787033,-3.8358323159465346,0.022428741585402354,-3.7974120361076245,0.01567405650489658,-4.155748385349886,0.021079624238625295,-3.85944838096001,0.021032906678687187,-3.8616670829988076,0.02057874264341345,-3.883496646486723,0.02114614477846421,-3.856297670082916,0.021137212512229563,-3.8567201656906374
-0.5999999999999999,0.017997420192069395,-4.017526854020458,0.020745622861389295,-3.8754200009968294,0.021496831800769944,-3.8398497128105156,0.014906237293090383,-4.205975543349038,0.020209824424964072,-3.9015864351370473,0.020163916550190893,-3.9038605813246265,0.019705920756042213,-3.926836142401103,0.0202648226736921,-3.898868769313103,0.020259165968554583,-3.899147947417914
-0.5900000000000001,0.017112477873755593,-4.067947381355661,0.019896730475046948,-3.9171998584863763,0.02051621286515022,-3.8865398339410806,0.01412899143210799,-4.25952646260335,0.019309686511301646,-3.9471484171995623,0.01926164900876049,-3.9496392579614907,0.01880674392218668,-3.973539754205358,0.01935228552798067,-3.9449447513402705,0.019350192366004344,-3.9450529181601883
-0.5800000000000001,0.016198948012676517,-4.122808976341433,0.01900633988427644,-3.962982677354047,0.019521218739457145,-3.936253264523191,0.013342184402506521,-4.316824503586119,0.018383924404395263,-3.9962786699166513,0.018334775504606892,-3.9989557216239686,0.017884092344883813,-4.023843657076216,0.018414602236660388,-3.9946113292825296,0.018415874820156095,-3.9945422243673665
-0.5700000000000001,0.015291596983778915,-4.180451818204985,0.018075863677686696,-4.013177729080999,0.018521451088921892,-3.9888257002999237,0.012540654505447169,-4.378779551722552,0.017438917358684757,-4.049050940485293,0.017391880185932566,-4.051751837660329,0.01693636061021768,-4.0782924528504125,0.01745710575517129,-4.048008506619734,0.0174619830185844,-4.047729160072267
-0.56,0.014376820802670947,-4.2421380357863665,0.017102598071522833,-4.068524893007142,0.017520151696124017,-4.044403535056809,0.011717806094891583,-4.4466457056247535,0.016481643021566572,-4.105508061559725,0.016432383142710557,-4.108501309203689,0.01598065360205023,-4.136376438225734,0.01648516484040304,-4.1052944030906,0.01649444383446761,-4.104731692089333
-0.55,0.013437965648632496,-4.309671320773166,0.01612104550562571,-4.127629686337734,0.016511194220308,-4.103716690515926,0.010891307919492905,-4.519790246448949,0.015515517963660177,-4.165914596936493,0.015467244264215085,-4.169030764446253,0.015012918695588835,-4.198844202167191,0.015504054614406853,-4.16665370123887,0.015519269848436304,-4.165672811181931
-0.54,0.012500419361166352,-4.381993086343325,0.015151039255226309,-4.189686151674767,0.015543540660373915,-4.164110118271716,0.010064926096973306,-4.598698562493265,0.014551494095644416,-4.230061603650713,0.014501384595592824,-4.233511144763197,0.014047403121907658,-4.26531773146672,0.014520787479911496,-4.232174036902421,0.014542510480160278,-4.230679161522215
-0.53,0.011569932924382102,-4.459345535167419,0.014177036011158927,-4.256131805738496,0.014551264414456743,-4.230077387803105,0.009252443816857692,-4.682867565934483,0.013588743518281996,-4.29851351143766,0.013540010481475753,-4.302106237386361,0.013084119282922515,-4.33635605264605,0.013541994862710238,-4.301959691278507,0.01357016639153054,-4.29988154349126
-0.52,0.010672870680580825,-4.5400502076250895,0.013231059037670549,-4.325188255860127,0.013555535595324738,-4.300960284062228,0.00842157225029692,-4.776958740095649,0.012639708134046896,-4.370911981190866,0.01259302644168468,-4.374612075247722,0.012140139714894329,-4.411237984776619,0.012573371672006227,-4.376174060684478,0.012608132208147202,-4.373413259869308
-0.51,0.009772175971897275,-4.62821611798197,0.012349851392549654,-4.394111248972479,0.012570341867065845,-4.376415059688092,0.007640107343995763,-4.8743436256411865,0.011705563217653469,-4.447691061499021,0.011660262221997453,-4.451568609290585,0.011204510785668503,-4.491438833042182,0.011619056899414197,-4.455108692692603,0.011662118465255408,-4.451409428005727
-0.5,0.008898028378652854,-4.721925557273989,0.011455001189111462,-4.469328859269485,0.011570313520880698,-4.459312640401191,0.00685509592707907,-4.98276297232703,0.010792560601292486,-4.528898215420225,0.010734495589246579,-4.534292836249836,0.010295347510095523,-4.5760631838418195,0.010685612617119863,-4.538857057542936,0.01073757930428599,-4.534005605968096
-0.49,0.008066120711173097,-4.820082617211117,0.010633251626880735,-4.543769241881377,0.010575822854039008,-4.54918474582029,0.0060947820791710785,-5.10032227072073,0.009910716257204032,-4.61413865704578,0.009826609104355339,-4.622661358112007,0.009406847241389174,-4.666317424947478,0.00978387694624213,-4.627019457716205,0.009839620673486812,-4.621338118103421
-0.48,0.007298400270379043,-4.920100095886665,0.009800188909848491,-4.625353616976248,0.009588087547750606,-4.647233831480618,0.005392626115489865,-5.222722792771868,0.009056645591271794,-4.704256471273388,0.008959481309236853,-4.7150429432650665,0.008557196189677685,-4.760982690418878,0.008916879293253717,-4.719809248620162,0.008972934742489586,-4.71354248334511
-0.47,0.006521296286010235,-5.032682105932295,0.0089923488875517,-4.711381186811285,0.008674256910089155,-4.747395615597485,0.0048050186097931494,-5.338094363561523,0.008233987466450583,-4.7994848778057815,0.008123923392437197,-4.812942065092162,0.007742548285127972,-4.861024409762068,0.00808125796406286,-4.818207729945708,0.008141734056904245,-4.81075209255145
-0.45999999999999996,0.005796145867273066,-5.15056208795407,0.008217394553230334,-4.801502084485068,0.007769502029153264,-4.857549205568427,0.004277503278106783,-5.454385785837779,0.007435245384102809,-4.901523695700337,0.007332313683744366,-4.915464167085091,0.0069702241211870445,-4.966107899606577,0.007287854111742298,-4.921546136823312,0.007349678155770532,-4.9130987550466685
-0.44999999999999996,0.00510202198516176,-5.278118350145624,0.00749726713984374,-4.893216706197057,0.006963366599439274,-4.967092214768252,0.0038300654114081885,-5.564873397238767,0.0066823045406360585,-5.008292359816151,0.006578513538999414,-5.0239464650926395,0.006237476698267493,-5.0771795536601765,0.00653477126946109,-5.030617933366072,0.006599856387022257,-5.020707389728582
-0.43999999999999995,0.00446316979990592,-5.411896047922527,0.006815010299211064,-4.988627702578574,0.006172877583778114,-5.087590166679355,0.003442771758864337,-5.671478388178235,0.00597176199012661,-5.120713254398357,0.005866296254880431,-5.1385318059721055,0.005547433606570664,-5.194419871400273,0.005828697308614639,-5.1449617497943105,0.005894724738138695,-5.1336974402070625
-0.42999999999999994,0.0038711044490209114,-5.554215425311764,0.006160333717469762,-5.089624327990194,0.0054349883364130614,-5.214897904425423,0.003095543672832812,-5.777791726613859,0.00530744234000459,-5.23864522831689,0.005207135462102026,-5.257725389756242,0.004911019494456814,-5.316273722383567,0.005167248374014203,-5.2654149615437795,0.005236093105688224,-5.252179649257547
-0.41999999999999993,0.003278427818927548,-5.720391294996013,0.005520792268902215,-5.199233902017105,0.004753728629510316,-5.348825994233289,0.002762558389336449,-5.891598075950252,0.004697897093695639,-5.360640297264663,0.0045962504034548785,-5.382514437569655,0.004318963808009059,-5.444739764754113,0.004547855631434847,-5.393099446905758,0.00462508447773127,-5.37626064272915
-0.4099999999999999,0.00277710919365462,-5.886344750705048,0.00493549314951061,-5.311302682110413,0.004130365407578131,-5.489389399511833,0.002423828133617977,-6.022407115261514,0.0041321734194933206,-5.488951758737759,0.004023573777348202,-5.51558477193673,0.0037715915585972612,-5.580258202524249,0.00398084367663774,-5.526261503095467,0.004062192462593501,-5.506032435707231
-0.3999999999999999,0.0023406931383530157,-6.057308180503553,0.004409747833095679,-5.423937771862189,0.0035308898236948963,-5.646205365101317,0.0020972760999123452,-6.1671158714888215,0.003618018740367887,-5.621828712263497,0.003500849128617919,-5.654749731734825,0.003274641047544707,-5.7215470197050005,0.0034598803349787477,-5.666521275776846,0.003547264728465784,-5.64157847150547
-0.3899999999999999,0.001921971010641715,-6.254404051460524,0.003937735949258222,-5.537149353004598,0.002980784874342091,-5.81556863249171,0.001781359667563005,-6.33037834808786,0.0031419366675205012,-5.762915896092627,0.003032344070075964,-5.798419338063827,0.0028260534048166917,-5.86887409722791,0.0029911357116044987,-5.8121021270422,0.0030795791218985328,-5.7829623400681855
-0.3799999999999999,0.0015742360679309216,-6.453985160607001,0.003475889933354341,-5.66190473682304,0.002509675691379982,-5.98760174080786,0.001474659240702163,-6.519328339133107,0.00272431836215526,-5.905537024486085,0.0026093371903525664,-5.948659039954799,0.002427872677029308,-6.020739846604153,0.00256669366542896,-5.965136719847637,0.00265785116734551,-5.930237314485489
-0.3699999999999999,0.001299952515084865,-6.645427542039564,0.003076926927068695,-5.7838239310331945,0.002103899977591719,-6.16396252440413,0.0011695436773055616,-6.751141625646775,0.0023495910647032174,-6.053513980988347,0.0022342233288321772,-6.10386161518829,0.002078206079136525,-6.176250219356798,0.002188081660502608,-6.124730073134112,0.0022803369792199846,-6.08343204903332
-0.3599999999999999,0.001085940952904513,-6.825308430123041,0.0026905328366069845,-5.918016024460703,0.0017541123254522306,-6.34579234748611,0.0009238961308499721,-6.986910905141379,0.002007013225185294,-6.2111076196603525,0.0018960638980253272,-6.267975174227038,0.0017631316007945474,-6.340663732410953,0.0018535798447037173,-6.290636458500544,0.0019448739070261703,-6.242558133305694
-0.34999999999999987,0.0009228291123899883,-6.988066484275446,0.0023002386579622537,-6.074742397098764,0.0014552385057248983,-6.532585470331925,0.0007250113163784289,-7.229323294433582,0.0017138866751390724,-6.368991578180792,0.0015998588927864676,-6.437839845634003,0.0014922242374999363,-6.507487495262944,0.0015544566526009907,-6.466629213961377,0.001648970840629856,-6.407603918623572
-0.33999999999999986,0.0007923557718505982,-7.140500060130987,0.0019422626747549808,-6.243901658344775,0.0011844849157698711,-6.73844726912793,0.0005280996145929543,-7.54622562805102,0.0014541792636119583,-6.533313617503434,0.0013414396210261902,-6.614011897664481,0.001260818109387751,-6.675994475553477,0.0013002359516180266,-6.645209529739368,0.0013899100961510462,-6.5785162129593395
-0.33000000000000007,0.0006974466177998507,-7.268084580817886,0.0016049103766252793,-6.434687364068135,0.0009115587933052105,-7.000354464219492,0.0003572032936970341,-7.937205488128087,0.001224740872560664,-6.705025989965163,0.001112478934882698,-6.801164479040048,0.0010561343442232415,-6.853139881881461,0.0010783861968772777,-6.832289617519752,0.0011647792204160883,-6.755223720296289
-0.32000000000000006,0.0006224885119018861,-7.381785384571789,0.0013030768645177547,-6.643026992158916,0.0006716071792095288,-7.305836943107587,0.0002260554197318716,-8.394730368700982,0.0010256900997195912,-6.882389624915888,0.0009131749773030176,-6.998583044797698,0.0008730366582266665,-7.043533011910435,0.0008839318685978919,-7.03113057001865,0.0009705855382543174,-6.937611020903958
-0.31000000000000005,0.0005470749741306157,-7.510924700710575,0.0010960953745153784,-6.8160010736991525,0.0004540119660150847,-7.697387003408842,0.0001704419629369675,-8.677115712519232,0.0008700987569799111,-7.0469038389878325,0.0007461278120813638,-7.200613642568019,0.0007185046872533993,-7.238338328801339,0.0007251965306103492,-7.229067863140321,0.0008043201778041388,-7.125513136958592
-0.30000000000000004,0.0004712736589870545,-7.6600716157152045,0.0009192256391804026,-6.991978938889657,0.00031144840603266233,-8.074276864168812,0.00012164304874514971,-9.014419631796478,0.0007297979728318702,-7.222742811669443,0.000606594193592362,-7.407650534809081,0.0005819495618451365,-7.449126777484663,0.0005788461315455792,-7.454473864334645,0.0006630139659889987,-7.3187145031601535
-0.29000000000000004,0.00039515150194175026,-7.836241317379731,0.0007562733941284434,-7.1871076147129624,0.00019176138192803145,-8.559258761314094,9.626899639671482e-05,-9.248364239109648,0.0006032120760890856,-7.413241721429339,0.0004928883362863161,-7.61522790798126,0.00046958541405692526,-7.663660350288551,0.00047219641452668124,-7.658115526466041,0.0005438100079396404,-7.51691062222131
-0.28,0.0003187746260011015,-8.051026206433216,0.0006306225940059747,-7.368802982116841,0.00014057473100096226,-8.869771317350263,7.081003774983196e-05,-9.555509791186315,0.0005013762415015537,-7.598153757683548,0.00039105250169878454,-7.846668731548587,0.0003677495794693936,-7.908108342006444,0.00038433593966550846,-7.86399354494961,0.0004439844223744807,-7.719721080889694
-0.27,0.00024220825154996518,-8.325712658268046,0.0005285340947377929,-7.5454032424589474,0.0001150526061839169,-9.070121089119588,4.5287912932786485e-05,-10.002470383754584,0.00041955774087816143,-7.776309399387795,0.0003064043996511641,-8.090604761026112,0.00028768365046127366,-8.153649117449536,0.00030776956521437243,-8.086159219894125,0.0003609822593545498,-7.926681743901142
-0.26,0.00019273288951137817,-8.554205319830142,0.00042691442709201445,-7.7589269697561365,8.948872554252968e-05,-9.321397912210399,1.9724032291399314e-05,-10.833672752440922,0.00035581272145970887,-7.941106028847521,0.00022971275772700215,-8.378680908988734,0.00021099200853711217,-8.46369029943715,0.0002310779232902109,-8.372755574064888,0.0002924491457923068,-8.13721976694698
-0.25,0.00016714830589186985,-8.696629080406066,0.0003501606762334903,-7.957118433870653,6.390414192302152e-05,-9.658126379854806,0.0,-inf,0.00030464355422069267,-8.096368139475903,0.0001713901835745623,-8.671567825467758,0.0001379859709135761,-8.888358538021352,0.00017458854131751774,-8.653078544905307,0.0002362646760214601,-8.350557872794077
