absolute_decision_regret,approximate_index,budget,count,exact_index_agreement,max_absolute_error,method,normalized_decision_regret,normalized_max_error,regret_bound_pass,regret_bound_slack,repetition,retained,rmse,seed,spearman,teacher_index,top5_overlap,twice_delta
0.0,91,8,8,True,0.1735451303050451,random_equal,0.0,0.5792870870936098,True,0.3470902606100902,1,8,0.036830780037807466,0,0.9521715495536734,91,0.6923076923076923,0.3470902606100902
0.0,91,8,8,True,0.09989274200663012,random_equal,0.0,0.3334381981050148,True,0.19978548401326024,2,8,0.02120764423100167,0,0.983452306019684,91,0.9230769230769231,0.19978548401326024
0.0,91,8,8,True,0.10583188060766541,random_equal,0.0,0.3532628183291118,True,0.21166376121533081,3,8,0.024057454660701586,0,0.9817578393224994,91,0.9230769230769231,0.21166376121533081
0.0,91,8,8,True,0.05617685742934203,random_equal,0.0,0.18751622730707368,True,0.11235371485868406,4,8,0.016807437677582974,0,0.9883146887159533,91,0.8461538461538461,0.11235371485868406
0.0,91,8,8,True,0.0677793084448167,random_equal,0.0,0.2262447703672371,True,0.1355586168896334,5,8,0.022249520487993838,0,0.9759484435797663,91,0.9230769230769231,0.1355586168896334
0.007026225850658208,253,8,8,False,0.11622727186618392,random_equal,0.023453276384853363,0.38796224153252107,True,0.22542831788170964,6,8,0.02309764919290356,0,0.9704158560311282,91,0.6923076923076923,0.23245454373236785
0.0,91,8,8,True,0.1308612504210307,random_equal,0.0,0.4368099089647723,True,0.2617225008420614,7,8,0.029937679340235553,0,0.9618605516136414,91,0.7692307692307693,0.2617225008420614
0.0,91,8,8,True,0.08799556002177206,random_equal,0.0,0.2937258542062437,True,0.1759911200435441,8,8,0.022935065522633465,0,0.9749427786678871,91,0.6153846153846154,0.1759911200435441
0.007026225850658208,253,8,8,False,0.030549258204257648,random_equal,0.023453276384853363,0.10197226950078538,True,0.05407229055785709,9,8,0.011169891306378806,0,0.9823751144426641,91,0.9230769230769231,0.061098516408515297
0.007026225850658208,253,8,8,False,0.1022557517174642,random_equal,0.023453276384853363,0.34132583522716803,True,0.1974852775842702,10,8,0.018499185835763446,0,0.9743412394140535,91,0.7692307692307693,0.2045115034349284
0.007026225850658208,253,8,8,False,0.04822511603196794,random_equal,0.023453276384853363,0.16097361500035084,True,0.08942400621327767,11,8,0.01362052418484095,0,0.9897123197528037,91,0.7692307692307693,0.09645023206393588
0.0,91,8,8,True,0.12892065760688515,random_equal,0.0,0.4303322834816187,True,0.2578413152137703,12,8,0.033473414282968114,0,0.9413338292515447,91,0.9230769230769231,0.2578413152137703
0.03786248117404062,192,8,8,False,0.14909720099145435,random_equal,0.12638353142432723,0.49768082287492,True,0.2603319208088681,13,8,0.03347957661306497,0,0.9465545605401694,91,0.5384615384615384,0.2981944019829087
0.007026225850658208,253,8,8,False,0.06681163800984263,random_equal,0.023453276384853363,0.2230147230212965,True,0.12659705016902706,14,8,0.01755015005557649,0,0.981106231403067,91,0.6923076923076923,0.13362327601968527
0.007026225850658208,253,8,8,False,0.09685786788864209,random_equal,0.023453276384853363,0.3233079029799665,True,0.18668950992662597,15,8,0.032626619849154694,0,0.9632474536507208,91,0.6153846153846154,0.19371573577728418
0.0,91,8,8,True,0.18732457353627352,random_equal,0.0,0.6252823479065145,True,0.37464914707254704,16,8,0.04110863661226531,0,0.9828185797665366,91,0.5384615384615384,0.37464914707254704
0.007026225850658208,253,8,8,False,0.10525298258126131,random_equal,0.023453276384853363,0.3513304785921776,True,0.20347973931186442,17,8,0.021056776856716374,0,0.9803029869535361,91,0.6153846153846154,0.21050596516252262
0.0,91,8,8,True,0.042766177273176935,random_equal,0.0,0.1427518837040362,True,0.08553235454635387,18,8,0.01443512704331175,0,0.9772666800183107,91,0.8461538461538461,0.08553235454635387
0.03786248117404062,192,8,8,False,0.1337842706007269,random_equal,0.12638353142432723,0.4465668398705012,True,0.22970606002741317,19,8,0.03663051825432216,0,0.9521608205539023,91,0.6153846153846154,0.2675685412014538
0.0,91,8,8,True,0.1242342476601716,random_equal,0.0,0.4146892241679614,True,0.2484684953203432,20,8,0.037268283730863556,0,0.9871244850080109,91,0.8461538461538461,0.2484684953203432
0.007026225850658208,253,8,8,False,0.03546918204419183,random_equal,0.023453276384853363,0.11839478936606924,True,0.06391213823772546,21,8,0.008555917388265317,0,0.9923380636301211,91,0.9230769230769231,0.07093836408838367
0.007026225850658208,253,8,8,False,0.08025026612462399,random_equal,0.023453276384853363,0.26787235585410707,True,0.15347430639858978,22,8,0.02607639795157558,0,0.9883490215152206,91,1.0,0.16050053224924798
0.007026225850658208,253,8,8,False,0.10186957474470634,random_equal,0.023453276384853363,0.340036791084827,True,0.19671292363875448,23,8,0.031860728821205865,0,0.9405549038681619,91,0.6923076923076923,0.20373914948941269
0.0,91,8,8,True,0.1563455254935161,random_equal,0.0,0.5218754561655697,True,0.3126910509870322,24,8,0.036705005072992264,0,0.9788524261844814,91,0.6153846153846154,0.3126910509870322
