action_position_x,action_position_xhat,node_x,node_xhat,action_key_x,action_key_xhat,stable_pair_key,descriptor_graph_distance,distance_quartile,total_structural_influence,factors_for_50_percent,factor_fraction_for_50_percent,factors_for_75_percent,factor_fraction_for_75_percent,factors_for_90_percent,factor_fraction_for_90_percent,factors_for_95_percent,factor_fraction_for_95_percent
18,56,274,650,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000009691,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:f2f392a417364ab9ce8465d7289eb32f7f2cb18d93d86d8f20a5c88cf91fa071,8,4,1.3882462575566277,674,0.005404191856829006,1294,0.010375406918007023,49305,0.3953318686957777,84385,0.6766064240927533
18,96,274,890,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010033,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:f402332060ff87ffe8c2252fac44647f2f09752f8a2338d50f17b151f3c1474a,8,4,1.557570514051208,753,0.006037620872688786,3289,0.026371494090668548,50426,0.40432014624993984,84549,0.6779213906573229
95,175,889,2020,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000290273,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:0b46b8eb4c17a67610c210cd2bc9981f146910d74b9a54439cabadda691905bd,8,4,1.6679413163461154,804,0.006446543401914719,4354,0.03491075867156305,49494,0.39684728748055614,84044,0.6738722558091054
95,181,889,2053,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000290216,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:3d0b667c635dafe3a01ab8909d158c99d890de7eee2f2d9cbb6185a8cfa64d30,9,4,1.4858179958909892,717,0.005748969675588127,2303,0.01846565852563383,49533,0.39715999294408183,84136,0.6746099199794737
17,95,273,889,current-nlr-pbe-gw-v1:gw:matdb:000012394,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:805421279fde474cdb9a2f1b27411c4d07debcb73f67c7543411247d1e67ddc1,8,4,1.5534995349276444,750,0.006013566606263731,3197,0.025633829920300197,50145,0.402067063294793,84426,0.6769351657338957
19,95,294,889,current-nlr-pbe-gw-v1:gw:matdb:000012301,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:9e0ad51dc7e098c85c45d5b3f79bdc75c26aa9ecfd9cafa5880f494ee6f77070,8,4,1.5860898231210303,765,0.006133837938389006,3452,0.027678442566429866,50207,0.40256418480091083,84487,0.6774242691512051
30,95,479,889,current-nlr-pbe-gw-v1:gw:matdb:000289701,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:af9dc86b3427c8c22ac334891dd34e9b3871288975477a8c21735364d81993da,9,4,1.451422822143077,701,0.005620680254654501,1914,0.015346621979185042,49767,0.3990362257252361,84352,0.6763418271620777
95,132,889,1531,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000289932,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:b43a041f7b92562e3edae51cab0116d55f73253f82b6635fee9db7cb50816375,8,4,1.6550160732794073,798,0.00639843486906461,4227,0.03389246139290239,49466,0.3966227809939223,84047,0.6738963100755304
95,172,889,2011,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000010842,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:db3c48da7555b77beb14417148c475775893564b81530a1b419ae81574e473a1,8,4,1.4861417348353343,717,0.005748969675588127,2316,0.0185698936801424,49416,0.3962218765535047,84076,0.6741288346509726
52,154,580,1866,current-nlr-pbe-gw-v1:gw:matdb:000289740,current-nlr-pbe-gw-v1:gw:matdb:000290272,current-nlr-pbe-gw-v1:composition:02175999c8cd8d0dbc5fe4f71e18b98569b4618020138c500145aa4d5aae237d|current-nlr-pbe-gw-v1:composition:445a6d2f821f332ca85329eac4cc2282c242e15fda1c7903dd0be20166bd8526,8,4,1.474504883087961,714,0.005724915409163072,2170,0.017399252714123063,48635,0.3899597491941821,83944,0.6730704469282702
52,68,580,706,current-nlr-pbe-gw-v1:gw:matdb:000289740,current-nlr-pbe-gw-v1:gw:matdb:000289894,current-nlr-pbe-gw-v1:composition:02175999c8cd8d0dbc5fe4f71e18b98569b4618020138c500145aa4d5aae237d|current-nlr-pbe-gw-v1:composition:5741f78015c95a8e66ff696129c5be7e62619662563fad8d23eaf3f2630e87a3,8,4,1.9026637842100138,915,0.007336551259641752,5631,0.04514985807982809,48412,0.3881717153899197,83714,0.6712262865023493
52,67,580,705,current-nlr-pbe-gw-v1:gw:matdb:000289740,current-nlr-pbe-gw-v1:gw:matdb:000290178,current-nlr-pbe-gw-v1:composition:02175999c8cd8d0dbc5fe4f71e18b98569b4618020138c500145aa4d5aae237d|current-nlr-pbe-gw-v1:composition:6b38e4c490d3df652e4c376695845ac78e2e9d138f1464ee640f7082df971695,8,4,1.8700993985336898,899,0.007208261838708125,5292,0.04243172597379689,48464,0.38858865600795395,83756,0.6715630462323001
52,127,580,1492,current-nlr-pbe-gw-v1:gw:matdb:000289740,current-nlr-pbe-gw-v1:gw:matdb:000289918,current-nlr-pbe-gw-v1:composition:02175999c8cd8d0dbc5fe4f71e18b98569b4618020138c500145aa4d5aae237d|current-nlr-pbe-gw-v1:composition:8b08595a4ef867bb90e73c8a6014f2f426c3d72b32f84458c7a18c56f9d402a8,9,4,1.4721637195518666,712,0.005708879231546369,2130,0.017078529161788997,48530,0.38911784986930514,83892,0.6726535063102359
52,69,580,707,current-nlr-pbe-gw-v1:gw:matdb:000289740,current-nlr-pbe-gw-v1:gw:matdb:000289849,current-nlr-pbe-gw-v1:composition:02175999c8cd8d0dbc5fe4f71e18b98569b4618020138c500145aa4d5aae237d|current-nlr-pbe-gw-v1:composition:ac2a6ccbdebd52d0c53f14a9305762f6da0387029fbd5ed13dd9221308376ad1,8,4,1.902663784210012,915,0.007336551259641752,5631,0.04514985807982809,48412,0.3881717153899197,83714,0.6712262865023493
52,65,580,703,current-nlr-pbe-gw-v1:gw:matdb:000289740,current-nlr-pbe-gw-v1:gw:matdb:000289867,current-nlr-pbe-gw-v1:composition:02175999c8cd8d0dbc5fe4f71e18b98569b4618020138c500145aa4d5aae237d|current-nlr-pbe-gw-v1:composition:b1479ec6d7ef0d7af2b32be4aba0984a1a0fc36420ea62e4aade03c03f54d5e3,8,4,1.9026637842100143,915,0.007336551259641752,5631,0.04514985807982809,48412,0.3881717153899197,83714,0.6712262865023493
52,132,580,1531,current-nlr-pbe-gw-v1:gw:matdb:000289740,current-nlr-pbe-gw-v1:gw:matdb:000289932,current-nlr-pbe-gw-v1:composition:02175999c8cd8d0dbc5fe4f71e18b98569b4618020138c500145aa4d5aae237d|current-nlr-pbe-gw-v1:composition:b43a041f7b92562e3edae51cab0116d55f73253f82b6635fee9db7cb50816375,8,4,1.6548063202925898,800,0.006414471046681313,4229,0.03390849757051909,48575,0.389478663865681,83789,0.6718276431629757
48,52,519,580,current-nlr-pbe-gw-v1:gw:matdb:000289757,current-nlr-pbe-gw-v1:gw:matdb:000289740,current-nlr-pbe-gw-v1:composition:02175999c8cd8d0dbc5fe4f71e18b98569b4618020138c500145aa4d5aae237d|current-nlr-pbe-gw-v1:composition:bed4fa4057f3f358e802ae0dbfd0aad6262e5ae9610147c79ccebab6a6b6fb48,8,4,1.8663528676045709,897,0.007192225661091422,5253,0.04211902051027117,48433,0.38834009525489505,83738,0.6714187206337497
16,52,211,580,current-nlr-pbe-gw-v1:gw:matdb:000289615,current-nlr-pbe-gw-v1:gw:matdb:000289740,current-nlr-pbe-gw-v1:composition:02175999c8cd8d0dbc5fe4f71e18b98569b4618020138c500145aa4d5aae237d|current-nlr-pbe-gw-v1:composition:cedd1d613edf7f124052eb855c5a1e1e22457cccc3cf4bf24c2a76dfa852ff27,8,4,1.8715526703917695,900,0.007216279927516477,5271,0.0422633461088215,48444,0.38842829423178693,83746,0.6714828653442165
52,66,580,704,current-nlr-pbe-gw-v1:gw:matdb:000289740,current-nlr-pbe-gw-v1:gw:matdb:000290176,current-nlr-pbe-gw-v1:composition:02175999c8cd8d0dbc5fe4f71e18b98569b4618020138c500145aa4d5aae237d|current-nlr-pbe-gw-v1:composition:e13982c3d9009c90d2e4612dc36bdef6794951d3b8b4d20cdf40ee9c9322c133,8,4,1.8715526703917706,900,0.007216279927516477,5271,0.0422633461088215,48444,0.38842829423178693,83746,0.6714828653442165
52,64,580,702,current-nlr-pbe-gw-v1:gw:matdb:000289740,current-nlr-pbe-gw-v1:gw:matdb:000289994,current-nlr-pbe-gw-v1:composition:02175999c8cd8d0dbc5fe4f71e18b98569b4618020138c500145aa4d5aae237d|current-nlr-pbe-gw-v1:composition:f5d9c456c6404b3e8859381ea4b5a0c65310e8f8207b3c56a1b3d3d2dbcd06e2,8,4,1.8680985044943395,898,0.007200243749899774,5321,0.042664250549239086,48435,0.38835613143251174,83721,0.6712824131240077
52,98,580,901,current-nlr-pbe-gw-v1:gw:matdb:000289740,current-nlr-pbe-gw-v1:gw:matdb:000289909,current-nlr-pbe-gw-v1:composition:02175999c8cd8d0dbc5fe4f71e18b98569b4618020138c500145aa4d5aae237d|current-nlr-pbe-gw-v1:composition:ff90d32ab3e0dd95face9e6043204bc3259275d656893b5ce21cbc2ed759982a,8,4,1.4607392277867066,707,0.00566878878750461,1996,0.016004105261469875,48705,0.39052101541076667,83998,0.6735034237239211
97,183,894,2056,current-nlr-pbe-gw-v1:gw:matdb:000012095,current-nlr-pbe-gw-v1:gw:matdb:000010902,current-nlr-pbe-gw-v1:composition:05bf42098602ca51710b0a0caa06f5bf437b7b3297f9b10cff7bd5a8746bc361|current-nlr-pbe-gw-v1:composition:0804a5015e09a262534668d8e3b353feb22bcd75e0580f6c1ad59becfd43f428,8,4,1.4191178317806643,686,0.005500408922529226,1523,0.012211549255119549,48536,0.3891659584021553,83832,0.6721724209817348
97,175,894,2020,current-nlr-pbe-gw-v1:gw:matdb:000012095,current-nlr-pbe-gw-v1:gw:matdb:000290273,current-nlr-pbe-gw-v1:composition:05bf42098602ca51710b0a0caa06f5bf437b7b3297f9b10cff7bd5a8746bc361|current-nlr-pbe-gw-v1:composition:0b46b8eb4c17a67610c210cd2bc9981f146910d74b9a54439cabadda691905bd,8,4,1.5900854843030237,768,0.0061578922048140606,3464,0.027774659632130085,48757,0.390937956028801,83909,0.6727898138199778
60,97,663,894,current-nlr-pbe-gw-v1:gw:matdb:000011892,current-nlr-pbe-gw-v1:gw:matdb:000012095,current-nlr-pbe-gw-v1:composition:05bf42098602ca51710b0a0caa06f5bf437b7b3297f9b10cff7bd5a8746bc361|current-nlr-pbe-gw-v1:composition:200c37b94c03a0afdbd7c93c0230e6bc3d516017b374e9e92f8d665d9ef8ca3a,8,4,1.4487498332516047,700,0.0056126621658461485,1900,0.015234368735868118,48900,0.39208454272839527,83938,0.67302233839542
97,180,894,2048,current-nlr-pbe-gw-v1:gw:matdb:000012095,current-nlr-pbe-gw-v1:gw:matdb:000011761,current-nlr-pbe-gw-v1:composition:05bf42098602ca51710b0a0caa06f5bf437b7b3297f9b10cff7bd5a8746bc361|current-nlr-pbe-gw-v1:composition:24757342d3b731ecdd8b2cf0b36462ddd67bec8b1ad8d7fc28f9682a91b0aaa5,8,4,1.468589923604763,711,0.005700861142738017,2199,0.01763177728956526,50028,0.4011289469042159,84423,0.6769111114674706
97,190,894,2124,current-nlr-pbe-gw-v1:gw:matdb:000012095,current-nlr-pbe-gw-v1:gw:matdb:000290308,current-nlr-pbe-gw-v1:composition:05bf42098602ca51710b0a0caa06f5bf437b7b3297f9b10cff7bd5a8746bc361|current-nlr-pbe-gw-v1:composition:25d66f188a2f1cd5cfa180a38337a398e7a86e6428f5dd42b5d6a28a2168c022,8,4,1.5529564904467432,751,0.006021584695072082,3189,0.025569685209833385,48901,0.3920925608172036,83981,0.6733671162141792
97,120,894,1256,current-nlr-pbe-gw-v1:gw:matdb:000012095,current-nlr-pbe-gw-v1:gw:matdb:000290331,current-nlr-pbe-gw-v1:composition:05bf42098602ca51710b0a0caa06f5bf437b7b3297f9b10cff7bd5a8746bc361|current-nlr-pbe-gw-v1:composition:480d4b9f5e81de56519753a92ee932882c56233bd133432391a4e4ee3ba50083,8,4,1.5796793778179616,763,0.006117801760772302,3337,0.026756362353469426,49019,0.3930386952965891,83979,0.6733510800365625
68,97,706,894,current-nlr-pbe-gw-v1:gw:matdb:000289894,current-nlr-pbe-gw-v1:gw:matdb:000012095,current-nlr-pbe-gw-v1:composition:05bf42098602ca51710b0a0caa06f5bf437b7b3297f9b10cff7bd5a8746bc361|current-nlr-pbe-gw-v1:composition:5741f78015c95a8e66ff696129c5be7e62619662563fad8d23eaf3f2630e87a3,8,4,1.8250177051537397,878,0.007039881973732741,4837,0.03878349556599689,48582,0.3895347904873394,83832,0.6721724209817348
54,97,614,894,current-nlr-pbe-gw-v1:gw:matdb:000289808,current-nlr-pbe-gw-v1:gw:matdb:000012095,current-nlr-pbe-gw-v1:composition:05bf42098602ca51710b0a0caa06f5bf437b7b3297f9b10cff7bd5a8746bc361|current-nlr-pbe-gw-v1:composition:5c7f82fa056058c1edf8ea33ce0d68eda3a11fab85451c75ba6f03bf5e4afe23,9,4,1.4392512350423203,698,0.005596625988229445,1825,0.014633012075241746,49686,0.39838676053175964,84336,0.676213537741144
97,169,894,1980,current-nlr-pbe-gw-v1:gw:matdb:000012095,current-nlr-pbe-gw-v1:gw:matdb:000290368,current-nlr-pbe-gw-v1:composition:05bf42098602ca51710b0a0caa06f5bf437b7b3297f9b10cff7bd5a8746bc361|current-nlr-pbe-gw-v1:composition:5d0ea1f6172ad9cbd6e4a01437ad059705a6dc20ae42dc21832c71c062cbd8f3,8,4,1.4698445048140198,713,0.0057168973203547205,2249,0.01803268172998284,49346,0.39566061033692007,84141,0.6746500104235155
97,126,894,1482,current-nlr-pbe-gw-v1:gw:matdb:000012095,current-nlr-pbe-gw-v1:gw:matdb:000289890,current-nlr-pbe-gw-v1:composition:05bf42098602ca51710b0a0caa06f5bf437b7b3297f9b10cff7bd5a8746bc361|current-nlr-pbe-gw-v1:composition:6237d509ccd037d3bd2033c596fafbd6ce9943da1a5f8d847638148ba3ea0381,8,4,1.4652321456338104,710,0.005692843053929665,2184,0.017511505957439985,49160,0.39416924581856666,84139,0.6746339742458988
