method,seed,bo_iteration,refinement_index,leader_index,worst_challenger_index,active_set_before_refinement,newly_activated_factor,per_factor_contribution_scores,active_acquisition_gap,B_struct,B_infer,stopping_envelope,screening_tolerance,stopping_reason,inference_draws_per_batch,inference_total_draws,inference_ess,inference_ess_fraction,laplace_mode_iterations,laplace_gradient_infinity_norm,comparison_minimum_eigenvalue,comparison_condition_number,raw_factor_likelihood_evaluation_count_cumulative,refinement_wall_time_seconds,numerical_accuracy_reliable,config_sha256
adaptive,5,2,12,6,4,"[0, 3, 4, 5, 7, 14, 15, 16, 19, 20, 22, 23]",8,"[null, 0.04463127577255845, 0.15480916625955818, null, null, null, 0.006750636456311098, null, 0.16600896821498262, 0.0038661668710226033, 0.16005921507417673, 0.0995201563110079, 0.015014659803257967, 0.014308942412861582, null, null, null, 0.00514196382088372, 3.3267726859627945e-05, null, null, 0.008423970123703418, null, null]",-0.019851461609964982,0.6785683888471838,0.0029657721835942698,0.6616826994208131,0.05,activate_factor,8192,16384,16367.586083402095,0.9989981740357724,3,2.443809044017087e-13,5.36845780048846,1865.058049235569,1278456,0.0133008339907974,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,2,13,6,13,"[0, 3, 4, 5, 7, 8, 14, 15, 16, 19, 20, 22, 23]",12,"[null, 0.014177798412762645, 0.006761081011654784, null, null, null, 0.15642693182167958, null, null, 0.000490477409724916, 0.160086138990193, 0.06795106655585577, 0.1756902200439868, 0.02150048866198795, null, null, null, 0.003088385011718832, 7.854923609486563e-05, null, null, 0.021771972893559925, null, null]",-0.024955930665109222,0.628023110049219,0.0028911474006264176,0.6059583267847362,0.05,activate_factor,8192,16384,16365.856137754296,0.998892586532855,3,1.27675647831893e-13,5.36845780048846,1865.058049235569,1491539,0.013993707951158285,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,2,14,6,1,"[0, 3, 4, 5, 7, 8, 12, 14, 15, 16, 19, 20, 22, 23]",17,"[null, 0.004491962531371377, 0.004782696030886358, null, null, null, 0.0014446984583510781, null, null, 0.16066790890749616, 0.15912940405490636, 0.056618264598054385, null, 0.013129213425988759, null, null, null, 0.17301031998120212, 6.812231155910356e-05, null, null, 0.005176947517682471, null, null]",-0.005394566481972495,0.5785195378174982,0.004137972177213983,0.5772629435127397,0.05,activate_factor,8192,16384,16364.66918985345,0.9988201409822662,3,1.0735856648125264e-13,5.36845780048846,1865.058049235569,1721013,0.013749541016295552,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,2,15,1,3,"[0, 3, 4, 5, 7, 8, 12, 14, 15, 16, 17, 19, 20, 22, 23]",11,"[null, 0.15467777889231252, 0.04492654702566945, null, null, null, 0.011144338919876729, null, null, 0.16160225768036263, 0.0035711032004877644, 0.16490275409028046, null, 0.0017434275672521802, null, null, null, null, 0.00011780249609652364, null, null, 0.0035770027722644457, null, null]",-0.06161473968501977,0.5462630126446026,0.0027848908874327028,0.48743316384701557,0.05,activate_factor,8192,16384,16358.715801093287,0.9984567749690727,3,3.2085445411667024e-14,5.36845780048846,1865.058049235569,1966878,0.014712583040818572,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,2,16,1,11,"[0, 3, 4, 5, 7, 8, 11, 12, 14, 15, 16, 17, 19, 20, 22, 23]",21,"[null, 0.003433290861427113, 0.008118208644801849, null, null, null, 0.018192580361207966, null, null, 0.16176653454836376, 0.004032406109733146, null, null, 0.05325394094023898, null, null, null, null, 7.052790136396533e-05, null, null, 0.17763870863830714, null, null]",-0.0393191320232448,0.42650619800544387,0.0030791884566922917,0.39026625443889135,0.05,activate_factor,8192,16384,16356.931315777605,0.9983478586290042,3,1.1046719095020308e-13,5.36845780048846,1865.058049235569,2229134,0.014759500045329332,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,2,17,1,3,"[0, 3, 4, 5, 7, 8, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23]",9,"[null, 0.15467777889231252, 0.04492654702566945, null, null, null, 0.011144338919876729, null, null, 0.16160225768036263, 0.0035711032004877644, null, null, 0.0017434275672521802, null, null, null, null, 0.00011780249609652364, null, null, null, null, null]",-0.051222586019667546,0.3777832557820577,0.00295482800277267,0.3295154977651628,0.05,activate_factor,8192,16384,16357.653408015318,0.9983919316415599,3,1.9595436384634013e-13,5.36845780048846,1865.058049235569,2507781,0.01493904204107821,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,2,18,6,3,"[0, 3, 4, 5, 7, 8, 9, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23]",10,"[null, 0.15702157664130095, 0.04228308369231767, null, null, null, 0.01182027484339259, null, null, null, 0.16248752074298956, null, null, 0.014133204361414218, null, null, null, null, 7.713884615798273e-05, null, null, null, null, null]",-0.028389507148524888,0.387822799127573,0.002652981279528314,0.36208627325857645,0.05,activate_factor,8192,16384,16356.68019138634,0.9983325312125452,3,1.369737656631287e-13,5.36845780048846,1865.058049235569,2802819,0.014678291976451874,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,2,19,6,3,"[0, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23]",1,"[null, 0.15702157664130095, 0.04228308369231767, null, null, null, 0.01182027484339259, null, null, null, null, null, null, 0.014133204361414218, null, null, null, null, 7.713884615798273e-05, null, null, null, null, null]",-0.053714114384417935,0.2253352783845834,0.002967543345064065,0.17458870734522952,0.05,activate_factor,8192,16384,16358.017341345902,0.9984141443692567,3,6.727951529228449e-14,5.36845780048846,1865.058049235569,3114248,0.01480954117141664,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,2,20,6,4,"[0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23]",2,"[null, null, 0.15480916625955818, null, null, null, 0.006750636456311098, null, null, null, null, null, null, 0.014308942412861582, null, null, null, null, 3.3267726859627945e-05, null, null, null, null, null]",-0.055505703114653956,0.17590201285559048,0.0038041923258239074,0.12420050206676043,0.05,activate_factor,8192,16384,16357.614861341497,0.9983895789393004,3,1.0802470029602773e-13,5.36845780048846,1865.058049235569,3442068,0.015346542000770569,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,2,21,6,10,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23]",13,"[null, null, null, null, null, null, 0.00975746574277717, null, null, null, null, null, null, 0.18752846686800198, null, null, null, null, 3.193081542345062e-05, null, null, null, null, null]",-0.08289384836251805,0.19731786342620256,0.0026078318355459845,0.11703184689923049,0.05,activate_factor,8192,16384,16357.044950488265,0.9983547943413248,3,1.780797731498751e-13,5.36845780048846,1865.058049235569,3786279,0.01588999992236495,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,2,22,6,13,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",6,"[null, null, null, null, null, null, 0.15642693182167958, null, null, null, null, null, null, null, null, null, null, null, 7.854923609486563e-05, null, null, null, null, null]",-0.06268011516876879,0.15650548105777443,0.002779371582857861,0.0966047374718635,0.05,activate_factor,8192,16384,16354.9475261764,0.9982267777207275,3,4.1522341120980855e-14,5.36845780048846,1865.058049235569,4146881,0.015998833114281297,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,2,23,6,6,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 0.0, null, null, null, null, null]",0.0,0.0,0.0,0.0,0.05,screening_tolerance,8192,16384,16354.05654671043,0.9981723966498065,3,1.3777867735598193e-13,5.36845780048846,1865.058049235569,4523874,0.01639254204928875,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,0,3,11,[],5,"[0.006490233763886032, 0.15580551601681258, 0.045569341858449394, 0.010345303432717853, 0.07330778558210962, 0.24719205520311927, 0.028519330512642212, 0.023163320804893514, 0.04981892754227918, 0.0022406480800562455, 6.772367887428597e-05, 0.16608309577065616, 0.048156742446269364, 0.05367037364848246, 0.19231266629479962, 0.07804270971321314, 0.013728246269641746, 0.0159253082991378, 7.891221805753615e-05, 0.18424593431139727, 0.11413339098585058, 0.17862800607571805, 0.053659185109299214, 0.02999390390552826]",-0.01589664958863397,1.7711786615238916,0.00541230082900019,1.7606943127642578,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,5.422782325695783,1846.8363301963846,0,0.010356042068451643,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,1,3,10,[5],4,"[0.004802802859715315, 0.15462752444547195, 0.04265994698415843, 0.012578168060894193, 0.23329825717136626, null, 0.019349436336200405, 0.0078107141759450735, 0.04605887812157647, 0.0014038717222972779, 7.626731394332375e-05, 0.16712942519242283, 0.07780067493526109, 0.17484701857230558, 0.05924458937701702, 0.028971370471165152, 0.006814007329448468, 0.005799509706211919, 8.02168555952814e-05, 0.1738967439260771, 0.06821624126329315, 0.05484895139310238, 0.17484306903065364, 0.07103335620160683]",-0.014549361779972545,1.586191041445729,0.002402934248546242,1.5740446139143027,0.05,activate_factor,8192,16384,16383.389291557616,0.9999627253147959,2,1.7892354264859023e-11,5.422782325695783,1846.8363301963846,16389,0.010212291963398457,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,2,3,16,"[4, 5]",7,"[0.02605103632874721, 0.15426296397848574, 0.0430548089300453, 0.009244389669609361, null, null, 0.01464921204694657, 0.23375677225401692, 0.060121085200975574, 0.008984760057816937, 6.535932940711352e-05, 0.163441994318688, 0.0172497456737508, 0.003785642964243895, 0.06904649359564413, 0.19601928620899575, 0.19278717361086703, 0.0670206349718971, 8.550469656406027e-05, 0.16882667132886825, 0.0633531977991043, 0.011010618681563965, 0.003765497597086948, 0.011865068663570537]",-0.01262394008210874,1.5184479179068955,0.0023956249510515503,1.5082196027758383,0.05,activate_factor,8192,16384,16382.906097932868,0.9999332335164104,2,1.0042855436154241e-11,5.422782325695783,1846.8363301963846,49167,0.01215408300049603,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,3,3,0,"[4, 5, 7]",0,"[0.23557762017453712, 0.15657874804664731, 0.05240933903108971, 0.009325587730578814, null, null, 0.011483425401223496, null, 0.2299659187745747, 0.05802104043105213, 8.139632821573515e-05, 0.1658229394490104, 0.013183493967702279, 0.0014933518039659142, 0.011935335597432772, 0.022920526631696338, 0.19236525404380814, 0.06640821050809545, 8.483218384497904e-05, 0.16797734126402583, 0.06052119136246291, 0.0035481655203894553, 0.0014899159483366703, 0.011029092152686841]",-0.012965970481569259,1.4722227263513767,0.002409219649742488,1.46166597551955,0.05,activate_factor,8192,16384,16382.456009836744,0.9999057623191372,2,1.0043188503061629e-11,5.422782325695783,1846.8363301963846,98334,0.011185624869540334,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,4,1,12,"[0, 4, 5, 7]",15,"[null, 0.007121804322959443, 0.015801064130938885, 0.0009681914496884803, null, null, 0.04783966998947893, null, 0.07484361344574332, 0.16174184075382314, 5.4872018452756907e-05, 0.008035123754195166, 0.057126561132965596, 0.019917465761773754, 0.08421456165450548, 0.19912295701208807, 0.08127866010402081, 0.18219874333853076, 7.910408330118829e-05, 0.05488237022913719, 0.19268791035381058, 0.06375765906979787, 0.019893233696925323, 0.010279314658023576]",-0.03463562816349396,1.28184472096016,0.0024642895265452464,1.2496733823232113,0.05,activate_factor,8192,16384,16381.728048041232,0.9998613310572041,2,2.1299628727433628e-10,5.422782325695783,1846.8363301963846,163890,0.012294583953917027,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,5,1,11,"[0, 4, 5, 7, 15]",14,"[null, 0.003347822688734215, 0.008091461611242395, 0.0012777755483921248, null, null, 0.018166065864190183, null, 0.0662894524315587, 0.1617638767912683, 5.584840588230836e-05, 0.004569749831244031, 0.036421201523086484, 0.05293487453450929, 0.20289603661391137, null, 0.07488825794584501, 0.18712059457467237, 7.018458305889765e-05, 0.021443703969865502, 0.07178377933363374, 0.17753931883050728, 0.0529205383573327, 0.019547247384465012]",-0.011873990534614541,1.1611277908234001,0.0047836455556391835,1.1540374458444247,0.05,activate_factor,8192,16384,16380.282861698057,0.999773123882938,2,2.1299628727433628e-10,5.422782325695783,1846.8363301963846,245835,0.01117845787666738,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,6,11,3,"[0, 4, 5, 7, 14, 15]",19,"[null, 0.15580551601681258, 0.045569341858449394, 0.010345303432717853, null, null, 0.028519330512642212, null, 0.04981892754227918, 0.0022406480800562455, 6.772367887428597e-05, 0.16608309577065616, 0.048156742446269364, 0.05367037364848246, null, null, 0.013728246269641746, 0.0159253082991378, 7.891221805753615e-05, 0.18424593431139727, 0.11413339098585058, 0.17862800607571805, 0.053659185109299214, 0.02999390390552826]",-0.013788486905879693,1.1506698901618702,0.0027375688647437854,1.1396189721207342,0.05,activate_factor,8192,16384,16377.223467973938,0.9995863933089562,3,1.6067702723887578e-13,5.422782325695783,1846.8363301963846,344181,0.012031125137582421,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,7,11,4,"[0, 4, 5, 7, 14, 15, 19]",20,"[null, 0.0434664510957098, 0.15811145857697434, 0.003692522476626611, null, null, 0.02346558687723367, null, 0.17049902430037708, 0.004961491529800428, 2.3260976176301482e-05, 0.04713571259616011, 0.04253408065078267, 0.05403738371549387, null, null, 0.023042156428617767, 0.019250053715886402, 3.524690915792938e-05, null, 0.23266538493794933, 0.18076228731635838, 0.05402539778251224, 0.022773002183157236]",-0.02229263774005611,1.0804805020689745,0.002658099137317305,1.0608459634662357,0.05,activate_factor,8192,16384,16376.122526307294,0.9995191971623104,3,1.0930145677434666e-13,5.422782325695783,1846.8363301963846,458918,0.01135212485678494,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,8,1,10,"[0, 4, 5, 7, 14, 15, 19, 20]",17,"[null, 0.0021698311173935637, 0.005182066736951435, 0.0035106401765684645, null, null, 0.008996171687748388, null, 0.06252940301085601, 0.16092710043350938, 6.439204095134613e-05, 0.005616079253010682, 0.06606513401207821, 0.17411151945833242, null, null, 0.06797401900565175, 0.17699479598174653, 7.148922059664287e-05, null, null, 0.05376026414789164, 0.17410442227868714, 0.06058669968054359]",-0.032295812692183276,1.022664028242517,0.002392003389563776,0.9927602189398975,0.05,activate_factor,8192,16384,16374.720021820154,0.9994335950817965,3,1.204279731492619e-13,5.422782325695783,1846.8363301963846,590046,0.01189166703261435,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,9,1,10,"[0, 4, 5, 7, 14, 15, 17, 19, 20]",13,"[null, 0.0021698311173935637, 0.005182066736951435, 0.0035106401765684645, null, null, 0.008996171687748388, null, 0.06252940301085601, 0.16092710043350938, 6.439204095134613e-05, 0.005616079253010682, 0.06606513401207821, 0.17411151945833242, null, null, 0.06797401900565175, null, 7.148922059664287e-05, null, null, 0.05376026414789164, 0.17410442227868714, 0.06058669968054359]",-0.047808193952127584,0.8456692322607704,0.0029030016997424885,0.8007640400083853,0.05,activate_factor,8192,16384,16369.793667780277,0.9991329142932298,3,8.881784197001252e-14,5.422782325695783,1846.8363301963846,737565,0.01226562517695129,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,10,1,7,"[0, 4, 5, 7, 13, 14, 15, 17, 19, 20]",9,"[null, 0.010209119573166836, 0.006196206689021678, 0.14263746586477832, null, null, 0.0017260545554771472, null, 0.06334608116379388, 0.16063135288252464, 0.00010856049185319651, 0.15273802494609195, 0.011461331414378235, null, null, null, 0.06521595266772641, null, 5.867765825838119e-05, null, null, 0.0024068858599948844, 0.0038444013040562536, 0.1523228598900846]",-0.05030475439030751,0.7729029749612064,0.0039261766281290175,0.726524397199028,0.05,activate_factor,8192,16384,16370.70954173081,0.9991888148029059,3,1.937061622214742e-13,5.422782325695783,1846.8363301963846,901475,0.012844917131587863,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,11,4,7,"[0, 4, 5, 7, 9, 13, 14, 15, 17, 19, 20]",11,"[null, 0.05032774798014244, 0.1562162036547537, 0.14505221279301284, null, null, 0.007025575568520642, null, 0.1675556530326123, null, 7.597306214718964e-05, 0.19530398771100807, 0.017574210542074434, null, null, null, 0.013369851150499153, null, 2.373998435741293e-05, null, null, 0.005629854345846012, 0.004949260729235804, 0.15554861468877684]",-0.03051889122090394,0.9186528852429867,0.002923873707995784,0.8910578677300786,0.05,activate_factor,8192,16384,16369.337612446861,0.9991050788846961,3,1.1590728377086634e-13,5.422782325695783,1846.8363301963846,1081776,0.01262654084712267,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,12,4,9,"[0, 4, 5, 7, 9, 11, 13, 14, 15, 17, 19, 20]",12,"[null, 0.042718163766316715, 0.1546897438007437, 0.012087740414731266, null, null, 0.017703284176897673, null, 0.16602057068666554, null, 2.6149053725035468e-05, null, 0.17974696112076977, null, null, null, 0.014352391304434194, null, 2.9052646685043957e-05, null, null, 0.022555789232658018, 0.05841988933488592, 0.17413432095156336]",-0.02618239103351589,0.8424840564900762,0.002660106172674523,0.8189617716292348,0.05,activate_factor,8192,16384,16368.925679774207,0.9990799365096562,3,8.681944052568724e-14,5.422782325695783,1846.8363301963846,1278468,0.012829333078116179,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,13,4,0,"[0, 4, 5, 7, 9, 11, 12, 13, 14, 15, 17, 19, 20]",8,"[null, 0.044239683125544514, 0.16495145574961473, 0.0026728067744875754, null, null, 0.006429681765814976, null, 0.35064601553267266, null, 3.693362551775067e-05, null, null, null, null, null, 0.2016791642027842, null, 4.116687494537228e-05, null, null, 0.00568244676102983, 0.0018561286215497054, 0.0038081904303158306]",-0.034541504068318275,0.7820436734642772,0.0023734089790948,0.7498755783750537,0.05,activate_factor,8192,16384,16367.24736323253,0.9989775001972979,3,2.0083934515469082e-13,5.422782325695783,1846.8363301963846,1491551,0.012983500026166439,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,14,1,11,"[0, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 17, 19, 20]",21,"[null, 0.003347822688734215, 0.008091461611242395, 0.0012777755483921248, null, null, 0.018166065864190183, null, null, null, 5.584840588230836e-05, null, null, null, null, null, 0.07488825794584501, null, 7.018458305889765e-05, null, null, 0.17753931883050728, 0.0529205383573327, 0.019547247384465012]",-0.005014221364856084,0.35590452121965016,0.004499597022644582,0.35538989687743866,0.05,activate_factor,8192,16384,16365.040952256637,0.9988428315586326,3,9.85878045867139e-14,5.422782325695783,1846.8363301963846,1721025,0.015033832984045148,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,15,1,7,"[0, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 17, 19, 20, 21]",23,"[null, 0.010209119573166836, 0.006196206689021678, 0.14263746586477832, null, null, 0.0017260545554771472, null, null, null, 0.00010856049185319651, null, null, null, null, null, 0.06521595266772641, null, 5.867765825838119e-05, null, null, null, 0.0038444013040562536, 0.1523228598900846]",-0.04203507383187185,0.3823192986944229,0.002158635660203691,0.34244286052275474,0.05,activate_factor,8192,16384,16365.256099105349,0.9988559630801604,3,2.3714363805993344e-13,5.422782325695783,1846.8363301963846,1966890,0.01829354092478752,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,16,1,3,"[0, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 17, 19, 20, 21, 23]",1,"[null, 0.1546034512299888, 0.044903286384708856, 0.009205073026720387, null, null, 0.01112128050504316, null, null, null, 0.00011287741994609238, null, null, null, null, null, 0.06867780027599715, null, 0.00011750392826425826, null, null, null, 0.001461323966389701, null]",-0.015301664309513482,0.29020259673705845,0.0025096803754977156,0.2774106128030427,0.05,activate_factor,8192,16384,16365.843040042022,0.9988917871119398,3,1.8646195698579504e-13,5.422782325695783,1846.8363301963846,2229146,0.015860832994803786,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,17,3,0,"[0, 1, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 17, 19, 20, 21, 23]",16,"[null, null, 0.05240933903108971, 0.009325587730578814, null, null, 0.011483425401223496, null, null, null, 8.139632821573515e-05, null, null, null, null, null, 0.19236525404380814, null, 8.483218384497904e-05, null, null, null, 0.0014899159483366703, null]",-0.02406380904250019,0.26723975066709754,0.002515726932756444,0.2456916685573538,0.05,activate_factor,8192,16384,16363.735270643714,0.9987631390773751,3,1.8396395518038844e-13,5.422782325695783,1846.8363301963846,2507793,0.014134209137409925,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,18,3,4,"[0, 1, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 23]",2,"[null, null, 0.1949232833504409, 0.011619819954954874, null, null, 0.016420801518086656, null, null, null, 8.02899902400855e-05, null, null, null, null, null, null, null, 8.256625436329e-05, null, null, null, 0.00256618339156925, null]",-0.020330074524374037,0.22569294445965504,0.002400840915733154,0.20776371085101417,0.05,activate_factor,8192,16384,16360.830869363574,0.998585868491429,3,1.7974510768681284e-13,5.422782325695783,1846.8363301963846,2802831,0.015524750109761953,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,19,1,10,"[0, 1, 2, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 23]",22,"[null, null, null, 0.0035106401765684645, null, null, 0.008996171687748388, null, null, null, 6.439204095134613e-05, null, null, null, null, null, null, null, 7.148922059664287e-05, null, null, null, 0.17410442227868714, null]",-0.04863345462039786,0.18674711540455194,0.0021768953073214867,0.14029055609147556,0.05,activate_factor,8192,16384,16360.32494005142,0.9985549890168103,3,1.27675647831893e-13,5.422782325695783,1846.8363301963846,3114260,0.014719665981829166,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,20,1,13,"[0, 1, 2, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",6,"[null, null, null, 0.0014111443787367588, null, null, 0.1557435687575756, null, null, null, 5.582314883643677e-05, null, null, null, null, null, null, null, 0.00011911671700872213, null, null, null, null, null]",-0.029939791317238024,0.15732965300215754,0.004265324087813278,0.1316551857727328,0.05,activate_factor,8192,16384,16359.132935830443,0.9984822348529323,3,1.2112533198660458e-13,5.422782325695783,1846.8363301963846,3442080,0.017242125002667308,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,21,1,7,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",3,"[null, null, null, 0.14263746586477832, null, null, null, null, null, null, 0.00010856049185319651, null, null, null, null, null, null, null, 5.867765825838119e-05, null, null, null, null, null]",-0.03969225257041799,0.14280470401488993,0.00233943381603553,0.10545188526050747,0.05,activate_factor,8192,16384,16359.291153304233,0.9984918916811666,3,1.120215031846783e-13,5.422782325695783,1846.8363301963846,3786291,0.01759000006131828,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,3,22,1,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",,"[null, null, null, null, null, null, null, null, null, null, 0.0, null, null, null, null, null, null, null, 0.0, null, null, null, null, null]",0.0,0.0,0.0,0.0,0.05,screening_tolerance,8192,16384,16359.910733582763,0.9985297078602761,3,1.34781075189494e-13,5.422782325695783,1846.8363301963846,4146893,0.017120250035077333,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,4,0,3,12,[],5,"[0.004343701421683769, 0.15956485353718813, 0.05322826834765759, 0.010034780632251574, 0.031315243827073944, 0.2465727177121336, 0.058187693174468424, 0.023535750816972352, 0.05754492105791237, 2.7048711428991973e-05, 6.605798398011257e-05, 0.16953357618545958, 0.06885495722354516, 0.020647979777997205, 0.07344981103153084, 0.1966586574975751, 0.01923254673921193, 0.008646905499444189, 8.708935476416887e-05, 0.21766545735689238, 0.23497103181627554, 0.06482995424351563, 0.020626948407213148, 0.020723076052112367]",-0.01577752923114965,1.7603490284082883,0.0023928458794551634,1.746964345056594,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,5.442881683034367,1840.1351811908353,0,0.010397291975095868,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,4,1,3,10,[5],4,"[0.002929987969549439, 0.15461828725844595, 0.042627981651454865, 0.012577575948334014, 0.23329391207697245, null, 0.019346130135580134, 0.0076381342502829, 0.04553648815988466, 2.1481461119639004e-05, 7.58325138567862e-05, 0.1671200306929232, 0.07779616813097756, 0.17484387408157503, 0.05913017864470462, 0.02889288629119661, 0.006255073746597928, 0.004313048473234411, 7.974858889846937e-05, 0.17388466880512762, 0.06817430070448334, 0.05483861163258985, 0.17483995800653335, 0.07103153001877312]",-0.015242502314005521,1.5798658892430961,0.0023661310170103303,1.5669895179461009,0.05,activate_factor,8192,16384,16383.434226338353,0.9999654679161593,2,1.7892354264859023e-11,5.442881683034367,1840.1351811908353,16389,0.010523540899157524,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,5,4,2,3,16,"[4, 5]",7,"[0.013914533607959186, 0.15420310374026264, 0.042847662271096376, 0.009240552570846798, null, null, 0.014627786697845572, 0.23263839331098807, 0.05673581353068075, 2.638234837480707e-05, 6.254167109983992e-05, 0.1633811146400096, 0.017220539988375222, 0.003765265552409584, 0.06830507159430921, 0.19551068097057694, 0.18916508635353824, 0.057387840565409, 8.247016278832237e-05, 0.1687484202753199, 0.06308140814771947, 0.01094361337727502, 0.003745337060721102, 0.011853234353064929]",-0.016037027949024476,1.4774868527906704,0.002408107280019721,1.4638579321216656,0.05,activate_factor,8192,16384,16382.805561583828,0.9999270972646379,2,1.0042855436154241e-11,5.442881683034367,1840.1351811908353,49167,0.011118749855086207,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
